MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick,release_speed,initial_angle,release_x,release_y,release_z,pre_bounce_ax,pre_bounce_ay,pre_bounce_az,pre_bounce_vx,pre_bounce_vy,pre_bounce_vz,bounce_angle,cof,cor,pbr,shot_attacked,shot_played,shot_info,crease_reaction_time,interception_reaction_time,bounce_x,bounce_y,post_bounce_ax,post_bounce_ay,post_bounce_az,post_bounce_vx,post_bounce_vy,post_bounce_vz,impact_x,impact_y,impact_z,crease_x,crease_y,crease_z,drop_angle,stump_x,stump_y,stump_z,swing,deviation,swing_dist,six_dist,ground,date,season,striker_hand,non_striker_hand,bowler_hand,team_bat,team_bowl,delivery_type,match_day
1235,1,52,India (Women),Smriti Mandhana,Kate Cross,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,397109,48.5,41.11,0,0,,,Knuckleball,50.0,BACKFOOT DEFENCE,0,0,1,0,0,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0,67.06468702280128,-5.231548898981655,8.340698179779135,0.8751759924995703,1.891031731686708,-0.21075229669575,-0.546694215447849,-8.92406449605995,-27.3977985704475,-1.33083742059118,-6.33937146438021,9.923563640037916,0.4678836511371646,0.623520025991708,56.73963878503974,Defended,Played,,0.674640655517578,0.6382713317871094,6.839278,0.381841,-0.195698561217482,0.0,-10.6,-22.5932283915218,-0.982896900616459,-0.982896900616459,-8.388506,0.151834,0.692227,-8.841039,0.131182,0.720821,-13.02797408573117,-10.06014610947479,0.07512056634633801,0.7748476394336852,-0.6505329420456658,0.2899067575690472,-6.68748809225136e-02,-1.00000000000000e+00,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2023-12-14,2023/24,L,R,R,India-Women,England-Women,Seam,1.0
1235,1,52,India (Women),Smriti Mandhana,Kate Cross,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,397110,50.34,95.9,1,0,,,Knuckleball,97.0,BACKFOOT PUSH,0,0,2,0,1,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,65.14020366783407,-6.925475580936215,8.34048768152686,0.9492735646354304,1.853614022075626,-0.211380713358759,-0.556995212755868,-8.39499117282794,-27.4794927366386,-1.43729496889483,-6.55559027116439,9.413750537551953,0.2462810521874479,0.6291448620650906,79.7436240910188,Defended,Played,,0.670967102050781,0.6334190368652344,8.342758,0.477182,-0.19628209097599,0.0,-10.6,-24.876524354459,-0.714120618658998,-0.714120618658998,-8.515408,0.276601,0.804517,-8.840962,0.266712,0.819385,-13.41785814154066,-10.06018914263683,0.2294375091488757,0.8571581665112238,-0.5939054040864741,1.349770030918413,-5.42271910076287e-02,-1.00000000000000e+00,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2023-12-14,2023/24,L,R,R,India-Women,England-Women,Seam,1.0
1235,1,52,India (Women),Shafali Verma,Kate Cross,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,397111,50.34,95.9,0,0,,,Knuckleball,54.0,LEG GLANCE,0,0,3,0,1,0,Leg stump,Good Length,0,0,0,0,0,0,0,0,67.76732636984994,-5.268441051166914,8.340683852552012,-0.6388829257230437,1.889145015421893,-0.212463658686857,0.429891621612509,-8.11692193671869,-27.6202756292914,1.12120035350912,-6.12982480020599,8.563654738487283,0.2457142410005394,0.6182136305502344,78.1606204824812,Defended,Played,,0.630855560302734,0.6170654296875,6.488317,-0.212811,-0.197287683066367,0.0,-10.6,-25.1651304768581,1.42940156928968,1.42940156928968,-8.613231,0.079366,0.60388,-8.840946,0.092845,0.618712,-12.51296428261021,-10.0601379702161,0.1654430939684381,0.6823860114947032,0.5316514155721318,0.9264043846745629,5.62732832177218e-02,-1.00000000000000e+00,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2023-12-14,2023/24,R,L,R,India-Women,England-Women,Seam,1.0
1235,1,52,India (Women),Shafali Verma,Kate Cross,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,397112,-15.5,62.75,0,0,,,Knuckleball,49.0,FORWARD DEFENCE,0,0,4,0,1,0,Off stump,Good Length,0,0,0,0,0,0,0,0,64.95317691088805,-4.670578092907286,8.340488461834397,-0.6215281895190641,1.893833576488829,-0.203602735474609,-0.279921588722953,-8.56136432006274,-26.4683556116992,0.849819261665888,-6.09251686858951,9.135295138422691,0.297360562737352,0.6211352085539723,73.43422500936066,Defended,Played,,0.667304992675781,0.6284294128417969,6.343404,-0.224765,-0.189059682940708,0.0,-10.6,-23.5331911591787,0.746426187953035,0.746426187953035,-8.172189,-0.080851,0.584726,-8.840545,-0.058804,0.631513,-12.96262247270415,-10.06008771460032,-0.01825405005552547,0.6934185727676763,-0.08533279597882087,-0.02226383338904169,-1.09448267111867e-02,-1.00000000000000e+00,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2023-12-14,2023/24,R,L,R,India-Women,England-Women,Seam,1.0
1235,1,52,India (Women),Shafali Verma,Kate Cross,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,397113,-61.54,-27.04,0,0,,,Knuckleball,49.0,FORWARD DEFENCE,0,0,5,0,1,0,Off stump,Good Length,0,0,0,0,0,0,0,0,63.39750779174398,-5.826828328665303,8.340625164346545,-0.6277836964189967,1.876194591186281,-0.208006351556668,-0.270032285908152,-7.99340291120124,-27.0408257023668,0.908406695046923,-6.17042501378,8.646112049159806,0.2515347279272417,0.6052834030293885,75.63903766168411,Defended,Played,,0.674160003662109,0.6341171264648438,7.209727,-0.245867,-0.193148755016906,0.0,-10.6,-24.5618706454509,0.363327677632362,0.363327677632362,-8.542971,-0.159716,0.644062,-8.840647,-0.1551,0.658723,-12.85418837472784,-10.06013712811194,-0.1360734649972797,0.7010993202895257,-0.05651790615783454,-1.076587734304926,-4.43738100485980e-03,-1.00000000000000e+00,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2023-12-14,2023/24,R,L,R,India-Women,England-Women,Seam,1.0
1235,1,52,India (Women),Shafali Verma,Kate Cross,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,397114,-6.29,56.76,0,0,,,Knuckleball,27.0,FORWARD PUSH,0,0,6,0,1,0,Off stump,Full Length,0,0,0,0,0,0,0,0,67.3062531035949,-3.252041499130629,8.34049575658316,-0.6388035355328537,1.892053115129176,-0.20838997083827,0.428138756322625,-8.1780777187104,-27.0906962089751,0.94061123478617,-5.7493282864816,7.962907311974562,0.2760823823340546,0.5977078085694816,72.04793305201679,Defended,Played,,0.636188507080078,0.5876426696777344,4.293459,-0.226112,-0.193504972921251,0.0,-10.6,-24.5667770236073,0.455414457201248,0.455414457201248,-8.03738,-0.183635,0.323538,-8.841037,-0.168416,0.399415,-11.98183357558347,-10.05991096911486,-0.1451453979706756,0.4925510008184708,0.5980471790918344,-0.9265405866071307,7.18728578205431e-02,-1.00000000000000e+00,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2023-12-14,2023/24,R,L,R,India-Women,England-Women,Seam,1.0
1235,1,52,India (Women),Smriti Mandhana,Lauren Bell,,2,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.1,1,1,0,397115,159.92,105.57,4,0,,,Knuckleball,51.0,FRONTFOOT COVERDRIVE,0,0,1,1,5,0,Outside Off stump,Full Length,1,0,0,0,0,0,0,0,65.87946666676893,-1.739240002528131,8.340683200406257,0.8071121579468824,2.05429166063641,-0.201226586596396,3.32101937687275,-8.99145121512506,-26.1594562575315,0.216388937248235,-6.09092777002467,9.051755230537617,0.1301506019502773,0.6500000000000008,94.4849398049724,Attacked,Played,,0.641670227050781,0.6056671142578125,2.361083,0.377144,-0.186853258982368,-0.0381814770313408,-10.6,-24.8514834446549,0.205569490385823,0.205569490385823,-8.380485,0.382782,0.140386,-8.840883,0.38659,0.206957,-13.10712976981195,-10.06004894083892,0.3966750987907887,0.3663591390774593,3.791970937622154,0.0,4.99712027175572e-01,-1.00000000000000e+00,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2023-12-14,2023/24,L,R,R,India-Women,England-Women,Seam,1.0
1235,1,52,India (Women),Smriti Mandhana,Lauren Bell,,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,397116,-90.09,15.78,1,0,,,Knuckleball,58.0,BACKFOOT PULL SHOT,0,0,2,1,6,0,Off stump,Good Length,0,0,0,0,0,0,0,0,67.92841354830853,-7.558660547018486,8.340756007904663,0.74510521490599,2.019839664645088,-0.213994000540781,0.649889068529418,-8.08086250306574,-27.8192200703015,-1.51738963289621,-6.90284392700019,10.90778678471804,0.2807836128742694,0.6863215534766182,84.8698717340658,Attacked,Edged,,0.653182983398438,0.6239089965820312,7.967566,0.155426,-0.139096100351508,0.0,-10.6,-24.5838613451783,-0.637838391097302,-0.637838391097302,-8.445027,-0.01243,0.935184,-8.84083,-0.023094,0.966273,-13.93547666924627,-10.05981099467146,-0.05609515935901541,1.043704688577764,0.2141232447263074,1.635855397882464,2.61560554959895e-02,-1.00000000000000e+00,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2023-12-14,2023/24,L,R,R,India-Women,England-Women,Seam,1.0
1235,1,52,India (Women),Shafali Verma,Lauren Bell,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,397117,-90.09,15.78,0,0,,,Knuckleball,105.0,LEFT ALONE,0,0,3,1,6,0,Wide outside Off stump,Good Length,0,0,0,0,0,0,0,0,68.74682753695211,-5.869340853093384,8.340450756234318,-1.110559332182734,1.920772981652691,-0.216325220580864,-0.378578739753392,-8.78810301300077,-28.1222786755123,-0.109683230241398,-6.53380026745861,8.405315438678247,0.3300428820721649,0.5594873260065655,60.91881069376834,,,,0.638008117675781,0.67803955078125,7.082765,-1.124698,-0.140611393377561,0.0,-10.6,-24.7396469186142,-0.992831369397932,-0.992831369397932,-999.9,-999.9,-999.9,-8.840754,-1.364018,0.627011,-13.07978407834214,-10.05974732839527,-1.41480667445302,0.6694365391870575,-0.2916931646957047,-2.074649063270059,-2.91459181862489e-02,-1.00000000000000e+00,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2023-12-14,2023/24,R,L,R,India-Women,England-Women,Seam,1.0
1235,1,52,India (Women),Shafali Verma,Lauren Bell,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,397118,-90.09,15.78,0,0,,,Knuckleball,105.0,LEFT ALONE,0,0,4,1,6,0,Wide outside Off stump,Good Length,0,0,0,0,0,0,0,0,67.194174,-8.565149321363913,8.34057568765283,-0.9038151734172312,1.989801955828061,-0.212987088913502,-2.42751288816137,-8.457093750925,-27.6883215587553,-0.731248827910303,-7.26191904196512,9.81456312166152,0.2350692343690481,0.5949517501568551,75.73583908662346,,,,0.6229248046875,0.6969223022460938,8.943557,-1.01297,-0.138441607793776,0.0,-10.6,-24.975128238425,0.0946674388921669,0.0946674388921669,-999.9,-999.9,-999.9,-8.84058,-0.983047,0.891321,-14.69617400462475,-10.06024902352103,-0.9781995730091297,0.9270890135319729,-1.646130625673361,1.730007215783024,-1.31051405628032e-01,-1.00000000000000e+00,DR-DY-PATIL-SPORTS-ACADEMY-MUMBAI,2023-12-14,2023/24,R,L,R,India-Women,England-Women,Seam,1.0
