MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick,release_speed,initial_angle,release_x,release_y,release_z,pre_bounce_ax,pre_bounce_ay,pre_bounce_az,pre_bounce_vx,pre_bounce_vy,pre_bounce_vz,bounce_angle,cof,cor,pbr,shot_attacked,shot_played,shot_info,crease_reaction_time,interception_reaction_time,bounce_x,bounce_y,post_bounce_ax,post_bounce_ay,post_bounce_az,post_bounce_vx,post_bounce_vy,post_bounce_vz,impact_x,impact_y,impact_z,crease_x,crease_y,crease_z,drop_angle,stump_x,stump_y,stump_z,swing,deviation,swing_dist,six_dist,ground,date,season,striker_hand,non_striker_hand,bowler_hand,team_bat,team_bowl,delivery_type,match_day
422,1,1,India,Mayank Agarwal,Suranga Lakmal,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.1,1,1,0,183984,-78.12,23.15,0,0,,42.0,OUTSWINGER,50,BACKFOOT DEFENCE,0,0,1,0,0,0,1,0,0,0,0,0,0,0,76.80247627130818,-9.151248593812264,8.340399526786232,-0.6044313820107353,2.104745540402523,-0.259012931810135,-5.02020004673589,-5.00631044234879,-33.6716811353175,0.312388341751782,-7.43054048739849,7.224677742421918,0.5197886404674441,0.4771405762699338,29.59222239374566,Defended,Played,,0.573520660400391,0.515350341796875,7.526841,-0.266123,-0.240512008109411,0.0,-10.6,-27.9679476651935,-0.0196650842317846,-0.0196650842317846,-8.133343,-0.270159,0.545429,-8.840915,-0.270683,0.578194,-12.44437107001281,-10.06006619512009,-0.2715944416482288,0.6172107491189162,-2.401202051457298,-0.5718315236805837,-0.203819419535116,-1.0,PUNJAB-CA-STADIUM-MOHALI,2022-03-04,2021/22,R,R,R,India,Sri-Lanka,Seam,1.0
422,1,1,India,Mayank Agarwal,Suranga Lakmal,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.2,1,1,0,183985,-25.17,-41.31,0,0,,42.0,OUTSWINGER,12,NO SHOT,0,0,2,0,0,0,0,0,0,0,0,0,0,0,76.28014754186243,-8.654507778785955,8.340853710969164,-0.6865328103063235,2.084966541897895,-0.239800112624747,-5.23794616480121,-7.70377292335066,-31.1740146412171,0.162980876270961,-7.59034208961116,6.829553122604602,0.1059959790515227,0.473165973490048,70.37529811835495,Defended,Played,,0.562637329101563,0.5322418212890625,8.025944,-0.365841,-0.222671533151551,0.0,-10.6,-29.9875859200627,-0.312222991935436,-0.312222991935436,-8.2451,-0.432048,0.57276,-8.840807,-0.438565,0.5985,-13.68427519059635,-10.0600966223986,-0.4519997493134217,0.6369884477287652,-2.829424146327357,-0.8960726436075774,-0.244660298238594,-1.0,PUNJAB-CA-STADIUM-MOHALI,2022-03-04,2021/22,R,R,R,India,Sri-Lanka,Seam,1.0
422,1,1,India,Mayank Agarwal,Suranga Lakmal,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.3,1,1,0,183986,-25.17,-41.31,0,0,,42.0,OUTSWINGER,49,FORWARD DEFENCE,0,0,3,0,0,0,0,0,0,0,0,0,0,0,79.43419153849084,-7.334149099446073,8.340944969986694,-0.7077969483813427,2.075724561534885,-0.248272247743327,-5.56310521426391,-7.15969180652146,-32.2753922066325,0.255843033884775,-7.05297236305134,7.746515768445809,0.218512516038541,0.5756766999136199,74.50025338318888,Defended,Missed,,0.550300598144531,0.576416015625,6.531937,-0.273292,-0.230538515761661,0.0,-10.6,-29.8476032804398,-0.159976001410234,-0.159976001410234,-999.9,-999.9,-999.9,-8.840786,-0.302368,0.599911,-12.32677078215685,-10.06016824329341,-0.3092165877354286,0.681544999481751,-3.141897638559414,-0.7612557389125363,-0.303062518911064,-1.0,PUNJAB-CA-STADIUM-MOHALI,2022-03-04,2021/22,R,R,R,India,Sri-Lanka,Seam,1.0
422,1,1,India,Mayank Agarwal,Suranga Lakmal,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.4,1,1,0,183987,-25.17,-41.31,0,0,,42.0,OUTSWINGER,105,LEFT ALONE,0,0,4,0,0,0,0,0,0,0,0,0,0,0,76.45068576750155,-7.733749548400408,8.340676319929635,-0.7350085970634817,2.070148449013713,-0.245889378813377,-5.77977120454951,-7.54916956093593,-31.965619245739,-0.191444071823908,-7.27899003703212,8.434957073805105,0.2155586512003864,0.6000514557586962,78.4518532437658,Defended,Missed,,0.561607360839844,0.5868301391601562,7.094462,-0.467524,-0.228325851755279,0.0,-10.6,-29.4541105032972,-0.299477786656885,-0.299477786656885,-999.9,-999.9,-999.9,-8.840994,-0.528667,0.706436,-12.82825564527269,-10.06004095519324,-0.5417175119520203,0.792402461918277,-3.257384276853857,-0.2393969633757782,-0.307881842867581,-1.0,PUNJAB-CA-STADIUM-MOHALI,2022-03-04,2021/22,R,R,R,India,Sri-Lanka,Seam,1.0
422,1,1,India,Mayank Agarwal,Suranga Lakmal,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.5,1,1,0,183988,-25.17,-41.31,0,0,,42.0,OUTSWINGER,105,LEFT ALONE,0,0,5,0,0,0,0,0,0,0,0,0,0,0,79.85044838384479,-7.55655516703434,8.341081719337051,-0.7109579483565183,2.059422034046787,-0.249741361522505,-5.45063629607693,-7.40129751315568,-32.4663769979256,-0.131908902440211,-7.20555291340812,9.26464957378981,0.2516382915202722,0.6663161886152613,84.78359914026198,,,,0.552131652832031,0.58026123046875,6.878067,-0.440651,-0.231902692842326,0.0,-10.6,-29.4328937159602,-0.854396238210662,-0.854396238210662,-999.9,-999.9,-999.9,-8.84097,-0.6087,0.776327,-12.51333906735458,-10.06026628051613,-0.6459337620063752,0.8846350643122808,-3.021525314813593,-1.429962411758263,-0.288418514552195,-1.0,PUNJAB-CA-STADIUM-MOHALI,2022-03-04,2021/22,R,R,R,India,Sri-Lanka,Seam,1.0
422,1,1,India,Mayank Agarwal,Suranga Lakmal,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.6,1,1,0,183989,-56.94,27.76,0,0,,42.0,OUTSWINGER,50,BACKFOOT DEFENCE,0,0,6,0,0,0,0,0,0,0,0,0,0,0,80.04064681979018,-8.802520922927753,8.34047268101543,-0.699074879019725,2.055212307910331,-0.251058472865931,-5.24082923800886,-6.73362217259925,-32.6376014725711,0.842758501810622,-7.54661089611805,8.290791867554427,0.2840567566511044,0.5655442167705883,66.42595685047782,Defended,Played,,0.559032440185547,0.5172958374023438,7.895691,-0.187187,-0.233125724804079,0.0,-10.6,-29.2886315037669,0.474615640826826,0.474615640826826,-8.104807,-0.088572,0.699921,-8.840833,-0.076015,0.750861,-13.01937677880927,-10.06022093723418,-0.0550379498734072,0.8194013774433602,-2.517986858812064,-0.5507621278973825,-0.221992311710634,-1.0,PUNJAB-CA-STADIUM-MOHALI,2022-03-04,2021/22,R,R,R,India,Sri-Lanka,Seam,1.0
422,1,1,India,Rohit Sharma,Vishwa Fernando,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.1,1,1,0,183990,24.1,9.8,0,0,,41.0,INSWINGER,49,FORWARD DEFENCE,0,0,1,1,0,0,1,0,0,0,0,0,0,0,82.21451770929114,-6.592581410849621,8.340588752445534,0.6537392421617573,1.933967589894439,-0.256578965109599,4.9392379608192,-7.11795608588805,-33.3552654642478,-1.25847593672415,-6.69236103731801,6.504203003970836,0.2021351714182824,0.5332792034891739,69.77836338154785,Defended,Edged,,0.527973175048828,0.4805259704589844,6.25758,-0.083404,-0.238251896173199,0.0,-10.6,-31.3033904726964,-0.300906208545852,-0.300906208545852,-7.884973,-0.12327,0.415677,-8.840772,-0.132789,0.478842,-11.34512196977844,-10.05989925351209,-0.1450340205273546,0.5445051836158823,2.506614807243883,1.609970518427255,0.25595901413444,-1.0,PUNJAB-CA-STADIUM-MOHALI,2022-03-04,2021/22,R,R,L,India,Sri-Lanka,Seam,1.0
422,1,1,India,Rohit Sharma,Vishwa Fernando,,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,1.2,1,1,0,183991,-103.44,-0.33,1,0,,30.0,ANGLED ACROSS,50,BACKFOOT DEFENCE,0,0,2,1,1,0,0,0,0,0,0,0,0,0,77.20000000000003,-9.017142943607707,8.340398079484565,0.7290479431939801,1.90450372943138,-0.264582020301991,3.08829079224515,-5.60435746803912,-34.3956626392589,-1.81723712917205,-7.4461545836024,7.644512213523093,0.2247990630005448,0.5725015535439234,73.39532673153403,Defended,Played,,0.525718688964844,0.490814208984375,8.409458,0.099563,-0.245683304566135,0.0,-10.6,-31.7609727916989,-1.79121702573766,-1.79121702573766,-8.180292,-0.27832,0.703599,-8.84113,-0.317678,0.745572,-12.21519549838478,-10.05975246975653,-0.3908175120342165,0.8099812105899515,1.116467344161481,-0.2035644589448639,0.093764068824403,-1.0,PUNJAB-CA-STADIUM-MOHALI,2022-03-04,2021/22,R,R,L,India,Sri-Lanka,Seam,1.0
422,1,1,India,Mayank Agarwal,Vishwa Fernando,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.3,1,1,0,183992,27.78,-36.24,0,0,,41.0,INSWINGER,50,BACKFOOT DEFENCE,0,0,3,1,1,0,0,0,0,0,0,0,0,0,83.98841333041136,-7.477564831056636,8.340717929747015,0.6935810463870296,1.904725033240285,-0.262925842910954,5.49779159882487,-7.17144616653878,-34.180359578424,-1.2934994047811,-7.11033728195571,7.367048481405539,0.190906888203052,0.5828140782063119,78.33142291064159,Defended,Edged,,0.518955230712891,0.4871063232421875,7.2737,0.021356,-0.244145425560171,0.0,-10.6,-32.0513792002316,-0.561350819571019,-0.561350819571019,-8.269558,-0.076741,0.595947,-8.840466,-0.0872,0.636802,-11.75130511124592,-10.06012887324718,-0.1097038138216172,0.7122358688142898,2.471555126062014,1.163849216543404,0.217775125703404,-1.0,PUNJAB-CA-STADIUM-MOHALI,2022-03-04,2021/22,R,R,L,India,Sri-Lanka,Seam,1.0
422,1,1,India,Mayank Agarwal,Vishwa Fernando,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.4,1,1,0,183993,27.78,-36.24,0,0,,30.0,ANGLED ACROSS,105,LEFT ALONE,0,0,4,1,1,0,0,0,0,0,0,0,0,0,81.74054083238043,-8.111906138763715,8.340741267020803,0.7782131120870733,1.897346136773337,-0.26509705531476,-0.452100708420519,-7.26473103400733,-34.4626171909188,-3.13948411019708,-7.42649393858723,7.559944841232403,0.3009203260304594,0.5548431589677195,63.134441242112,,,,0.536613464355469,0.55609130859375,7.947414,-0.118476,-0.246161551363706,0.0,-10.6,-31.047559449047,-2.27209226392511,-2.27209226392511,-999.9,-999.9,-999.9,-8.840467,-0.624447,0.694643,-12.16094164666131,-10.06021923608439,-0.7192247377051656,0.7588378436640817,-0.5870937247403575,1.019675076197783,-0.0570924435975775,-1.0,PUNJAB-CA-STADIUM-MOHALI,2022-03-04,2021/22,R,R,L,India,Sri-Lanka,Seam,1.0
