MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick,release_speed,initial_angle,release_x,release_y,release_z,pre_bounce_ax,pre_bounce_ay,pre_bounce_az,pre_bounce_vx,pre_bounce_vy,pre_bounce_vz,bounce_angle,cof,cor,pbr,shot_attacked,shot_played,shot_info,crease_reaction_time,interception_reaction_time,bounce_x,bounce_y,post_bounce_ax,post_bounce_ay,post_bounce_az,post_bounce_vx,post_bounce_vy,post_bounce_vz,impact_x,impact_y,impact_z,crease_x,crease_y,crease_z,drop_angle,stump_x,stump_y,stump_z,swing,deviation,swing_dist,six_dist,ground,date,season,striker_hand,non_striker_hand,bowler_hand,team_bat,team_bowl,delivery_type,match_day
639,1,5,South Africa,Quinton De Kock,Deepak Chahar,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,245602,-86.87,0.59,0,0,,41.0,INSWINGER,97,BACKFOOT PUSH,0,0,1,0,0,0,Off stump,Short of Good Length,1,0,0,0,0,0,0,0,78.17111387434035,-8.580224231298825,8.340645376795308,-0.4227734213902691,1.886157883800567,-0.247257182567815,-6.1551936261913,-8.42841926385233,-32.1434337338159,0.28700824156725,-7.61075408364827,9.377802264904954,0.1780723534834787,0.6490319919361337,89.54756344207219,Defended,Played,None,0.563610076904297,0.5160598754882812,8.892688,-0.090016,-0.229595955241542,0.0,-10.6,-29.9097526480627,-0.0722414655763875,-0.0722414655763875,-7.884501,-0.106673,0.914078,-8.841065,-0.109119,0.992481,-13.32087802134918,-10.06001394444828,-0.1122629410331308,1.075433570538542,-2.879907053223592,-0.6499666376012838,-2.40254257422488e-01,-1.00000000000000e+00,GREENFIELD-STADIUM-THIRUVANANTHAPURAM,2022-09-28,,L,R,R,South-Africa,India,Seam,1
639,1,5,South Africa,Quinton De Kock,Deepak Chahar,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,245603,108.82,45.25,1,0,,42.0,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,2,0,1,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,75.82135469148986,-5.320021975059076,8.340710492907359,-0.609317767589839,1.92382348717969,-0.236486360774077,5.03822382377019,-7.73895475255314,-30.7432269006301,2.49374400553031,-6.24093893820313,8.454799578207222,0.2145111732870881,0.6773647149583691,90.15358991504655,Attacked,Played,None,0.568473815917969,0.5111961364746094,5.508862,-0.014961,-0.219594477861643,0.0,-10.6,-28.4395962245644,3.01178686379623,3.01178686379623,-7.68002,0.32046,0.452174,-8.840892,0.447023,0.570853,-11.47522734250409,-10.06029852590762,0.5812381823229732,0.6762563143538285,3.824741950318789,1.407751652868975,4.14886137757182e-01,-1.00000000000000e+00,GREENFIELD-STADIUM-THIRUVANANTHAPURAM,2022-09-28,,L,R,R,South-Africa,India,Seam,1
639,1,5,South Africa,Temba Bavuma,Deepak Chahar,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,245604,-85.49,-13.22,0,0,,,Knuckleball,59,FRONTFOOT SQUARE DRIVE,0,0,3,0,1,0,Off stump,Full Toss,0,0,0,0,0,0,0,0,78.27835074327109,-2.087159396442787,8.340482779011726,-0.4392373651588496,1.941446984027294,-0.238001168731383,-5.55497993575313,-9.64196523440562,-30.9401519350798,-1.25401473635657,-6.19478013344144,7.800472898436106,0.1514743236857475,0.649999999999999,92.35256763142512,Defended,Played,None,0.537895202636719,0.4956436157226563,1.608364999999999,-0.35568,-0.22100108525057,0.253739656103151,-10.6,-29.3931443383259,-1.19131399953874,-1.19131399953874,-7.993332,-0.337745,0.126043,-8.840904,-0.371458,0.08797,-11.32195058147525,-10.06012094408613,-0.4208853064461551,0.2411244220294897,-4.912679377774387,1.272221872585407e-14,-6.48286042946918e-01,-1.00000000000000e+00,GREENFIELD-STADIUM-THIRUVANANTHAPURAM,2022-09-28,,R,L,R,South-Africa,India,Seam,1
639,1,5,South Africa,Temba Bavuma,Deepak Chahar,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,245605,-85.49,-13.22,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,4,0,1,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,80.1564725715543,-5.233930551060526,8.34093758251165,-0.4641232623348463,1.911608989200615,-0.249500142188641,-5.89247753595669,-8.65112123640944,-32.4350184845233,-0.850896881495245,-6.54917619296153,8.104620240599438,0.1915687795797602,0.6593638066888065,89.74769304534495,Attacked,Missed,None,0.5313720703125,0.5644111633300781,5.490973,-0.362748,-0.231678703460881,0.0,-10.6,-30.3243553849873,-1.55718513027851,-1.55718513027851,-999.9,-999.9,-999.9,-8.840737,-0.585764,0.558974,-11.41549575855488,-10.06016499383064,-0.650808834807211,0.6666928119696549,-3.727479002723097,-1.436865142583867,-4.03087940236939e-01,-1.00000000000000e+00,GREENFIELD-STADIUM-THIRUVANANTHAPURAM,2022-09-28,,R,L,R,South-Africa,India,Seam,1
639,1,5,South Africa,Temba Bavuma,Deepak Chahar,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,245606,27.78,59.53,0,0,,42.0,OUTSWINGER,84,FRONTFOOT OFF DRIVE,0,0,5,0,1,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,79.94392682164766,-5.663382226544588,8.340753223554739,-0.4894506285186987,1.911682203927517,-0.249487152327328,-5.75985907314328,-8.28355847032195,-32.4333298025526,-1.45366509212891,-6.57851169307916,7.482290919512851,0.1777969271166774,0.6098601032324507,83.69932277319985,Attacked,Played,None,0.511196136474609,0.5024871826171875,5.8826,-0.634057,-0.231666641446805,0.0,-10.6,-30.5469067333403,-1.48404392968753,-1.48404392968753,-8.207552,-0.832906,0.492353,-8.84107,-0.864733,0.545497,-11.46585871893072,-10.06029891644628,-0.9264346193141828,0.6346353620836415,-3.643893607191848,-0.2150980576202315,-3.86509357736209e-01,-1.00000000000000e+00,GREENFIELD-STADIUM-THIRUVANANTHAPURAM,2022-09-28,,R,L,R,South-Africa,India,Seam,1
639,1,5,South Africa,Temba Bavuma,Deepak Chahar,,1,6,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,WICKET,1,0.6,1,1,0,245607,27.78,59.53,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/SOUTH-AFRICA-TOUR-OF-INDIA-T20-SERIES-2022/India-VS-South-Africa-(28-Sep-2022)/File_1-1-245607.jpg,41.0,INSWINGER,49,FORWARD DEFENCE,0,0,6,0,1,1,Outside Off stump,Good Length,1,0,0,0,0,0,0,0,78.03765346706088,-5.747383615929221,8.340942532098136,-0.7211986867668135,1.951611639575786,-0.243185754205165,5.17517067359869,-7.65634673879492,-31.6141480466715,1.74906079817266,-6.43357734457277,7.670405376606342,0.1852044323207566,0.6206250862824219,84.57331971028762,None,None,None,0.551101684570312,0.5796661376953125,5.675536,-0.431119,-0.225815343190511,0.0,-10.6,-29.6470003836699,2.23965140394209,2.23965140394209,-999.9,-999.9,-999.9,-8.840536,-0.088644,0.53217,-11.50279531031586,-10.05983202886378,0.00716350482884498,0.6239383989778039,3.560054990553042,1.153468270976506,3.75292241807462e-01,-1.00000000000000e+00,GREENFIELD-STADIUM-THIRUVANANTHAPURAM,2022-09-28,,R,L,R,South-Africa,India,Seam,1
639,1,5,South Africa,Quinton De Kock,Arshdeep Singh,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,245608,2.46,32.82,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,1,1,1,1,Off stump,Good Length,2,0,0,0,0,0,0,0,76.87599340254732,-7.851449973575559,8.34117399444063,0.3670875484874289,2.123543102009963,-0.245891734326231,3.87441836610146,-7.9427178992146,-31.9659254624101,0.0365633763144955,-7.46901592388377,8.660195359121099,0.1592125636277019,0.6127493492710124,85.99114602788167,Defended,Played,None,0.558242797851562,0.5138397216796875,7.156593,0.158922,-0.228328039017215,0.0,-10.6,-30.0480398286917,-0.0725715797478781,-0.0725715797478781,-8.100327,0.146116,0.69826,-8.840649,0.144249,0.764371,-13.15152952529106,-10.06012702365506,0.1411494377075091,0.8586342416464512,2.160689743784475,-0.2039158768034039,2.04670030160098e-01,-1.00000000000000e+00,GREENFIELD-STADIUM-THIRUVANANTHAPURAM,2022-09-28,,L,L,L,South-Africa,India,Seam,1
639,1,5,South Africa,Quinton De Kock,Arshdeep Singh,,2,2,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,WICKET,1,1.2,1,1,0,245609,2.46,32.82,0,0,,42.0,OUTSWINGER,36,CUT SHOT,0,0,2,1,1,2,Outside Off stump,Good Length,3,0,0,0,0,0,0,0,81.84205063794903,-8.508817692369428,8.340991884026636,0.3174444208054359,2.134508031414218,-0.256511456521086,6.35084995394032,-7.06053966685332,-33.3464893477411,1.10897893700061,-7.65022214263328,8.448479791801121,0.2209316113101716,0.5950996513610135,77.17178657313488,None,None,None,0.532127380371094,0.5108413696289062,7.386348,0.349842,-0.238189209626722,-3.12356451234605,-10.6,-30.6509663543858,1.04940571375481,1.04940571375481,-8.478274,0.494551,0.747019,-8.840824,0.49982,0.777199,-12.92098730244513,-10.05969135117297,0.5140839393823329,0.867222117397302,3.337341696424987,0.05614535505283273,3.25031383100628e-01,-1.00000000000000e+00,GREENFIELD-STADIUM-THIRUVANANTHAPURAM,2022-09-28,,L,L,L,South-Africa,India,Seam,1
639,1,5,South Africa,Aiden Markram,Arshdeep Singh,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,245610,-31.62,-7.24,0,0,,42.0,OUTSWINGER,49,FORWARD DEFENCE,0,0,3,1,1,2,Outside Leg stump,Good Length,4,0,0,0,0,0,0,0,80.88177429013382,-6.704473494452307,8.340805868219682,0.3452202174889547,2.155138510331824,-0.252324864335535,-5.28511819888045,-9.15579198604063,-32.8022323636195,-1.39189590770794,-7.50094695347074,9.008952554257583,0.1993601769189035,0.6409445003852478,86.20565736589681,Defended,Played,None,0.537551879882812,0.4806747436523438,6.101514,0.185733,-0.234301659740139,0.0,-10.6,-30.3238976747442,-1.81050239490606,-1.81050239490606,-7.617828,-0.035898,0.564528,-8.840665,-0.1114,0.70169,-12.88046914612566,-10.06020887477269,-0.1874407580713528,0.8211984781459425,-3.230065921375739,-0.9870428878671292,-3.33137109598128e-01,-1.00000000000000e+00,GREENFIELD-STADIUM-THIRUVANANTHAPURAM,2022-09-28,,R,L,L,South-Africa,India,Seam,1
639,1,5,South Africa,Aiden Markram,Arshdeep Singh,,2,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.4,1,1,0,245611,-154.55,136.88,4,0,,41.0,INSWINGER,51,FRONTFOOT COVERDRIVE,0,0,4,1,5,2,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,82.74711123675756,-6.866758699535101,8.34040866113304,0.2742586719223836,2.123917076241627,-0.257314206837531,3.50682783038659,-7.82332052259344,-33.450846888879,-0.989136182821023,-7.19782296903542,7.524523492431733,0.1711775088389776,0.5783812134769792,79.63943113764913,Attacked,Played,None,0.516311645507812,0.4679832458496094,5.937715,-0.299589,-0.23893462063485,0.0,-10.6,-31.5175258793496,-0.449842690477152,-0.449842690477152,-7.611854,-0.350065,0.458642,-8.84092,-0.368171,0.569743,-12.14352413197933,-10.06029092200231,-0.3863076927710493,0.6638179246290155,1.798005788183892,0.8760189902162884,1.83674467581277e-01,-1.00000000000000e+00,GREENFIELD-STADIUM-THIRUVANANTHAPURAM,2022-09-28,,R,L,L,South-Africa,India,Seam,1
