MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick,release_speed,initial_angle,release_x,release_y,release_z,pre_bounce_ax,pre_bounce_ay,pre_bounce_az,pre_bounce_vx,pre_bounce_vy,pre_bounce_vz,bounce_angle,cof,cor,pbr,shot_attacked,shot_played,shot_info,crease_reaction_time,interception_reaction_time,bounce_x,bounce_y,post_bounce_ax,post_bounce_ay,post_bounce_az,post_bounce_vx,post_bounce_vy,post_bounce_vz,impact_x,impact_y,impact_z,crease_x,crease_y,crease_z,drop_angle,stump_x,stump_y,stump_z,swing,deviation,swing_dist,six_dist,ground,date,season,striker_hand,non_striker_hand,bowler_hand,team_bat,team_bowl,delivery_type,match_day
425,1,6,Sri Lanka,Pathum Nissanka,Bhuvneshwar Kumar,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.1,2,1,0,183519,,,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,1,0,0,0,1,0,0,0,0,0,0,0,79.52879240118595,-6.99754276044649,8.340814573781824,-0.5298336807633949,1.993661149760849,-0.249046459276778,-5.08557682614071,-7.11106844688099,-32.3760397059811,-0.581874078697817,-6.82703201429236,8.054961202893272,0.2207248852855621,0.6202501626997311,80.96503587640346,Defended,Missed,,0.543880462646484,0.5748939514160156,6.550499,-0.421653,-0.231257426471293,0.0,-10.6,-29.9215137029763,-1.04395523065303,-1.04395523065303,-999.9,-999.9,-999.9,-8.840887,-0.611605,0.633515,-11.90733733778795,-10.06012676146223,-0.6561914932441018,0.7223241596428914,-2.974364819548184,-0.9685970293913558,-2.97963753172896e-01,-1.00000000000000e+00,HPCA-STADIUM-DHARAMSALA,2022-02-26,2021/22,R,L,R,Sri-Lanka,India,Seam,1.0
425,1,6,Sri Lanka,Pathum Nissanka,Bhuvneshwar Kumar,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,0.2,2,1,0,183520,-74.44,-81.83,1,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,2,0,1,0,0,0,0,0,0,0,0,0,81.22425089279949,-6.421062443169737,8.340651594139185,-0.5642178052427451,1.992405800710416,-0.253113962123621,-1.82486408642391,-7.45133694028015,-32.9048150760708,0.726681298414339,-6.74947346641907,8.510594689481517,0.2034136205007366,0.6786015715665055,91.44887368490215,Attacked,Played,,0.532470703125,0.4818077087402344,5.953402,-0.182631,-0.235034393400505,0.0,-10.6,-30.6081382272946,-0.0739947532681942,-0.0739947532681942,-7.74487,-0.191552,0.515515,-8.840584,-0.194289,0.630407,-11.59178743181343,-10.06025939045302,-0.197363278340609,0.7421854993173317,-0.9361421754614635,-1.403645619065173,-9.76411206259896e-02,-1.00000000000000e+00,HPCA-STADIUM-DHARAMSALA,2022-02-26,2021/22,R,L,R,Sri-Lanka,India,Seam,1.0
425,1,6,Sri Lanka,Danushka Gunathilaka,Bhuvneshwar Kumar,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.3,2,1,0,183521,-74.44,-81.83,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,3,0,1,0,0,0,0,0,0,0,0,0,80.27248750139916,-7.01259505795141,8.34085301822245,-0.5151049526797258,1.969226487986816,-0.251650030907312,3.85236636883055,-7.99795529886753,-32.7145040179506,2.01262948429859,-7.07413650828859,8.836217771310071,0.2118243972562378,0.6626806197346633,88.21965323457572,Defended,Missed,,0.540779113769531,0.5719757080078125,6.900835,-0.055719,-0.233675028699647,0.0,-10.6,-30.1558506029675,2.79249671039265,2.79249671039265,-999.9,-999.9,-999.9,-8.841052,0.48237,0.746637,-12.20169052613749,-10.05995300817896,0.6010289543949943,0.8494744504763145,2.370135130891572,1.770166835445241,2.28321044836490e-01,-1.00000000000000e+00,HPCA-STADIUM-DHARAMSALA,2022-02-26,2021/22,L,R,R,Sri-Lanka,India,Seam,1.0
425,1,6,Sri Lanka,Danushka Gunathilaka,Bhuvneshwar Kumar,,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,0.4,2,1,0,183522,-56.48,54.46,1,0,,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,4,0,2,0,0,0,0,0,0,0,0,0,80.66552567905686,-7.309752431228304,8.341134138028394,-0.5167244958445121,1.968013390323352,-0.253389923339163,0.18540883183015,-8.38188542502524,-32.9406900340912,0.584954894554568,-7.30662654291487,8.496749971221027,0.1703961426074985,0.6317255407365493,87.71921684973256,Attacked,Played,,0.536956787109375,0.497406005859375,7.263568,-0.336719,-0.235290643100651,0.0,-10.6,-30.8969112231912,1.03825133140594,1.03825133140594,-8.034341,-0.157099,0.678676,-8.841077,-0.128773,0.75063,-12.50638496389403,-10.06021801451423,-0.08561789320228508,0.8450849309315805,0.1766053722422359,0.9072861436916472,3.29161064330310e-02,-1.00000000000000e+00,HPCA-STADIUM-DHARAMSALA,2022-02-26,2021/22,L,R,R,Sri-Lanka,India,Seam,1.0
425,1,6,Sri Lanka,Pathum Nissanka,Bhuvneshwar Kumar,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.5,2,1,0,183523,-56.48,54.46,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,5,0,2,0,0,0,0,0,0,0,0,0,79.26521914329837,-8.426422786427525,8.340605825985804,-0.5887729111744192,1.937016106815504,-0.256142530553747,-6.00152986327312,-7.28850412717592,-33.2985289719872,-0.290953321932207,-7.48476962120101,8.980152483068819,0.2693975689571556,0.6332833710863837,78.05274876724201,Defended,Missed,,0.554397583007813,0.5770339965820312,8.135878,-0.410941,-0.237846635514194,0.0,-10.6,-29.994299620307,-0.854965080728918,-0.854965080728918,-999.9,-999.9,-999.9,-8.840901,-0.613712,0.863154,-12.66826448936577,-10.06031904380857,-0.650676772731699,0.9494894881020152,-2.874946637923196,-1.132109341357471,-2.47596145827821e-01,-1.00000000000000e+00,HPCA-STADIUM-DHARAMSALA,2022-02-26,2021/22,R,L,R,Sri-Lanka,India,Seam,1.0
425,1,6,Sri Lanka,Pathum Nissanka,Bhuvneshwar Kumar,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,0.6,2,1,0,183524,-49.57,11.64,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,6,0,2,0,0,0,0,0,0,0,0,0,79.11548225774595,-8.093966723591246,8.340639371593397,-0.5167163885296586,1.96078878404452,-0.248910558079545,-1.00641671605811,-7.09999080568034,-32.3583725503408,0.668247854431456,-7.21676040961816,7.870842348752148,0.1529437770281488,0.5864261643259195,82.66954694607307,Defended,Played,,0.543205261230469,0.5145034790039062,7.784383,-0.255918,-0.231131232502435,0.0,-10.6,-30.6135067395714,0.211951471799696,0.211951471799696,-8.233484,-0.213712,0.670466,-8.840965,-0.209298,0.71235,-12.57268949858862,-10.06004950131484,-0.2003740772887604,0.7829738344552278,-0.4299850053233898,-0.7863948632121892,-4.82064903126910e-02,-1.00000000000000e+00,HPCA-STADIUM-DHARAMSALA,2022-02-26,2021/22,R,L,R,Sri-Lanka,India,Seam,1.0
425,1,6,Sri Lanka,Danushka Gunathilaka,Jasprit Bumrah,,2,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,,,,0,1.1,2,1,1,183525,-49.57,11.64,1,0,,41,INSWINGER,105,LEFT ALONE,0,0,1,1,3,0,1,0,0,0,0,0,0,0,80.17037681489398,-6.382175611128574,8.340508805910975,-0.8688843197227262,2.041921167417196,-0.251763627858314,-1.3259806318858,-7.78285499842571,-32.7292716215809,0.845027138898233,-6.87508554752246,8.689793949492,0.2038977144921224,0.6755851871011234,90.94800661595627,Attacked,Missed,,0.539474487304688,0.5626716613769531,5.802009,-0.468926,-0.233780511582721,0.0,-10.6,-30.3894924861232,0.333228154200415,0.333228154200415,-999.9,-999.9,-999.9,-8.841032,-0.417765,0.629462,-11.86302929331588,-10.05971507913173,-0.4038453161952342,0.7462485214101483,-0.6461460818901219,-0.8507368466019101,-6.90030386428137e-02,-1.00000000000000e+00,HPCA-STADIUM-DHARAMSALA,2022-02-26,2021/22,L,R,R,Sri-Lanka,India,Seam,1.0
425,1,6,Sri Lanka,Danushka Gunathilaka,Jasprit Bumrah,,2,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,,,,0,1.1,2,1,1,183526,-49.57,11.64,1,0,,41,INSWINGER,105,LEFT ALONE,0,0,2,1,4,0,0,0,0,0,0,0,0,0,81.87357067417064,-8.366745132726706,8.341204130112466,-0.862484249700715,2.010195184769142,-0.262164952157602,-6.66222782265274,-8.51190810673075,-34.0814437804883,0.0529970903680696,-7.93727414717327,9.242723822095025,0.2301589967445238,0.6372812286571911,82.57628462412627,,,,0.534324645996094,0.5586776733398438,7.908436,-0.554778,-0.243438884146345,0.0,-10.6,-31.0838588558984,-0.639779266983717,-0.639779266983717,-999.9,-999.9,-999.9,-8.840904,-0.696198,0.892367,-13.11000483790686,-10.06004420662785,-0.7228123985261538,0.9961457329499315,-3.058641028042196,-1.268211661670622,-2.56847251644432e-01,-1.00000000000000e+00,HPCA-STADIUM-DHARAMSALA,2022-02-26,2021/22,L,R,R,Sri-Lanka,India,Seam,1.0
425,1,6,Sri Lanka,Danushka Gunathilaka,Jasprit Bumrah,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.1,2,1,0,183527,43.44,-21.51,0,0,,41,INSWINGER,27,FORWARD PUSH,0,0,3,1,4,0,0,0,0,0,0,0,0,0,85.72297653635822,-7.326546606896427,8.340618426817006,-0.826551627263412,1.995985422205454,-0.26747614070036,-2.29302121008107,-7.37023125828259,-34.7718982910468,2.04519793480858,-7.25264135028187,7.726658496728162,0.1433625158931455,0.6195752020222812,88.60002871402763,Defended,Played,,0.502853393554688,0.4741058349609375,6.679156,-0.047022,-0.248370702078906,0.0,-10.6,-33.1190000204824,1.38695315551471,1.38695315551471,-8.300401,0.162895,0.59774,-8.84097,0.18645,0.645279,-11.78170511767621,-10.06010714958477,0.2399398125785292,0.7418811304332728,-0.8362212383709631,-0.9680953885041207,-8.16783985321051e-02,-1.00000000000000e+00,HPCA-STADIUM-DHARAMSALA,2022-02-26,2021/22,L,R,R,Sri-Lanka,India,Seam,1.0
425,1,6,Sri Lanka,Danushka Gunathilaka,Jasprit Bumrah,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,0,1.2,2,1,0,183528,78.43,36.96,0,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,4,1,4,0,0,0,0,0,0,0,0,0,85.29843748939848,-8.836928791603285,8.341180555345566,-0.8981127220354088,1.985325557915532,-0.267649032146982,1.06102084066625,-6.4403669811836,-34.7943741791076,3.07134756210662,-7.69478306835575,8.250646142937432,0.1852044595701113,0.6134755542538248,83.50088718106261,Attacked,Played,,0.511550903320313,0.488250732421875,7.997814,-0.058579,-0.248531244136483,0.0,-10.6,-32.5545593361633,2.22182248356697,2.22182248356697,-8.433025,0.387155,0.772173,-8.840669,0.416447,0.80545,-12.4702629612258,-10.0598141618172,0.5046268058711648,0.8945078628565604,0.8345771427532661,-1.140166586947436,5.64809632480336e-02,-1.00000000000000e+00,HPCA-STADIUM-DHARAMSALA,2022-02-26,2021/22,L,R,R,Sri-Lanka,India,Seam,1.0
