,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,429,1,1,India,Ruturaj Gaikwad,Kagiso Rabada,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,215781,-68.45,-27.04,0,0,,38,STRAIGHT BALL,36,CUT SHOT,0,0,1,0,0,0,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0
1,2,429,1,1,India,Ruturaj Gaikwad,Kagiso Rabada,,1,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,215783,63.23,59.06,2,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,2,0,2,0,Off stump,Good Length,0,0,0,0,0,0,0,0
2,3,429,1,1,India,Ruturaj Gaikwad,Kagiso Rabada,,1,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,215785,117.56,-72.16,2,0,,39,ANGLED IN,54,LEG GLANCE,0,0,3,0,4,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
3,4,429,1,1,India,Ruturaj Gaikwad,Kagiso Rabada,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,215787,-79.96,-5.86,0,0,,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,4,0,4,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
4,5,429,1,1,India,Ruturaj Gaikwad,Kagiso Rabada,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,215789,-51.41,26.37,0,0,,37,NIPPED AWAY,50,BACKFOOT DEFENCE,0,0,5,0,4,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
5,6,429,1,1,India,Ruturaj Gaikwad,Kagiso Rabada,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,215790,-91.93,27.76,0,0,,38,STRAIGHT BALL,52,BACKFOOT COVERDRIVE,0,0,6,0,4,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
6,1,429,1,1,India,Ishan Kishan,Wayne Parnell,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,215794,-25.63,26.37,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,1,1,4,0,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0
7,2,429,1,1,India,Ishan Kishan,Wayne Parnell,,2,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.2,1,1,0,215796,-165.14,129.51,4,0,https://scores.bcci.tv/matchcentre/commentaryFiles/SOUTH-AFRICA-TOUR-OF-INDIA-T20-SERIES-2022/India-VS-South-Africa-(14-Jun-2022)/File_1-2-215796.jpg,38,STRAIGHT BALL,58,BACKFOOT PULL SHOT,0,0,2,1,8,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
8,3,429,1,1,India,Ishan Kishan,Wayne Parnell,,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,215799,-79.96,21.77,1,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,3,1,9,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
9,4,429,1,1,India,Ruturaj Gaikwad,Wayne Parnell,,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,215800,57.25,90.83,1,0,,41,INSWINGER,74,STEP DOWN ON DRIVE,0,0,4,1,10,0,Leg stump,Good Length,0,0,0,0,0,0,0,0
10,5,429,1,1,India,Ishan Kishan,Wayne Parnell,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,215802,57.25,90.83,0,0,,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,5,1,10,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
11,6,429,1,1,India,Ishan Kishan,Wayne Parnell,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,215804,85.79,15.32,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,6,1,10,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
12,1,429,1,1,India,Ruturaj Gaikwad,Kagiso Rabada,,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.1,1,1,0,215806,85.79,15.32,0,0,,42,OUTSWINGER,94,STEP DOWN LOFTED ON DRIVE,0,0,1,2,10,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
13,2,429,1,1,India,Ruturaj Gaikwad,Kagiso Rabada,,3,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.2,1,1,0,215808,124.93,-107.15,4,0,,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,2,2,14,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
14,3,429,1,1,India,Ruturaj Gaikwad,Kagiso Rabada,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,215810,-61.54,22.69,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,3,2,14,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
15,4,429,1,1,India,Ruturaj Gaikwad,Kagiso Rabada,,3,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,2.4,1,1,0,215812,173.74,83.93,6,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,4,2,20,0,Off stump,Full Length,0,0,0,0,0,0,0,0
16,5,429,1,1,India,Ruturaj Gaikwad,Kagiso Rabada,,3,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.5,1,1,0,215813,-35.76,22.23,1,0,,43,NIPBACKER,49,FORWARD DEFENCE,0,0,5,2,21,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
17,6,429,1,1,India,Ishan Kishan,Kagiso Rabada,,3,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,215815,-137.05,-26.12,1,0,,43,NIPBACKER,27,FORWARD PUSH,0,0,6,2,22,0,Leg stump,Good Length,0,0,0,0,0,0,0,0
18,1,429,1,1,India,Ishan Kishan,Wayne Parnell,,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.1,1,1,0,215818,74.74,6.12,0,0,,38,STRAIGHT BALL,49,FORWARD DEFENCE,0,0,1,3,22,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
19,2,429,1,1,India,Ishan Kishan,Wayne Parnell,,4,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,3.2,1,1,0,215820,-144.42,-21.51,2,0,,39,ANGLED IN,70,STEP DOWN PULL SHOT,0,0,2,3,24,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
20,3,429,1,1,India,Ishan Kishan,Wayne Parnell,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.3,1,1,0,215822,-144.42,-21.51,0,0,,42,OUTSWINGER,122,STEP DOWN LOFTED OFF DRIVE,0,0,3,3,24,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
21,4,429,1,1,India,Ishan Kishan,Wayne Parnell,,4,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,3.4,1,1,0,215824,113.88,-79.06,2,0,,38,STRAIGHT BALL,44,GLIDE,0,0,4,3,26,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
22,5,429,1,1,India,Ishan Kishan,Wayne Parnell,,4,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.5,1,1,0,215826,53.10,100.04,1,0,,39,ANGLED IN,84,FRONTFOOT OFF DRIVE,0,0,5,3,27,0,Off stump,Good Length,0,0,0,0,0,0,0,0
23,6,429,1,1,India,Ruturaj Gaikwad,Wayne Parnell,,4,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.6,1,1,0,215828,130.00,105.57,1,0,,38,STRAIGHT BALL,47,FRONTFOOT ON DRIVE,0,0,6,3,28,0,Outside Leg stump,Full Toss,0,0,0,0,0,0,0,0
24,1,429,1,1,India,Ruturaj Gaikwad,Anrich Nortje,,5,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,4.1,1,1,0,215831,-176.65,-24.73,4,0,,38,STRAIGHT BALL,36,CUT SHOT,0,0,1,4,32,0,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0
