,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1512,1,1,India,Rohit Sharma,Reece Topley,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,479723,,,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,1,0,0,0,,,1,0,0,0,0,0,0,0
1,2,1512,1,1,India,Rohit Sharma,Reece Topley,,1,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.2,1,1,0,479724,-126.00,-119.00,4,0,,30,ANGLED ACROSS,11,LOFTED ON DRIVE,0,0,2,0,4,0,Off stump,Full Length,0,0,0,0,0,0,0,0
2,3,1512,1,1,India,Rohit Sharma,Reece Topley,,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,479725,-63.50,51.00,1,0,,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,3,0,5,0,Middle stump,Full Length,0,0,0,0,0,0,0,0
3,4,1512,1,1,India,Virat Kohli,Reece Topley,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,479726,-73.50,50.00,0,0,,30,ANGLED ACROSS,89,STEP DOWN COVER DRIVE,0,0,4,0,5,0,Off stump,Good Length,0,0,0,0,0,0,0,0
4,5,1512,1,1,India,Virat Kohli,Reece Topley,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,479727,-73.50,50.00,0,0,,41,INSWINGER,94,STEP DOWN LOFTED ON DRIVE,0,0,5,0,5,0,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0
5,6,1512,1,1,India,Virat Kohli,Reece Topley,,1,6,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,0.6,1,1,1,479728,-73.50,50.00,1,0,,38,STRAIGHT BALL,40,FRONTFOOT FLICK,0,0,6,0,6,0,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0
6,1,1512,1,1,India,Virat Kohli,Jofra Archer,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,479729,-73.50,50.00,0,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,1,1,6,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
7,2,1512,1,1,India,Virat Kohli,Jofra Archer,,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,479730,30.50,2.00,1,0,,43,NIPBACKER,50,BACKFOOT DEFENCE,0,0,2,1,7,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
8,3,1512,1,1,India,Rohit Sharma,Jofra Archer,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,479731,-85.50,20.50,0,0,,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,3,1,7,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
9,4,1512,1,1,India,Rohit Sharma,Jofra Archer,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,479732,-85.50,20.50,0,0,,38,STRAIGHT BALL,46,FRONTFOOT PULL SHOT,0,0,4,1,7,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
10,5,1512,1,1,India,Rohit Sharma,Jofra Archer,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,479733,-85.50,20.50,0,0,,46,LEGCUTTER,36,CUT SHOT,0,0,5,1,7,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
