,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1894,1,7,West Indies,John Campbell,Jasprit Bumrah,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,717562,-75.00,36.50,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,1,0,0,0,Outside Leg stump,Good Length,1,0,0,0,0,0,0,0
1,2,1894,1,7,West Indies,John Campbell,Jasprit Bumrah,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,717563,-84.00,31.50,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,2,0,0,0,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0
2,3,1894,1,7,West Indies,John Campbell,Jasprit Bumrah,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,717564,-84.00,31.50,0,0,,,Knuckleball,105,LEFT ALONE,0,0,3,0,0,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
3,4,1894,1,7,West Indies,John Campbell,Jasprit Bumrah,,1,4,4 (LB),4,0,0,0,0,1,4,0,0,0,1,1,0,0,,,0,0.4,1,1,1,717565,-84.00,31.50,4,0,,,Knuckleball,54,LEG GLANCE,0,0,4,0,4,0,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0
4,5,1894,1,7,West Indies,John Campbell,Jasprit Bumrah,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,717566,29.50,-9.00,0,0,,41,INSWINGER,27,FORWARD PUSH,0,0,5,0,4,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
5,6,1894,1,7,West Indies,John Campbell,Jasprit Bumrah,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,717567,29.50,-9.00,0,0,,,Knuckleball,105,LEFT ALONE,0,0,6,0,4,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
6,1,1894,1,7,West Indies,Tagenarine Chanderpaul,Mohammed Siraj,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,717568,29.50,-9.00,0,0,,,Knuckleball,105,LEFT ALONE,0,0,1,1,4,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
7,2,1894,1,7,West Indies,Tagenarine Chanderpaul,Mohammed Siraj,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,717569,29.50,-9.00,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,2,1,4,0,Off stump,Good Length,0,0,0,0,0,0,0,0
8,3,1894,1,7,West Indies,Tagenarine Chanderpaul,Mohammed Siraj,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,717570,0.00,56.50,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,3,1,4,0,Middle stump,Good Length,0,0,0,0,0,0,0,0
9,4,1894,1,7,West Indies,Tagenarine Chanderpaul,Mohammed Siraj,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,717571,71.50,43.00,0,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,4,1,4,0,Off stump,Full Length,0,0,0,0,0,0,0,0
10,5,1894,1,7,West Indies,Tagenarine Chanderpaul,Mohammed Siraj,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,717572,71.50,43.00,0,0,,,Knuckleball,105,LEFT ALONE,0,0,5,1,4,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
11,6,1894,1,7,West Indies,Tagenarine Chanderpaul,Mohammed Siraj,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,717573,71.50,43.00,0,0,,,Knuckleball,105,LEFT ALONE,0,0,6,1,4,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
12,1,1894,1,7,West Indies,John Campbell,Jasprit Bumrah,,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.1,1,1,0,717574,-109.00,21.50,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,1,2,4,0,Off stump,Good Length,1,0,0,0,0,0,0,0
13,2,1894,1,7,West Indies,John Campbell,Jasprit Bumrah,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,717575,-109.00,21.50,0,0,,,Knuckleball,105,LEFT ALONE,0,0,2,2,4,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
14,3,1894,1,7,West Indies,John Campbell,Jasprit Bumrah,,3,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.3,1,1,0,717576,67.50,221.00,4,0,,,Knuckleball,84,FRONTFOOT OFF DRIVE,0,0,3,2,8,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
15,4,1894,1,7,West Indies,John Campbell,Jasprit Bumrah,,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.4,1,1,0,717577,67.50,221.00,0,0,,,Knuckleball,105,LEFT ALONE,0,0,4,2,8,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
16,5,1894,1,7,West Indies,John Campbell,Jasprit Bumrah,,3,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.5,1,1,0,717578,-192.50,-36.00,4,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,5,2,12,0,Off stump,Good Length,0,0,0,0,0,0,0,0
17,6,1894,1,7,West Indies,John Campbell,Jasprit Bumrah,,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,717579,-74.00,43.50,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,6,2,12,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
18,1,1894,1,7,West Indies,Tagenarine Chanderpaul,Mohammed Siraj,,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.1,1,1,0,717580,-73.00,-6.50,0,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,1,3,12,0,Outside Leg stump,Short of Good Length,1,0,0,0,0,0,0,0
19,2,1894,1,7,West Indies,Tagenarine Chanderpaul,Mohammed Siraj,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.2,1,1,0,717581,-7.00,27.50,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,2,3,12,0,Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
20,3,1894,1,7,West Indies,Tagenarine Chanderpaul,Mohammed Siraj,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.3,1,1,0,717582,36.50,28.00,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,3,3,12,0,Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
21,4,1894,1,7,West Indies,Tagenarine Chanderpaul,Mohammed Siraj,,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.4,1,1,0,717583,4.50,-13.50,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,4,3,12,0,Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
22,5,1894,1,7,West Indies,Tagenarine Chanderpaul,Mohammed Siraj,,4,5,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,3.5,1,1,0,717584,4.50,-13.50,0,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,5,3,12,1,Outside Leg stump,Short of Good Length,1,0,0,0,0,0,0,0
23,6,1894,1,7,West Indies,Alick Athanaze,Mohammed Siraj,,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.6,1,1,0,717585,47.50,36.50,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,6,3,12,1,Outside Off stump,Good Length,2,0,0,0,0,0,0,0
24,1,1894,1,7,West Indies,John Campbell,Jasprit Bumrah,,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.1,1,1,0,717586,47.50,36.50,0,0,,,Knuckleball,54,LEG GLANCE,0,0,1,4,12,1,Off stump,Good Length,3,0,0,0,0,0,0,0
