,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1201,1,6,Sri Lanka,Pathum Nissanka,Jasprit Bumrah,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,369019,-49.57,-108.53,1,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,1,0,1,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
1,2,1201,1,6,Sri Lanka,Kusal Perera,Jasprit Bumrah,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,369020,-49.57,-108.53,0,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,2,0,1,0,Off stump,Full Length,0,0,0,0,0,0,0,0
2,3,1201,1,6,Sri Lanka,Kusal Perera,Jasprit Bumrah,,1,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,0.3,1,1,0,369021,-49.57,-108.53,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/ASIA-CUP-2023/India-VS-Sri-Lanka-(17-Sep-2023)/File_1-1-369021.jpg,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,3,0,1,1,Leg stump,Good Length,1,0,0,0,0,0,0,0
3,4,1201,1,6,Sri Lanka,Kusal Mendis,Jasprit Bumrah,,1,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.4,1,1,0,369022,-138.90,163.12,4,0,,41,INSWINGER,84,FRONTFOOT OFF DRIVE,0,0,4,0,5,1,Outside Off stump,Full Toss,2,0,0,0,0,0,0,0
4,5,1201,1,6,Sri Lanka,Kusal Mendis,Jasprit Bumrah,,1,5,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.5,1,1,1,369023,-138.90,163.12,1,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,5,0,6,1,Wide outside Off stump,Good Length,0,0,0,0,0,0,0,0
5,6,1201,1,6,Sri Lanka,Kusal Mendis,Jasprit Bumrah,,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,369024,-51.41,-104.39,1,0,,41,INSWINGER,27,FORWARD PUSH,0,0,6,0,7,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
6,7,1201,1,6,Sri Lanka,Pathum Nissanka,Jasprit Bumrah,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,369025,-60.62,24.07,0,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,7,0,7,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
7,1,1201,1,6,Sri Lanka,Kusal Mendis,Mohammed Siraj,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,369026,-60.62,24.07,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,1,1,7,1,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
8,2,1201,1,6,Sri Lanka,Kusal Mendis,Mohammed Siraj,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,369027,-60.62,24.07,0,0,,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,2,1,7,1,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
9,3,1201,1,6,Sri Lanka,Kusal Mendis,Mohammed Siraj,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,369028,-60.62,24.07,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,3,1,7,1,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
10,4,1201,1,6,Sri Lanka,Kusal Mendis,Mohammed Siraj,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,369029,-60.62,24.07,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,4,1,7,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
