,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,262,1,2,Australia,Matthew Wade,Deepak Chahar,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,102352,-43.13,7.04,0,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,1,0,0,0,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0
1,2,262,1,2,Australia,Matthew Wade,Deepak Chahar,,1,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.2,1,1,0,102353,-169.28,88.99,4,0,,,Knuckleball,58,BACKFOOT PULL SHOT,0,0,2,0,4,0,Leg stump,Short Length,0,0,0,0,0,0,0,0
2,3,262,1,2,Australia,Matthew Wade,Deepak Chahar,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,102354,46.66,4.27,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,3,0,4,0,Off stump,Yorker,0,0,0,0,0,0,0,0
3,4,262,1,2,Australia,Matthew Wade,Deepak Chahar,,1,4,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.4,1,1,1,102355,46.66,4.27,1,0,,,Knuckleball,105,LEFT ALONE,0,0,4,0,5,0,Wide outside Off stump,Good Length,0,0,0,0,0,0,0,0
4,5,262,1,2,Australia,Matthew Wade,Deepak Chahar,,1,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.4,1,1,0,102356,-127.85,-90.58,4,0,,,Knuckleball,99,SCOOP,0,0,5,0,9,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
5,6,262,1,2,Australia,Matthew Wade,Deepak Chahar,,1,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.5,1,1,0,102357,153.48,125.37,4,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,6,0,13,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
6,7,262,1,2,Australia,Matthew Wade,Deepak Chahar,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,102358,-29.77,68.27,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,7,0,13,0,Off stump,Good Length,0,0,0,0,0,0,0,0
7,1,262,1,2,Australia,D Arcy Short,Washington Sundar,,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,102359,-132.91,-35.78,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,1,1,14,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
8,2,262,1,2,Australia,Matthew Wade,Washington Sundar,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,102360,94.08,17.63,0,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,2,1,14,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
9,3,262,1,2,Australia,Matthew Wade,Washington Sundar,,2,3,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,1.3,1,1,0,102361,-159.15,-43.61,6,0,,,Knuckleball,95,SLOG SWEEP,0,0,3,1,20,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
10,4,262,1,2,Australia,Matthew Wade,Washington Sundar,,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,102362,-131.07,7.04,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,4,1,21,0,Off stump,Good Length,0,0,0,0,0,0,0,0
11,5,262,1,2,Australia,D Arcy Short,Washington Sundar,,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,102363,-128.31,15.32,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,5,1,22,0,Off stump,Good Length,0,0,0,0,0,0,0,0
12,6,262,1,2,Australia,Matthew Wade,Washington Sundar,,2,6,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,1.6,1,1,1,102364,-44.97,-47.76,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,6,1,23,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
13,1,262,1,2,Australia,Matthew Wade,Shardul Thakur,,3,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.1,1,1,0,102365,-150.87,-69.40,4,0,,,Knuckleball,58,BACKFOOT PULL SHOT,0,0,1,2,27,0,Leg stump,Short of Good Length,1,0,0,0,0,0,0,0
14,2,262,1,2,Australia,Matthew Wade,Shardul Thakur,,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,102366,59.55,91.29,1,0,,,Knuckleball,6,BACKFOOT OFF DRIVE,0,0,2,2,28,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
15,3,262,1,2,Australia,D Arcy Short,Shardul Thakur,,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,102367,-140.74,-4.01,1,0,,,Knuckleball,58,BACKFOOT PULL SHOT,0,0,3,2,29,0,Leg stump,Short Length,0,0,0,0,0,0,0,0
16,4,262,1,2,Australia,Matthew Wade,Shardul Thakur,,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.4,1,1,0,102368,99.61,27.29,0,0,,,Knuckleball,36,CUT SHOT,0,0,4,2,29,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
17,5,262,1,2,Australia,Matthew Wade,Shardul Thakur,,3,5,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,2.5,1,1,1,102369,99.61,27.29,1,0,,,Knuckleball,105,LEFT ALONE,0,0,5,2,30,0,Leg stump,Short Length,0,0,0,0,0,0,0,0
18,6,262,1,2,Australia,Matthew Wade,Shardul Thakur,,3,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.5,1,1,0,102370,-136.13,73.34,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,6,2,31,0,Off stump,Good Length,0,0,0,0,0,0,0,0
19,7,262,1,2,Australia,D Arcy Short,Shardul Thakur,,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,102371,83.03,22.69,0,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,7,2,31,0,Off stump,Full Length,0,0,0,0,0,0,0,0
20,1,262,1,2,Australia,Matthew Wade,Washington Sundar,,4,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.1,1,1,0,102372,-166.52,98.66,4,0,,,Knuckleball,95,SLOG SWEEP,0,0,1,3,35,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
21,2,262,1,2,Australia,Matthew Wade,Washington Sundar,,4,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.2,1,1,0,102373,-171.59,90.37,4,0,,,Knuckleball,58,BACKFOOT PULL SHOT,0,0,2,3,39,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
22,3,262,1,2,Australia,Matthew Wade,Washington Sundar,,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.3,1,1,0,102374,-131.53,84.39,1,0,,,Knuckleball,58,BACKFOOT PULL SHOT,0,0,3,3,40,0,Wide outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
23,4,262,1,2,Australia,D Arcy Short,Washington Sundar,,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.4,1,1,0,102375,-28.85,70.58,0,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,4,3,40,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
24,5,262,1,2,Australia,D Arcy Short,Washington Sundar,,4,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,3.5,1,1,0,102376,-46.35,-108.99,2,0,,,Knuckleball,99,SCOOP,0,0,5,3,42,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
25,6,262,1,2,Australia,D Arcy Short,Washington Sundar,,4,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.6,1,1,0,102377,180.18,33.28,4,0,,,Knuckleball,52,BACKFOOT COVERDRIVE,0,0,6,3,46,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
26,1,262,1,2,Australia,Matthew Wade,T Natarajan,,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.1,1,1,0,102378,-140.74,82.09,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,1,4,47,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
27,2,262,1,2,Australia,D Arcy Short,T Natarajan,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.2,1,1,0,102379,-35.76,90.83,0,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,2,4,47,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
28,3,262,1,2,Australia,D Arcy Short,T Natarajan,,5,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,4.3,1,1,0,102380,-139.82,49.40,0,0,,,Knuckleball,58,BACKFOOT PULL SHOT,0,0,3,4,47,1,Outside Off stump,Short Length,1,0,0,0,0,0,0,0
29,4,262,1,2,Australia,Steven Smith,T Natarajan,,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.4,1,1,0,102381,-139.82,49.40,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,4,4,47,1,Off stump,Short of Good Length,2,0,0,0,0,0,0,0
30,5,262,1,2,Australia,Steven Smith,T Natarajan,,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.5,1,1,0,102382,-73.51,17.63,0,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,5,4,47,1,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
31,6,262,1,2,Australia,Steven Smith,T Natarajan,,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.6,1,1,0,102383,-90.09,22.23,0,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,6,4,47,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
32,1,262,1,2,Australia,Matthew Wade,Shardul Thakur,,6,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.1,1,1,0,102384,-161.92,109.25,4,0,,,Knuckleball,58,BACKFOOT PULL SHOT,0,0,1,5,51,1,Off stump,Short of Good Length,1,1,1,0,1,0,0,0
33,2,262,1,2,Australia,Matthew Wade,Shardul Thakur,,6,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.2,1,1,0,102385,-150.41,125.83,4,0,,,Knuckleball,11,LOFTED ON DRIVE,0,0,2,5,55,1,Middle stump,Short of Good Length,0,0,1,0,0,0,0,0
34,3,262,1,2,Australia,Matthew Wade,Shardul Thakur,,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.3,1,1,0,102386,-150.41,125.83,0,0,,,Knuckleball,105,LEFT ALONE,0,0,3,5,55,1,Leg stump,Short Length,0,0,1,0,0,0,0,0
35,4,262,1,2,Australia,Matthew Wade,Shardul Thakur,,6,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.4,1,1,0,102387,159.46,103.27,4,0,,,Knuckleball,15,LOFTED COVER DRIVE,0,0,4,5,59,1,Outside Off stump,Full Length,0,0,1,0,0,0,0,0
36,5,262,1,2,Australia,Matthew Wade,Shardul Thakur,,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.5,1,1,0,102388,-37.60,98.66,0,0,,,Knuckleball,58,BACKFOOT PULL SHOT,0,0,5,5,59,1,Off stump,Short of Good Length,0,0,1,0,0,0,0,0
37,6,262,1,2,Australia,Matthew Wade,Shardul Thakur,,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.6,1,1,0,102389,-81.34,-1.71,0,0,,,Knuckleball,58,BACKFOOT PULL SHOT,0,0,6,5,59,1,Leg stump,Short of Good Length,0,0,1,0,0,0,0,0
38,1,262,1,2,Australia,Steven Smith,Deepak Chahar,,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.1,1,1,0,102390,-122.78,4.27,1,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,1,6,60,1,Outside Off stump,Short of Good Length,1,0,1,0,0,0,0,0
39,2,262,1,2,Australia,Matthew Wade,Deepak Chahar,,7,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,6.2,1,1,0,102391,175.58,41.11,4,0,,,Knuckleball,52,BACKFOOT COVERDRIVE,0,0,2,6,64,1,Off stump,Short of Good Length,0,0,1,0,0,0,0,0
40,3,262,1,2,Australia,Matthew Wade,Deepak Chahar,,7,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.3,1,1,0,102392,48.96,98.20,1,0,,,Knuckleball,27,FORWARD PUSH,0,0,3,6,65,1,Outside Off stump,Full Length,0,0,1,0,0,0,0,0
41,4,262,1,2,Australia,Steven Smith,Deepak Chahar,,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.4,1,1,0,102393,48.96,98.20,0,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,4,6,65,1,Off stump,Short of Good Length,0,0,1,0,0,0,0,0
42,5,262,1,2,Australia,Steven Smith,Deepak Chahar,,7,5,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,6.5,1,1,1,102394,48.96,98.20,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,5,6,66,1,Outside Leg stump,Full Length,0,0,1,0,0,0,0,0
43,6,262,1,2,Australia,Steven Smith,Deepak Chahar,,7,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.5,1,1,0,102395,123.55,37.88,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,6,6,67,1,Off stump,Good Length,0,0,1,0,0,0,0,0
44,7,262,1,2,Australia,Matthew Wade,Deepak Chahar,,7,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.6,1,1,0,102396,-68.91,-26.12,1,0,,,Knuckleball,58,BACKFOOT PULL SHOT,0,0,7,6,68,1,Off stump,Short of Good Length,0,0,1,0,0,0,0,0
