,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,765,1,122,England Women U19,Grace Scrivens,Titas Sadhu,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,272343,91.32,23.15,0,0,,,Knuckleball,52,BACKFOOT COVERDRIVE,0,0,1,0,0,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
1,2,765,1,122,England Women U19,Grace Scrivens,Titas Sadhu,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,272344,89.94,0.13,1,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,2,0,1,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
2,3,765,1,122,England Women U19,Liberty Heap,Titas Sadhu,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,272345,-52.79,54.00,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,3,0,1,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
3,4,765,1,122,England Women U19,Liberty Heap,Titas Sadhu,,1,4,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught & Bowled,WICKET,1,0.4,1,1,0,272346,-52.79,54.00,0,0,,,Knuckleball,13,LOFTED STRAIGHT,0,0,4,0,1,1,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0
4,5,765,1,122,England Women U19,Niamh Holland,Titas Sadhu,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,272347,-33.00,75.18,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,5,0,1,1,Outside Off stump,Good Length,2,0,0,0,0,0,0,0
5,6,765,1,122,England Women U19,Niamh Holland,Titas Sadhu,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,272348,-33.00,75.18,0,0,,,Knuckleball,36,CUT SHOT,0,0,6,0,1,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
6,1,765,1,122,England Women U19,Grace Scrivens,Archana Devi,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,272349,91.32,39.73,0,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,1,1,1,1,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
7,2,765,1,122,England Women U19,Grace Scrivens,Archana Devi,,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,272350,58.17,100.04,1,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,2,1,2,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
8,3,765,1,122,England Women U19,Niamh Holland,Archana Devi,,2,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.3,1,1,0,272351,-51.41,-140.30,4,0,,,Knuckleball,36,CUT SHOT,0,0,3,1,6,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
9,4,765,1,122,England Women U19,Niamh Holland,Archana Devi,,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,272352,133.68,88.99,1,0,,,Knuckleball,46,FRONTFOOT PULL SHOT,0,0,4,1,7,1,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
