,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,759,1,114,South Africa Women U19,Elandri,Shabnam Shakil,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,268353,-49.11,43.41,1,0,,,Knuckleball,27,FORWARD PUSH,0,0,1,0,1,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
1,2,759,1,114,South Africa Women U19,Simone Lourens,Shabnam Shakil,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,268354,-49.11,43.41,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,2,0,1,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
2,3,759,1,114,South Africa Women U19,Simone Lourens,Shabnam Shakil,,1,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.3,1,1,0,268355,-154.55,120.30,4,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,3,0,5,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
3,4,759,1,114,South Africa Women U19,Simone Lourens,Shabnam Shakil,,1,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0.4,1,1,0,268356,152.56,124.91,6,0,,,Knuckleball,46,FRONTFOOT PULL SHOT,0,0,4,0,11,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
4,5,759,1,114,South Africa Women U19,Simone Lourens,Shabnam Shakil,,1,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.5,1,1,0,268357,-162.84,120.30,4,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,5,0,15,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
5,6,759,1,114,South Africa Women U19,Simone Lourens,Shabnam Shakil,,1,6,5 (NB),5,4,0,0,0,0,1,0,1,0,0,1,0,0,,,0,0.6,1,1,1,268358,168.67,-50.06,5,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,6,0,20,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
6,7,759,1,114,South Africa Women U19,Simone Lourens,Shabnam Shakil,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,268359,168.67,-50.06,0,0,,,Knuckleball,18,SLOG SHOT,0,0,7,0,20,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
7,1,759,1,114,South Africa Women U19,Elandri,Sonam Yadav,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,268360,168.67,-50.06,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,1,1,20,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
8,2,759,1,114,South Africa Women U19,Elandri,Sonam Yadav,,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,268361,88.56,140.56,1,0,,,Knuckleball,18,SLOG SHOT,0,0,2,1,21,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
9,3,759,1,114,South Africa Women U19,Simone Lourens,Sonam Yadav,,2,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.3,1,1,0,268362,-153.17,156.68,4,0,,,Knuckleball,6,BACKFOOT OFF DRIVE,0,0,3,1,25,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
