,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,2415,1,9,Afghanistan,Rahmanullah Gurbaz,Gurnoor Singh Brar,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,863809,,,0,0,,36,BOUNCER,105,LEFT ALONE,1,0,1,0,0,0,Outside Off stump,Short Length,1,0,0,0,0,0,0,0
1,2,2415,1,9,Afghanistan,Rahmanullah Gurbaz,Gurnoor Singh Brar,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,863811,,,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,2,0,0,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
2,3,2415,1,9,Afghanistan,Rahmanullah Gurbaz,Gurnoor Singh Brar,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,863814,-64.50,42.00,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,3,0,0,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
3,4,2415,1,9,Afghanistan,Rahmanullah Gurbaz,Gurnoor Singh Brar,,1,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.4,1,1,0,863817,52.00,-150.00,4,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,4,0,4,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
4,5,2415,1,9,Afghanistan,Rahmanullah Gurbaz,Gurnoor Singh Brar,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,863819,52.00,-150.00,0,0,,38,STRAIGHT BALL,105,LEFT ALONE,0,0,5,0,4,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
5,6,2415,1,9,Afghanistan,Rahmanullah Gurbaz,Gurnoor Singh Brar,,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,863822,-59.50,30.00,1,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,6,0,5,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
6,1,2415,1,9,Afghanistan,Rahmanullah Gurbaz,Prasidh Krishna,,2,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,1.1,1,1,0,863829,-59.50,30.00,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,1,1,5,1,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
7,2,2415,1,9,Afghanistan,Rahmat Shah,Prasidh Krishna,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,863832,-59.50,30.00,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,2,1,5,1,Outside Off stump,Good Length,2,0,0,0,0,0,0,0
8,3,2415,1,9,Afghanistan,Rahmat Shah,Prasidh Krishna,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,863833,-59.50,30.00,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,3,1,5,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
9,4,2415,1,9,Afghanistan,Rahmat Shah,Prasidh Krishna,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,863835,-59.50,30.00,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,4,1,5,1,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
10,5,2415,1,9,Afghanistan,Rahmat Shah,Prasidh Krishna,,2,5,4 (LB),4,0,0,0,0,1,4,0,0,0,1,1,0,0,,,0,1.5,1,1,1,863837,-59.50,30.00,4,0,,39,ANGLED IN,54,LEG GLANCE,0,0,5,1,9,1,Off stump,Good Length,0,0,0,0,0,0,0,0
11,6,2415,1,9,Afghanistan,Rahmat Shah,Prasidh Krishna,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,863838,-59.50,30.00,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,6,1,9,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
12,1,2415,1,9,Afghanistan,Ibrahim Zadran,Gurnoor Singh Brar,,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.1,1,1,0,863839,-31.00,66.50,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,1,2,9,1,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0
