,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1636,1,53,England (Women),Sophia Dunkley,Amanjot Kaur,,1,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,666333,150.00,68.50,2,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,1,0,2,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
1,2,1636,1,53,England (Women),Sophia Dunkley,Amanjot Kaur,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,666334,150.00,-38.00,1,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,2,0,3,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
2,3,1636,1,53,England (Women),Danielle Wyatt,Amanjot Kaur,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,666335,30.00,46.00,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,3,0,3,0,Off stump,Good Length,0,0,0,0,0,0,0,0
3,4,1636,1,53,England (Women),Danielle Wyatt,Amanjot Kaur,,1,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,666336,-156.00,97.00,2,0,,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,4,0,5,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
4,5,1636,1,53,England (Women),Danielle Wyatt,Amanjot Kaur,,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,666337,-133.00,-44.00,1,0,,38,STRAIGHT BALL,16,BACKFOOT SQUARE DRIVE,0,0,5,0,6,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
5,6,1636,1,53,England (Women),Sophia Dunkley,Amanjot Kaur,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,666338,47.50,129.00,0,0,,42,OUTSWINGER,47,FRONTFOOT ON DRIVE,0,0,6,0,6,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
6,1,1636,1,53,England (Women),Danielle Wyatt,Deepti Sharma,,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,666339,80.50,150.50,1,0,,25,OFF SPIN,97,BACKFOOT PUSH,0,0,1,1,7,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
7,2,1636,1,53,England (Women),Sophia Dunkley,Deepti Sharma,,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,666340,131.50,94.00,1,0,,25,OFF SPIN,97,BACKFOOT PUSH,0,0,2,1,8,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
8,3,1636,1,53,England (Women),Danielle Wyatt,Deepti Sharma,,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,666341,-61.00,105.00,1,0,,25,OFF SPIN,122,STEP DOWN LOFTED OFF DRIVE,0,0,3,1,9,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
9,4,1636,1,53,England (Women),Sophia Dunkley,Deepti Sharma,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,666342,73.50,49.50,0,0,,25,OFF SPIN,97,BACKFOOT PUSH,0,0,4,1,9,0,Off stump,Good Length,0,0,0,0,0,0,0,0
10,5,1636,1,53,England (Women),Sophia Dunkley,Deepti Sharma,,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,666343,77.00,139.00,1,0,,25,OFF SPIN,74,STEP DOWN ON DRIVE,0,0,5,1,10,0,Off stump,Good Length,0,0,0,0,0,0,0,0
