,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1889,1,52,India (Women),Smriti Mandhana,Darcie Brown,,1,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.1,1,1,1,806960,,,1,0,,30,ANGLED ACROSS,36,CUT SHOT,0,0,1,0,1,0,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0
1,2,1889,1,52,India (Women),Smriti Mandhana,Darcie Brown,,1,1,2 (WD),2,0,0,0,0,0,2,1,0,0,0,0,0,0,,,0,0.1,1,1,1,806961,,,2,0,,41,INSWINGER,54,LEG GLANCE,0,0,2,0,3,0,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0
2,3,1889,1,52,India (Women),Shafali Verma,Darcie Brown,,1,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.1,1,1,1,806962,,,1,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,3,0,4,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
3,4,1889,1,52,India (Women),Shafali Verma,Darcie Brown,,1,1,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,0.1,1,1,1,806963,,,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,4,0,5,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
4,5,1889,1,52,India (Women),Smriti Mandhana,Darcie Brown,,1,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.2,1,1,1,806964,,,1,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,5,0,6,0,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0
5,6,1889,1,52,India (Women),Smriti Mandhana,Darcie Brown,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,806965,80.00,50.00,0,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,6,0,6,0,Off stump,Good Length,0,0,0,0,0,0,0,0
6,7,1889,1,52,India (Women),Smriti Mandhana,Darcie Brown,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,806966,112.00,32.00,0,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,7,0,6,0,Off stump,Full Length,0,0,0,0,0,0,0,0
7,8,1889,1,52,India (Women),Smriti Mandhana,Darcie Brown,,1,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.4,1,1,0,806967,171.50,116.50,4,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,8,0,10,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
8,9,1889,1,52,India (Women),Smriti Mandhana,Darcie Brown,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,806968,62.50,100.50,0,0,,38,STRAIGHT BALL,84,FRONTFOOT OFF DRIVE,0,0,9,0,10,0,Middle stump,Full Length,0,0,0,0,0,0,0,0
9,10,1889,1,52,India (Women),Smriti Mandhana,Darcie Brown,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,806969,60.50,99.00,0,0,,38,STRAIGHT BALL,84,FRONTFOOT OFF DRIVE,0,0,10,0,10,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
10,1,1889,1,52,India (Women),Shafali Verma,Ashleigh Gardner,,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,806970,-139.00,65.50,1,0,,25,OFF SPIN,114,STEP DOWN LOFTED COVER DRIVE,0,0,1,1,11,0,Outside Off stump,Full Length,1,0,0,0,0,0,0,0
11,2,1889,1,52,India (Women),Smriti Mandhana,Ashleigh Gardner,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,806971,58.00,106.50,0,0,,25,OFF SPIN,6,BACKFOOT OFF DRIVE,0,0,2,1,11,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
12,3,1889,1,52,India (Women),Smriti Mandhana,Ashleigh Gardner,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,806972,85.50,48.00,0,0,,25,OFF SPIN,89,STEP DOWN COVER DRIVE,0,0,3,1,11,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
13,4,1889,1,52,India (Women),Smriti Mandhana,Ashleigh Gardner,,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,806973,35.00,-65.50,1,0,,25,OFF SPIN,51,FRONTFOOT COVERDRIVE,0,0,4,1,12,0,Off stump,Full Length,0,0,0,0,0,0,0,0
14,5,1889,1,52,India (Women),Shafali Verma,Ashleigh Gardner,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,806974,-107.50,31.00,0,0,,25,OFF SPIN,36,CUT SHOT,0,0,5,1,12,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
15,6,1889,1,52,India (Women),Shafali Verma,Ashleigh Gardner,,2,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,806975,-79.00,184.50,2,0,,25,OFF SPIN,5,LOFTED OFF DRIVE,0,0,6,1,14,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
16,1,1889,1,52,India (Women),Smriti Mandhana,Kim Garth,,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.1,1,1,0,806976,-55.50,102.00,0,0,,38,STRAIGHT BALL,74,STEP DOWN ON DRIVE,0,0,1,2,14,0,Leg stump,Good Length,1,0,0,0,0,0,0,0
17,2,1889,1,52,India (Women),Smriti Mandhana,Kim Garth,,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,806977,135.50,-44.00,1,0,,30,ANGLED ACROSS,59,FRONTFOOT SQUARE DRIVE,0,0,2,2,15,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
18,3,1889,1,52,India (Women),Shafali Verma,Kim Garth,,3,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.3,1,1,0,806978,155.00,-68.50,4,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,3,2,19,0,Off stump,Good Length,0,0,0,0,0,0,0,0
19,4,1889,1,52,India (Women),Shafali Verma,Kim Garth,,3,4,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,2.4,1,1,0,806979,-18.50,148.50,0,0,,39,ANGLED IN,13,LOFTED STRAIGHT,0,0,4,2,19,1,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
20,5,1889,1,52,India (Women),Jemimah Rodrigues,Kim Garth,,3,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,2.5,1,1,0,806980,127.00,-56.00,2,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,5,2,21,1,Outside Off stump,Full Length,2,0,0,0,0,0,0,0
