,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
16,5,435,1,69,Bangladesh U19,Prantik Nawrose Nabil,Rajvardhan Hangargekar,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,175282,75.21,-28.88,0,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,5,2,8,1,0,0,0,0,0,0,0,0
17,6,435,1,69,Bangladesh U19,Prantik Nawrose Nabil,Rajvardhan Hangargekar,,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.4,1,1,0,175283,-11.82,107.41,0,0,,41,INSWINGER,53,FRONTFOOT STRAIGHT DRIVE,0,0,6,2,8,1,0,0,0,0,0,0,0,0
18,7,435,1,69,Bangladesh U19,Prantik Nawrose Nabil,Rajvardhan Hangargekar,,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.5,1,1,0,175284,-11.82,107.41,0,0,,37,NIPPED AWAY,84,FRONTFOOT OFF DRIVE,0,0,7,2,8,1,0,0,0,0,0,0,0,0
19,8,435,1,69,Bangladesh U19,Prantik Nawrose Nabil,Rajvardhan Hangargekar,,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,175285,-11.82,107.41,0,0,,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,8,2,8,1,0,0,0,0,0,0,0,0
20,1,435,1,69,Bangladesh U19,Iftakher Hossain Ifti,Ravi Kumar,,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.1,1,1,0,175286,-11.82,107.41,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,1,3,8,1,1,0,0,0,0,0,0,0
21,2,435,1,69,Bangladesh U19,Iftakher Hossain Ifti,Ravi Kumar,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.2,1,1,0,175287,-11.82,107.41,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,2,3,8,1,0,0,0,0,0,0,0,0
22,3,435,1,69,Bangladesh U19,Iftakher Hossain Ifti,Ravi Kumar,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.3,1,1,0,175288,73.82,-32.10,0,0,,42,OUTSWINGER,97,BACKFOOT PUSH,0,0,3,3,8,1,0,0,0,0,0,0,0,0
23,4,435,1,69,Bangladesh U19,Iftakher Hossain Ifti,Ravi Kumar,,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.4,1,1,0,175289,77.51,36.50,0,0,,42,OUTSWINGER,97,BACKFOOT PUSH,0,0,4,3,8,1,0,0,0,0,0,0,0,0
24,5,435,1,69,Bangladesh U19,Iftakher Hossain Ifti,Ravi Kumar,,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.5,1,1,0,175290,77.51,36.50,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,5,3,8,1,0,0,0,0,0,0,0,0
25,6,435,1,69,Bangladesh U19,Iftakher Hossain Ifti,Ravi Kumar,,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.6,1,1,0,175291,52.18,55.38,0,0,,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,6,3,8,1,0,0,0,0,0,0,0,0
26,1,435,1,69,Bangladesh U19,Prantik Nawrose Nabil,Rajvardhan Hangargekar,,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.1,1,1,0,175292,52.18,55.38,0,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,1,4,8,1,1,0,0,0,0,0,0,0
27,2,435,1,69,Bangladesh U19,Prantik Nawrose Nabil,Rajvardhan Hangargekar,,5,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,4.2,1,1,0,175293,160.38,24.53,2,0,,39,ANGLED IN,51,FRONTFOOT COVERDRIVE,0,0,2,4,10,1,0,0,0,0,0,0,0,0
28,3,435,1,69,Bangladesh U19,Prantik Nawrose Nabil,Rajvardhan Hangargekar,,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.3,1,1,0,175294,160.38,24.53,0,0,,39,ANGLED IN,105,LEFT ALONE,0,0,3,4,10,1,0,0,0,0,0,0,0,0
29,4,435,1,69,Bangladesh U19,Prantik Nawrose Nabil,Rajvardhan Hangargekar,,5,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.4,1,1,0,175295,-67.53,-25.65,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,4,4,11,1,0,0,0,0,0,0,0,0
30,5,435,1,69,Bangladesh U19,Iftakher Hossain Ifti,Rajvardhan Hangargekar,,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.5,1,1,0,175296,-67.53,-25.65,0,0,,37,NIPPED AWAY,49,FORWARD DEFENCE,0,0,5,4,11,1,0,0,0,0,0,0,0,0
31,6,435,1,69,Bangladesh U19,Iftakher Hossain Ifti,Rajvardhan Hangargekar,,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.6,1,1,0,175297,60.01,23.61,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,6,4,11,1,0,0,0,0,0,0,0,0
32,1,435,1,69,Bangladesh U19,Prantik Nawrose Nabil,Ravi Kumar,,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.1,1,1,0,175298,79.81,-7.24,1,0,,42,OUTSWINGER,97,BACKFOOT PUSH,0,0,1,5,12,1,1,0,0,0,0,0,0,0
33,2,435,1,69,Bangladesh U19,Iftakher Hossain Ifti,Ravi Kumar,,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.2,1,1,0,175299,79.81,-7.24,0,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,2,5,12,1,0,0,0,0,0,0,0,0
34,3,435,1,69,Bangladesh U19,Iftakher Hossain Ifti,Ravi Kumar,,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.3,1,1,0,175300,79.81,-7.24,0,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,3,5,12,1,0,0,0,0,0,0,0,0
35,4,435,1,69,Bangladesh U19,Iftakher Hossain Ifti,Ravi Kumar,,6,4,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,5.4,1,1,0,175301,79.81,-7.24,0,0,,42,OUTSWINGER,97,BACKFOOT PUSH,0,0,4,5,12,2,1,0,0,0,0,0,0,0
36,5,435,1,69,Bangladesh U19,Aich Mollah,Ravi Kumar,,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.5,1,1,0,175302,79.81,-7.24,0,0,,41,INSWINGER,50,BACKFOOT DEFENCE,0,0,5,5,12,2,2,0,0,0,0,0,0,0
37,6,435,1,69,Bangladesh U19,Aich Mollah,Ravi Kumar,,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.6,1,1,0,175303,-51.87,64.13,0,0,,41,INSWINGER,27,FORWARD PUSH,0,0,6,5,12,2,0,0,0,0,0,0,0,0
38,1,435,1,69,Bangladesh U19,Prantik Nawrose Nabil,Rajvardhan Hangargekar,,7,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,6.1,1,1,1,175304,-51.87,64.13,1,0,,41,INSWINGER,54,LEG GLANCE,0,0,1,6,13,2,1,0,0,0,0,0,0,0
39,2,435,1,69,Bangladesh U19,Prantik Nawrose Nabil,Rajvardhan Hangargekar,,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.1,1,1,0,175305,-51.87,64.13,0,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,2,6,13,2,0,0,0,0,0,0,0,0
40,3,435,1,69,Bangladesh U19,Prantik Nawrose Nabil,Rajvardhan Hangargekar,,7,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.2,1,1,0,175306,-76.28,-56.96,1,0,,38,STRAIGHT BALL,54,LEG GLANCE,0,0,3,6,14,2,0,0,0,0,0,0,0,0
41,4,435,1,69,Bangladesh U19,Aich Mollah,Rajvardhan Hangargekar,,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.3,1,1,0,175307,-76.28,-56.96,0,0,,38,STRAIGHT BALL,105,LEFT ALONE,0,0,4,6,14,2,0,0,0,0,0,0,0,0
42,5,435,1,69,Bangladesh U19,Aich Mollah,Rajvardhan Hangargekar,,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.4,1,1,0,175308,-77.20,-19.67,0,0,,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,5,6,14,2,0,0,0,0,0,0,0,0
43,6,435,1,69,Bangladesh U19,Aich Mollah,Rajvardhan Hangargekar,,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.5,1,1,0,175309,-47.27,27.76,0,0,,38,STRAIGHT BALL,49,FORWARD DEFENCE,0,0,6,6,14,2,0,0,0,0,0,0,0,0
44,7,435,1,69,Bangladesh U19,Aich Mollah,Rajvardhan Hangargekar,,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.6,1,1,0,175310,-47.27,27.76,0,0,,38,STRAIGHT BALL,105,LEFT ALONE,0,0,7,6,14,2,0,0,0,0,0,0,0,0
45,1,435,1,69,Bangladesh U19,Prantik Nawrose Nabil,Ravi Kumar,,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.1,1,1,0,175311,-47.27,27.76,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,1,7,14,2,1,0,0,0,0,0,0,0
46,2,435,1,69,Bangladesh U19,Prantik Nawrose Nabil,Ravi Kumar,,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.2,1,1,0,175312,-47.27,27.76,0,0,,42,OUTSWINGER,36,CUT SHOT,0,0,2,7,14,2,0,0,0,0,0,0,0,0
47,3,435,1,69,Bangladesh U19,Prantik Nawrose Nabil,Ravi Kumar,,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.3,1,1,0,175313,-47.27,27.76,0,0,,42,OUTSWINGER,36,CUT SHOT,0,0,3,7,14,2,0,0,0,0,0,0,0,0
48,4,435,1,69,Bangladesh U19,Prantik Nawrose Nabil,Ravi Kumar,,8,4,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,7.4,1,1,0,175314,-47.27,27.76,0,0,,42,OUTSWINGER,84,FRONTFOOT OFF DRIVE,0,0,4,7,14,3,1,0,0,0,0,0,0,0
49,5,435,1,69,Bangladesh U19,Ariful Islam,Ravi Kumar,,8,5,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,7.5,1,1,1,175315,-47.27,27.76,1,0,,41,INSWINGER,54,LEG GLANCE,0,0,5,7,15,3,2,0,0,0,0,0,0,0
50,6,435,1,69,Bangladesh U19,Aich Mollah,Ravi Kumar,,8,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.6,1,1,0,175316,71.98,-66.63,1,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,6,7,16,3,0,0,0,0,0,0,0,0
51,1,435,1,69,Bangladesh U19,Aich Mollah,Rajangad Bawa,,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.1,1,1,0,175317,69.68,30.52,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,1,8,16,3,1,0,0,0,0,0,0,0
52,2,435,1,69,Bangladesh U19,Aich Mollah,Rajangad Bawa,,9,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,8.2,1,1,0,175318,131.38,-62.03,2,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,2,8,18,3,0,0,0,0,0,0,0,0
53,3,435,1,69,Bangladesh U19,Aich Mollah,Rajangad Bawa,,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.3,1,1,0,175319,71.06,13.94,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,3,8,18,3,0,0,0,0,0,0,0,0
54,4,435,1,69,Bangladesh U19,Aich Mollah,Rajangad Bawa,,9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.4,1,1,0,175320,64.62,32.36,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,4,8,18,3,0,0,0,0,0,0,0,0
55,5,435,1,69,Bangladesh U19,Aich Mollah,Rajangad Bawa,,9,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.5,1,1,0,175321,64.62,32.36,0,0,,38,STRAIGHT BALL,105,LEFT ALONE,0,0,5,8,18,3,0,0,0,0,0,0,0,0
56,6,435,1,69,Bangladesh U19,Aich Mollah,Rajangad Bawa,,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.6,1,1,0,175322,88.10,-5.86,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,6,8,18,3,0,0,0,0,0,0,0,0
57,1,435,1,69,Bangladesh U19,Ariful Islam,Ravi Kumar,,10,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,9.1,1,1,1,175323,88.10,-5.86,1,0,,41,INSWINGER,105,LEFT ALONE,0,0,1,9,19,3,1,0,0,0,0,0,0,0
58,2,435,1,69,Bangladesh U19,Ariful Islam,Ravi Kumar,,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.1,1,1,0,175324,39.29,17.63,0,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,2,9,19,3,0,0,0,0,0,0,0,0
59,3,435,1,69,Bangladesh U19,Ariful Islam,Ravi Kumar,,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.2,1,1,0,175325,-20.56,53.08,0,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,3,9,19,3,0,0,0,0,0,0,0,0
60,4,435,1,69,Bangladesh U19,Ariful Islam,Ravi Kumar,,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.3,1,1,0,175326,-5.83,30.06,0,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,4,9,19,3,0,0,0,0,0,0,0,0
61,5,435,1,69,Bangladesh U19,Ariful Islam,Ravi Kumar,,10,4,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,9.4,1,1,1,175327,-5.83,30.06,1,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,5,9,20,3,0,0,0,0,0,0,0,0
62,6,435,1,69,Bangladesh U19,Ariful Islam,Ravi Kumar,,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.4,1,1,0,175328,-5.83,30.06,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,6,9,20,3,0,0,0,0,0,0,0,0
63,7,435,1,69,Bangladesh U19,Ariful Islam,Ravi Kumar,,10,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.5,1,1,0,175329,60.01,48.47,0,0,,41,INSWINGER,27,FORWARD PUSH,0,0,7,9,20,3,0,0,0,0,0,0,0,0
64,8,435,1,69,Bangladesh U19,Ariful Islam,Ravi Kumar,,10,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.6,1,1,0,175330,-32.54,65.05,0,0,,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,8,9,20,3,0,0,0,0,0,0,0,0
65,1,435,1,69,Bangladesh U19,Aich Mollah,Rajangad Bawa,,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.1,1,1,0,175331,-32.54,65.05,0,0,,38,STRAIGHT BALL,105,LEFT ALONE,0,0,1,10,20,3,1,0,0,0,0,0,0,0
66,2,435,1,69,Bangladesh U19,Aich Mollah,Rajangad Bawa,,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.2,1,1,0,175332,49.42,33.74,0,0,,8,OFF CUTTER,50,BACKFOOT DEFENCE,0,0,2,10,20,3,0,0,0,0,0,0,0,0
67,3,435,1,69,Bangladesh U19,Aich Mollah,Rajangad Bawa,,11,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.3,1,1,0,175333,-72.59,1.05,1,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,3,10,21,3,0,0,0,0,0,0,0,0
68,4,435,1,69,Bangladesh U19,Ariful Islam,Rajangad Bawa,,11,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,10.4,1,1,0,175334,-120.94,-67.09,2,0,,38,STRAIGHT BALL,59,FRONTFOOT SQUARE DRIVE,0,0,4,10,23,3,0,0,0,0,0,0,0,0
69,5,435,1,69,Bangladesh U19,Ariful Islam,Rajangad Bawa,,11,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.5,1,1,0,175335,65.54,-45.91,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,5,10,24,3,0,0,0,0,0,0,0,0
70,6,435,1,69,Bangladesh U19,Aich Mollah,Rajangad Bawa,,11,6,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,10.6,1,1,1,175336,65.54,-45.91,1,0,,16,SLOW BOUNCER,105,LEFT ALONE,0,0,6,10,25,3,0,0,0,0,0,0,0,0
71,7,435,1,69,Bangladesh U19,Aich Mollah,Rajangad Bawa,,11,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.6,1,1,0,175337,-79.96,64.13,1,0,,39,ANGLED IN,84,FRONTFOOT OFF DRIVE,0,0,7,10,26,3,0,0,0,0,0,0,0,0
72,1,435,1,69,Bangladesh U19,Aich Mollah,Vicky Ostwal,,12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.1,1,1,0,175338,-122.78,42.03,1,0,,10,ORTHODOX,97,BACKFOOT PUSH,0,0,1,11,27,3,1,0,0,0,0,0,0,0
73,2,435,1,69,Bangladesh U19,Ariful Islam,Vicky Ostwal,,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,11.2,1,1,0,175339,52.18,17.17,0,0,,10,ORTHODOX,50,BACKFOOT DEFENCE,0,0,2,11,27,3,0,0,0,0,0,0,0,0
74,3,435,1,69,Bangladesh U19,Ariful Islam,Vicky Ostwal,,12,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,11.3,1,1,0,175340,-69.37,-15.06,0,0,,10,ORTHODOX,97,BACKFOOT PUSH,0,0,3,11,27,3,0,0,0,0,0,0,0,0
75,4,435,1,69,Bangladesh U19,Ariful Islam,Vicky Ostwal,,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,11.4,1,1,0,175341,-44.97,29.14,0,0,,10,ORTHODOX,49,FORWARD DEFENCE,0,0,4,11,27,3,0,0,0,0,0,0,0,0
76,5,435,1,69,Bangladesh U19,Ariful Islam,Vicky Ostwal,,12,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.5,1,1,0,175342,-71.21,107.87,1,0,,10,ORTHODOX,97,BACKFOOT PUSH,0,0,5,11,28,3,0,0,0,0,0,0,0,0
77,6,435,1,69,Bangladesh U19,Aich Mollah,Vicky Ostwal,,12,6,2 (BY),2,0,0,0,0,1,2,0,0,1,0,0,0,0,,,0,11.6,1,1,1,175343,-71.21,107.87,2,0,,10,ORTHODOX,49,FORWARD DEFENCE,0,0,6,11,30,3,0,0,0,0,0,0,0,0
78,1,435,1,69,Bangladesh U19,Ariful Islam,Rajangad Bawa,,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.1,1,1,0,175344,-56.02,46.63,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,1,12,30,3,1,0,0,0,0,0,0,0
79,2,435,1,69,Bangladesh U19,Ariful Islam,Rajangad Bawa,,13,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.2,1,1,0,175345,-10.90,51.24,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,2,12,30,3,0,0,0,0,0,0,0,0
80,3,435,1,69,Bangladesh U19,Ariful Islam,Rajangad Bawa,,13,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,12.3,1,1,0,175346,-154.09,140.10,4,0,,39,ANGLED IN,51,FRONTFOOT COVERDRIVE,0,0,3,12,34,3,0,0,0,0,0,0,0,0
81,4,435,1,69,Bangladesh U19,Ariful Islam,Rajangad Bawa,,13,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.4,1,1,0,175347,49.88,65.05,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,4,12,34,3,0,0,0,0,0,0,0,0
82,5,435,1,69,Bangladesh U19,Ariful Islam,Rajangad Bawa,,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.5,1,1,0,175348,-93.31,49.86,0,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,5,12,34,3,0,0,0,0,0,0,0,0
