,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1248,1,72,Afghanistan U19,Jamshid Zadran,Naman Tiwari,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,390335,,,0,0,,,Knuckleball,,,0,0,1,0,0,0,,,1,0,0,0,0,0,0,0
1,2,1248,1,72,Afghanistan U19,Jamshid Zadran,Naman Tiwari,,1,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.2,1,1,1,390337,,,1,0,,,Knuckleball,,,0,0,2,0,1,0,,,0,0,0,0,0,0,0,0
2,3,1248,1,72,Afghanistan U19,Jamshid Zadran,Naman Tiwari,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,390338,,,0,0,,,Knuckleball,,,0,0,3,0,1,0,,,0,0,0,0,0,0,0,0
3,4,1248,1,72,Afghanistan U19,Jamshid Zadran,Naman Tiwari,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,390339,,,0,0,,,Knuckleball,,,0,0,4,0,1,0,,,0,0,0,0,0,0,0,0
4,5,1248,1,72,Afghanistan U19,Jamshid Zadran,Naman Tiwari,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,390341,,,0,0,,,Knuckleball,,,0,0,5,0,1,0,,,0,0,0,0,0,0,0,0
5,6,1248,1,72,Afghanistan U19,Jamshid Zadran,Naman Tiwari,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,390343,,,0,0,,,Knuckleball,,,0,0,6,0,1,0,,,0,0,0,0,0,0,0,0
6,7,1248,1,72,Afghanistan U19,Jamshid Zadran,Naman Tiwari,,1,6,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.6,1,1,1,390346,,,1,0,,,Knuckleball,,,0,0,7,0,2,0,,,0,0,0,0,0,0,0,0
7,8,1248,1,72,Afghanistan U19,Jamshid Zadran,Naman Tiwari,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,390348,,,0,0,,,Knuckleball,,,0,0,8,0,2,0,,,0,0,0,0,0,0,0,0
8,1,1248,1,72,Afghanistan U19,Wafiullah Tarakhil,Raj Limbani,,2,1,5 (WD),5,0,0,0,0,0,5,1,0,0,0,1,0,0,,,0,1.1,1,1,1,390351,48.00,-81.50,5,0,,,Knuckleball,,,0,0,1,1,7,0,,,1,0,0,0,0,0,0,0
9,2,1248,1,72,Afghanistan U19,Wafiullah Tarakhil,Raj Limbani,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,390353,48.00,-81.50,0,0,,,Knuckleball,,,0,0,2,1,7,0,,,0,0,0,0,0,0,0,0
10,3,1248,1,72,Afghanistan U19,Wafiullah Tarakhil,Raj Limbani,,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,390354,128.50,-25.50,2,0,,,Knuckleball,,,0,0,3,1,9,0,,,0,0,0,0,0,0,0,0
11,4,1248,1,72,Afghanistan U19,Wafiullah Tarakhil,Raj Limbani,,2,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,390356,71.50,132.50,2,0,,,Knuckleball,,,0,0,4,1,11,0,,,0,0,0,0,0,0,0,0
12,5,1248,1,72,Afghanistan U19,Wafiullah Tarakhil,Raj Limbani,,2,4,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,1.4,1,1,1,390357,71.50,132.50,1,0,,,Knuckleball,,,0,0,5,1,12,0,,,0,0,0,0,0,0,0,0
13,6,1248,1,72,Afghanistan U19,Wafiullah Tarakhil,Raj Limbani,,2,4,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,1.4,1,1,1,390359,71.50,132.50,1,0,,,Knuckleball,,,0,0,6,1,13,0,,,0,0,0,0,0,0,0,0
14,7,1248,1,72,Afghanistan U19,Wafiullah Tarakhil,Raj Limbani,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,390361,71.50,132.50,0,0,,,Knuckleball,,,0,0,7,1,13,0,,,0,0,0,0,0,0,0,0
15,8,1248,1,72,Afghanistan U19,Wafiullah Tarakhil,Raj Limbani,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,390363,71.50,132.50,0,0,,,Knuckleball,,,0,0,8,1,13,0,,,0,0,0,0,0,0,0,0
16,9,1248,1,72,Afghanistan U19,Wafiullah Tarakhil,Raj Limbani,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,390365,71.50,132.50,0,0,,,Knuckleball,,,0,0,9,1,13,0,,,0,0,0,0,0,0,0,0
17,1,1248,1,72,Afghanistan U19,Jamshid Zadran,Naman Tiwari,,3,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,2.1,1,1,1,390368,71.50,132.50,1,0,,,Knuckleball,,,0,0,1,2,14,0,,,1,0,0,0,0,0,0,0
18,2,1248,1,72,Afghanistan U19,Jamshid Zadran,Naman Tiwari,,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.1,1,1,0,390370,71.50,132.50,1,0,,,Knuckleball,,,0,0,2,2,15,0,,,0,0,0,0,0,0,0,0
19,3,1248,1,72,Afghanistan U19,Wafiullah Tarakhil,Naman Tiwari,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,390372,71.50,132.50,0,0,,,Knuckleball,,,0,0,3,2,15,0,,,0,0,0,0,0,0,0,0
20,4,1248,1,72,Afghanistan U19,Wafiullah Tarakhil,Naman Tiwari,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,390374,71.50,132.50,0,0,,,Knuckleball,,,0,0,4,2,15,0,,,0,0,0,0,0,0,0,0
21,5,1248,1,72,Afghanistan U19,Wafiullah Tarakhil,Naman Tiwari,,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.4,1,1,0,390376,71.50,132.50,0,0,,,Knuckleball,,,0,0,5,2,15,0,,,0,0,0,0,0,0,0,0
22,6,1248,1,72,Afghanistan U19,Wafiullah Tarakhil,Naman Tiwari,,3,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,2.5,1,1,0,390379,-110.50,-21.50,2,0,,,Knuckleball,,,0,0,6,2,17,0,,,0,0,0,0,0,0,0,0
23,7,1248,1,72,Afghanistan U19,Wafiullah Tarakhil,Naman Tiwari,,3,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,390383,-45.50,-83.50,1,0,,,Knuckleball,,,0,0,7,2,18,0,,,0,0,0,0,0,0,0,0
24,1,1248,1,72,Afghanistan U19,Wafiullah Tarakhil,Raj Limbani,,4,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.1,1,1,0,390386,-108.00,-32.00,4,0,,,Knuckleball,,,0,0,1,3,22,0,,,1,0,0,0,0,0,0,0
25,2,1248,1,72,Afghanistan U19,Wafiullah Tarakhil,Raj Limbani,,4,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.2,1,1,0,390387,-121.50,67.50,4,0,,,Knuckleball,,,0,0,2,3,26,0,,,0,0,0,0,0,0,0,0
26,3,1248,1,72,Afghanistan U19,Wafiullah Tarakhil,Raj Limbani,,4,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,WICKET,1,3.3,1,1,0,390390,-121.50,67.50,0,0,,,Knuckleball,,,0,0,3,3,26,1,,,1,0,0,0,0,0,0,0
27,4,1248,1,72,Afghanistan U19,Sohail Khan Zurmati,Raj Limbani,,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.4,1,1,0,390393,-121.50,67.50,0,0,,,Knuckleball,,,0,0,4,3,26,1,,,2,0,0,0,0,0,0,0
28,5,1248,1,72,Afghanistan U19,Sohail Khan Zurmati,Raj Limbani,,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.5,1,1,0,390394,-121.50,67.50,0,0,,,Knuckleball,,,0,0,5,3,26,1,,,0,0,0,0,0,0,0,0
29,6,1248,1,72,Afghanistan U19,Sohail Khan Zurmati,Raj Limbani,,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.6,1,1,0,390397,-121.50,67.50,0,0,,,Knuckleball,,,0,0,6,3,26,1,,,0,0,0,0,0,0,0,0
30,1,1248,1,72,Afghanistan U19,Jamshid Zadran,Naman Tiwari,,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.1,1,1,0,390399,-55.00,-73.50,1,0,,,Knuckleball,,,0,0,1,4,27,1,,,1,0,0,0,0,0,0,0
31,2,1248,1,72,Afghanistan U19,Sohail Khan Zurmati,Naman Tiwari,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.2,1,1,0,390401,-55.00,-73.50,0,0,,,Knuckleball,,,0,0,2,4,27,1,,,0,0,0,0,0,0,0,0
32,3,1248,1,72,Afghanistan U19,Sohail Khan Zurmati,Naman Tiwari,,5,3,1 (NB),1,0,0,0,0,1,1,0,1,0,0,0,0,0,,,0,4.3,1,1,1,390404,-55.00,-73.50,1,0,,,Knuckleball,,,0,0,4,4,29,1,,,0,0,0,0,0,0,0,0
