,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,586,1,1,India,Shikhar Dhawan,Jason Holder,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,232660,-63.85,16.24,0,0,,30,ANGLED ACROSS,50,BACKFOOT DEFENCE,0,0,1,0,0,0,Outside Leg stump,Short of Good Length,1,0,0,0,0,0,0,0
1,2,586,1,1,India,Shikhar Dhawan,Jason Holder,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,232661,66.46,33.74,0,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,2,0,0,0,Leg stump,Good Length,0,0,0,0,0,0,0,0
2,3,586,1,1,India,Shikhar Dhawan,Jason Holder,,1,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.3,1,1,0,232662,180.18,46.17,4,0,,30,ANGLED ACROSS,52,BACKFOOT COVERDRIVE,0,0,3,0,4,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
3,4,586,1,1,India,Shikhar Dhawan,Jason Holder,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,232663,86.72,34.66,0,0,,30,ANGLED ACROSS,97,BACKFOOT PUSH,0,0,4,0,4,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
4,5,586,1,1,India,Shikhar Dhawan,Jason Holder,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,232664,86.72,34.66,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,5,0,4,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
5,6,586,1,1,India,Shikhar Dhawan,Jason Holder,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,232665,86.72,34.66,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,6,0,4,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
6,1,586,1,1,India,Shubman Gill,Jayden Seales,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,232666,-73.51,-26.12,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,1,1,4,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
7,2,586,1,1,India,Shubman Gill,Jayden Seales,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,232667,-73.51,-26.12,0,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,2,1,4,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
8,3,586,1,1,India,Shubman Gill,Jayden Seales,,2,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.3,1,1,0,232668,-186.32,7.96,4,0,,38,STRAIGHT BALL,36,CUT SHOT,0,0,3,1,8,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
9,4,586,1,1,India,Shubman Gill,Jayden Seales,,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,232669,-129.23,16.71,1,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,4,1,9,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
10,5,586,1,1,India,Shikhar Dhawan,Jayden Seales,,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,232670,-86.41,-82.29,1,0,,38,STRAIGHT BALL,54,LEG GLANCE,0,0,5,1,10,0,Outside Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
11,6,586,1,1,India,Shubman Gill,Jayden Seales,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,232671,-67.99,32.82,0,0,,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,6,1,10,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
12,1,586,1,1,India,Shikhar Dhawan,Jason Holder,,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.1,1,1,0,232672,89.02,22.69,1,0,,30,ANGLED ACROSS,50,BACKFOOT DEFENCE,0,0,1,2,11,0,Off stump,Short of Good Length,1,0,0,0,0,0,0,0
13,2,586,1,1,India,Shubman Gill,Jason Holder,,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,232673,-117.72,-49.60,1,0,,42,OUTSWINGER,59,FRONTFOOT SQUARE DRIVE,0,0,2,2,12,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
