,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,386,1,11,Bangladesh,Mohammad Naim Sheikh,Mitchell Starc,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,153268,78.89,55.38,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1,2,386,1,11,Bangladesh,Mohammad Naim Sheikh,Mitchell Starc,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,153269,-91.47,-80.45,1,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2,3,386,1,11,Bangladesh,Liton Das,Mitchell Starc,,1,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,WICKET,1,0.3,1,1,0,153270,-91.47,-80.45,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,3,0,1,1,1,0,0,0,0,0,0,0
3,4,386,1,11,Bangladesh,Soumya Sarkar,Mitchell Starc,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,153271,-94.23,17.17,0,0,,,Knuckleball,40,FLICK,0,0,4,0,1,1,2,0,0,0,0,0,0,0
4,5,386,1,11,Bangladesh,Soumya Sarkar,Mitchell Starc,,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,153272,67.38,-51.44,1,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,5,0,2,1,0,0,0,0,0,0,0,0
5,6,386,1,11,Bangladesh,Mohammad Naim Sheikh,Mitchell Starc,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,153273,72.90,-9.54,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,6,0,2,1,0,0,0,0,0,0,0,0
6,1,386,1,11,Bangladesh,Soumya Sarkar,Josh Hazlewood,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,153274,-63.85,21.77,0,0,,,Knuckleball,40,FLICK,0,0,1,1,2,1,1,0,0,0,0,0,0,0
7,2,386,1,11,Bangladesh,Soumya Sarkar,Josh Hazlewood,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,153275,84.41,8.42,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,2,1,2,1,0,0,0,0,0,0,0,0
8,3,386,1,11,Bangladesh,Soumya Sarkar,Josh Hazlewood,,2,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.3,1,1,0,153276,-175.73,132.27,4,0,,,Knuckleball,18,SLOG SHOT,0,0,3,1,6,1,0,0,0,0,0,0,0,0
9,4,386,1,11,Bangladesh,Soumya Sarkar,Josh Hazlewood,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,153277,39.75,-9.08,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,4,1,6,1,0,0,0,0,0,0,0,0
10,5,386,1,11,Bangladesh,Soumya Sarkar,Josh Hazlewood,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,153278,-91.47,-2.63,0,0,,,Knuckleball,58,PULL SHOT,0,0,5,1,6,1,0,0,0,0,0,0,0,0
11,6,386,1,11,Bangladesh,Soumya Sarkar,Josh Hazlewood,,2,6,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,WICKET,1,1.6,1,1,0,153279,-91.47,-2.63,0,0,,,Knuckleball,44,GLIDE,0,0,6,1,6,2,1,0,0,0,0,0,0,0
12,1,386,1,11,Bangladesh,Mohammad Naim Sheikh,Glenn Maxwell,,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.1,1,1,0,153280,102.37,144.71,1,0,,,Knuckleball,36,CUT SHOT,0,0,1,2,7,2,2,0,0,0,0,0,0,0
13,2,386,1,11,Bangladesh,Mushfiqur Rahim,Glenn Maxwell,,3,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,2.2,1,1,1,153281,131.84,62.75,1,0,,,Knuckleball,105,LEFT ALONE,0,0,2,2,8,2,0,0,0,0,0,0,0,0
14,3,386,1,11,Bangladesh,Mushfiqur Rahim,Glenn Maxwell,,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,153282,131.84,62.75,1,0,,,Knuckleball,40,FLICK,0,0,3,2,9,2,0,0,0,0,0,0,0,0
15,4,386,1,11,Bangladesh,Mohammad Naim Sheikh,Glenn Maxwell,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,153283,80.73,59.99,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,4,2,9,2,0,0,0,0,0,0,0,0
16,5,386,1,11,Bangladesh,Mohammad Naim Sheikh,Glenn Maxwell,,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.4,1,1,0,153284,-143.04,82.55,1,0,,,Knuckleball,58,PULL SHOT,0,0,5,2,10,2,0,0,0,0,0,0,0,0
17,6,386,1,11,Bangladesh,Mushfiqur Rahim,Glenn Maxwell,,3,5,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Leg Before Wicket,WICKET,1,2.5,1,1,0,153285,-143.04,82.55,0,0,,,Knuckleball,40,FLICK,0,0,6,2,10,3,1,0,0,0,0,0,0,0
18,7,386,1,11,Bangladesh,Mahmudullah,Glenn Maxwell,,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,153286,16.73,68.73,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,7,2,10,3,2,0,0,0,0,0,0,0
19,1,386,1,11,Bangladesh,Mohammad Naim Sheikh,Pat Cummins,,4,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.1,1,1,0,153287,164.07,-77.68,4,0,,,Knuckleball,84,OFF DRIVE,0,0,1,3,14,3,3,0,0,0,0,0,0,0
20,2,386,1,11,Bangladesh,Mohammad Naim Sheikh,Pat Cummins,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.2,1,1,0,153288,164.07,-77.68,0,0,,,Knuckleball,44,GLIDE,0,0,2,3,14,3,0,0,0,0,0,0,0,0
21,3,386,1,11,Bangladesh,Mohammad Naim Sheikh,Pat Cummins,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.3,1,1,0,153289,75.21,-27.96,0,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,3,3,14,3,0,0,0,0,0,0,0,0
22,4,386,1,11,Bangladesh,Mohammad Naim Sheikh,Pat Cummins,,4,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.4,1,1,0,153290,167.75,-39.93,4,0,,,Knuckleball,36,CUT SHOT,0,0,4,3,18,3,0,0,0,0,0,0,0,0
23,5,386,1,11,Bangladesh,Mohammad Naim Sheikh,Pat Cummins,,4,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.5,1,1,0,153291,60.01,0.13,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,5,3,18,3,0,0,0,0,0,0,0,0
