,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1002,1,55,Australia Women,Alyssa Healy,Renuka Singh,,1,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.1,1,1,0,277087,-172.97,-13.68,4,0,,38,STRAIGHT BALL,59,FRONTFOOT SQUARE DRIVE,0,0,1,0,4,0,Outside Off stump,Full Length,1,0,0,0,0,0,0,0
1,2,1002,1,55,Australia Women,Alyssa Healy,Renuka Singh,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,277088,-43.13,46.17,0,0,,41,INSWINGER,50,BACKFOOT DEFENCE,0,0,2,0,4,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
2,3,1002,1,55,Australia Women,Alyssa Healy,Renuka Singh,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,277089,53.56,92.22,0,0,,41,INSWINGER,47,FRONTFOOT ON DRIVE,0,0,3,0,4,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
3,4,1002,1,55,Australia Women,Alyssa Healy,Renuka Singh,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,277090,-75.36,7.50,0,0,,41,INSWINGER,50,BACKFOOT DEFENCE,0,0,4,0,4,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
4,5,1002,1,55,Australia Women,Alyssa Healy,Renuka Singh,,1,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,277091,105.13,97.74,2,0,,41,INSWINGER,47,FRONTFOOT ON DRIVE,0,0,5,0,6,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
5,6,1002,1,55,Australia Women,Alyssa Healy,Renuka Singh,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,277092,-67.07,28.22,0,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,6,0,6,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
6,1,1002,1,55,Australia Women,Beth Mooney,Deepti Sharma,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,277093,58.63,102.35,0,0,,25,OFF SPIN,84,FRONTFOOT OFF DRIVE,0,0,1,1,6,0,Off stump,Full Length,1,0,0,0,0,0,0,0
7,2,1002,1,55,Australia Women,Beth Mooney,Deepti Sharma,,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,277094,125.85,57.22,1,0,,25,OFF SPIN,97,BACKFOOT PUSH,0,0,2,1,7,0,Middle stump,Good Length,0,0,0,0,0,0,0,0
8,3,1002,1,55,Australia Women,Alyssa Healy,Deepti Sharma,,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,277095,-143.04,25.91,1,0,,25,OFF SPIN,52,BACKFOOT COVERDRIVE,0,0,3,1,8,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
9,4,1002,1,55,Australia Women,Beth Mooney,Deepti Sharma,,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,277096,144.73,30.06,1,0,,25,OFF SPIN,52,BACKFOOT COVERDRIVE,0,0,4,1,9,0,Off stump,Good Length,0,0,0,0,0,0,0,0
10,5,1002,1,55,Australia Women,Alyssa Healy,Deepti Sharma,,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,277097,-136.59,12.10,1,0,,25,OFF SPIN,52,BACKFOOT COVERDRIVE,0,0,5,1,10,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
11,6,1002,1,55,Australia Women,Beth Mooney,Deepti Sharma,,2,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.6,1,1,0,277098,136.90,-84.13,4,0,,25,OFF SPIN,36,CUT SHOT,0,0,6,1,14,0,Off stump,Good Length,0,0,0,0,0,0,0,0
12,1,1002,1,55,Australia Women,Alyssa Healy,Renuka Singh,,3,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.1,1,1,0,277099,82.57,196.73,4,0,,41,INSWINGER,94,STEP DOWN LOFTED ON DRIVE,0,0,1,2,18,0,Off stump,Good Length,1,0,0,0,0,0,0,0
13,2,1002,1,55,Australia Women,Alyssa Healy,Renuka Singh,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,277100,63.23,41.11,0,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,2,2,18,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
14,3,1002,1,55,Australia Women,Alyssa Healy,Renuka Singh,,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,277101,100.53,136.88,1,0,,41,INSWINGER,47,FRONTFOOT ON DRIVE,0,0,3,2,19,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
15,4,1002,1,55,Australia Women,Beth Mooney,Renuka Singh,,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.4,1,1,0,277102,-7.67,35.12,0,0,,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,4,2,19,0,Leg stump,Good Length,0,0,0,0,0,0,0,0
16,5,1002,1,55,Australia Women,Beth Mooney,Renuka Singh,,3,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.5,1,1,0,277103,-120.02,-51.90,1,0,,38,STRAIGHT BALL,40,FRONTFOOT FLICK,0,0,5,2,20,0,Outside Leg stump,Full Length,0,0,0,0,0,0,0,0
17,6,1002,1,55,Australia Women,Alyssa Healy,Renuka Singh,,3,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,277104,126.77,30.98,1,0,,46,LEGCUTTER,46,FRONTFOOT PULL SHOT,0,0,6,2,21,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
18,1,1002,1,55,Australia Women,Alyssa Healy,Deepti Sharma,,4,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.1,1,1,0,277105,-143.50,152.07,4,0,,25,OFF SPIN,21,STEP DOWN OFF DRIVE,0,0,1,3,25,0,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0
19,2,1002,1,55,Australia Women,Alyssa Healy,Deepti Sharma,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.2,1,1,0,277106,-98.38,2.89,0,0,,25,OFF SPIN,36,CUT SHOT,0,0,2,3,25,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
20,3,1002,1,55,Australia Women,Alyssa Healy,Deepti Sharma,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.3,1,1,0,277107,-98.38,2.89,0,0,,25,OFF SPIN,56,REVERSE SWEEP,0,0,3,3,25,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
21,4,1002,1,55,Australia Women,Alyssa Healy,Deepti Sharma,,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.4,1,1,0,277108,-47.73,-3.55,0,0,,15,FASTER ONE,97,BACKFOOT PUSH,0,0,4,3,25,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
22,5,1002,1,55,Australia Women,Alyssa Healy,Deepti Sharma,,4,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.5,1,1,0,277109,113.88,126.29,1,0,,25,OFF SPIN,101,BACKFOOT ON DRIVE,0,0,5,3,26,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
23,6,1002,1,55,Australia Women,Beth Mooney,Deepti Sharma,,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.6,1,1,0,277110,85.33,9.80,0,0,,25,OFF SPIN,97,BACKFOOT PUSH,0,0,6,3,26,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
24,1,1002,1,55,Australia Women,Alyssa Healy,Shikha Pandey,,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.1,1,1,0,277111,43.90,106.49,1,0,,38,STRAIGHT BALL,84,FRONTFOOT OFF DRIVE,0,0,1,4,27,0,Outside Off stump,Full Length,1,0,0,0,0,0,0,0
25,2,1002,1,55,Australia Women,Beth Mooney,Shikha Pandey,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.2,1,1,0,277112,49.42,104.19,0,0,,30,ANGLED ACROSS,84,FRONTFOOT OFF DRIVE,0,0,2,4,27,0,Off stump,Full Length,0,0,0,0,0,0,0,0
26,3,1002,1,55,Australia Women,Beth Mooney,Shikha Pandey,,5,3,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,4.3,1,1,1,277113,49.42,104.19,1,0,,30,ANGLED ACROSS,36,CUT SHOT,0,0,3,4,28,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
27,4,1002,1,55,Australia Women,Beth Mooney,Shikha Pandey,,5,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,4.3,1,1,0,277114,-161.92,53.08,2,0,,38,STRAIGHT BALL,40,FRONTFOOT FLICK,0,0,4,4,30,0,Leg stump,Full Length,0,0,0,0,0,0,0,0
28,5,1002,1,55,Australia Women,Beth Mooney,Shikha Pandey,,5,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.4,1,1,0,277115,131.84,59.53,1,0,,30,ANGLED ACROSS,52,BACKFOOT COVERDRIVE,0,0,5,4,31,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
29,6,1002,1,55,Australia Women,Alyssa Healy,Shikha Pandey,,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.5,1,1,0,277116,131.84,59.53,0,0,,38,STRAIGHT BALL,96,SLICED OVER POINT,0,0,6,4,31,0,Outside Off stump,Yorker,0,0,0,0,0,0,0,0
30,7,1002,1,55,Australia Women,Alyssa Healy,Shikha Pandey,,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.6,1,1,0,277117,-60.16,-42.69,0,0,,38,STRAIGHT BALL,44,GLIDE,0,0,7,4,31,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
31,1,1002,1,55,Australia Women,Beth Mooney,Deepti Sharma,,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.1,1,1,0,277118,134.60,59.06,1,0,,25,OFF SPIN,52,BACKFOOT COVERDRIVE,0,0,1,5,32,0,Off stump,Good Length,1,0,0,0,0,0,0,0
32,2,1002,1,55,Australia Women,Alyssa Healy,Deepti Sharma,,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.2,1,1,0,277119,134.60,59.06,0,0,,25,OFF SPIN,22,FRONTFOOT PADDLE SWEEP,0,0,2,5,32,0,Off stump,Full Length,0,0,0,0,0,0,0,0
33,3,1002,1,55,Australia Women,Alyssa Healy,Deepti Sharma,,6,3,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,,,0,5.3,1,1,0,277120,-161.46,22.69,3,0,,25,OFF SPIN,51,FRONTFOOT COVERDRIVE,0,0,3,5,35,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
34,4,1002,1,55,Australia Women,Beth Mooney,Deepti Sharma,,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.4,1,1,0,277121,-12.28,13.02,0,0,,25,OFF SPIN,51,FRONTFOOT COVERDRIVE,0,0,4,5,35,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
35,5,1002,1,55,Australia Women,Beth Mooney,Deepti Sharma,,6,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,5.5,1,1,0,277122,80.73,195.81,6,0,,25,OFF SPIN,122,STEP DOWN LOFTED OFF DRIVE,0,0,5,5,41,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
36,6,1002,1,55,Australia Women,Beth Mooney,Deepti Sharma,,6,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,5.6,1,1,0,277123,139.67,14.40,2,0,,25,OFF SPIN,52,BACKFOOT COVERDRIVE,0,0,6,5,43,0,Off stump,Good Length,0,0,0,0,0,0,0,0
37,1,1002,1,55,Australia Women,Alyssa Healy,Shikha Pandey,,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.1,1,1,0,277124,-80.42,-24.73,1,0,,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,1,6,44,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
38,2,1002,1,55,Australia Women,Beth Mooney,Shikha Pandey,,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.2,1,1,0,277125,76.13,-1.71,0,0,,30,ANGLED ACROSS,89,STEP DOWN COVER DRIVE,0,0,2,6,44,0,Off stump,Good Length,0,0,0,0,0,0,0,0
39,3,1002,1,55,Australia Women,Beth Mooney,Shikha Pandey,,7,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.3,1,1,0,277126,68.30,43.87,1,0,,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,3,6,45,0,Off stump,Good Length,0,0,0,0,0,0,0,0
40,4,1002,1,55,Australia Women,Alyssa Healy,Shikha Pandey,,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.4,1,1,0,277127,11.21,60.91,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,4,6,45,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
41,5,1002,1,55,Australia Women,Alyssa Healy,Shikha Pandey,,7,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.5,1,1,0,277128,71.98,129.97,1,0,,38,STRAIGHT BALL,70,STEP DOWN PULL SHOT,0,0,5,6,46,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
42,6,1002,1,55,Australia Women,Beth Mooney,Shikha Pandey,,7,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.6,1,1,0,277129,138.28,33.74,1,0,,8,OFF CUTTER,89,STEP DOWN COVER DRIVE,0,0,6,6,47,0,Leg stump,Good Length,0,0,0,0,0,0,0,0
43,1,1002,1,55,Australia Women,Beth Mooney,Radha Yadav,,8,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,7.1,1,1,0,277130,180.64,97.74,4,0,,23,ARM BALL,89,STEP DOWN COVER DRIVE,0,0,1,7,51,0,Off stump,Good Length,1,1,1,0,1,0,0,0
44,2,1002,1,55,Australia Women,Beth Mooney,Radha Yadav,,8,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.2,1,1,0,277131,-115.87,89.91,1,0,,10,ORTHODOX,94,STEP DOWN LOFTED ON DRIVE,0,0,2,7,52,0,Leg stump,Full Length,0,0,1,0,0,0,0,0
45,3,1002,1,55,Australia Women,Alyssa Healy,Radha Yadav,,8,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Stumped,WICKET,1,7.3,1,1,0,277132,-115.87,89.91,0,0,,10,ORTHODOX,94,STEP DOWN LOFTED ON DRIVE,0,0,3,7,52,1,Outside Off stump,Good Length,1,0,1,0,0,0,0,0
46,4,1002,1,55,Australia Women,Meg Lanning,Radha Yadav,,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.4,1,1,0,277133,-59.70,57.68,0,0,,10,ORTHODOX,84,FRONTFOOT OFF DRIVE,0,0,4,7,52,1,Off stump,Full Length,2,0,1,0,0,0,0,0
47,5,1002,1,55,Australia Women,Meg Lanning,Radha Yadav,,8,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.5,1,1,0,277134,-67.53,35.58,1,0,,10,ORTHODOX,27,FORWARD PUSH,0,0,5,7,53,1,Outside Off stump,Full Length,0,0,1,0,0,0,0,0
48,6,1002,1,55,Australia Women,Beth Mooney,Radha Yadav,,8,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.6,1,1,0,277135,-51.41,-16.91,1,0,,10,ORTHODOX,27,FORWARD PUSH,0,0,6,7,54,1,Leg stump,Full Length,0,0,1,0,0,0,0,0
