,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
11,6,692,1,1,India,K L Rahul,Kane Richardson,,2,5,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,1.5,1,1,1,254421,53.10,-7.24,1,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,6,1,15,0,0,0,0,0,0,0,0,0
12,7,692,1,1,India,Rohit Sharma,Kane Richardson,,2,6,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,1.6,1,1,1,254422,53.10,-7.24,1,0,,,Knuckleball,36,CUT SHOT,0,0,7,1,16,0,0,0,0,0,0,0,0,0
13,8,692,1,1,India,Rohit Sharma,Kane Richardson,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,254423,-8.13,30.98,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,8,1,16,0,0,0,0,0,0,0,0,0
14,1,692,1,1,India,K L Rahul,Pat Cummins,,3,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,2.1,1,1,0,254424,176.04,-22.43,6,0,,,Knuckleball,46,FRONTFOOT PULL SHOT,0,0,1,2,22,0,1,0,0,0,0,0,0,0
15,2,692,1,1,India,K L Rahul,Pat Cummins,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,254425,53.56,27.76,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,2,2,22,0,0,0,0,0,0,0,0,0
16,3,692,1,1,India,K L Rahul,Pat Cummins,,3,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.3,1,1,0,254426,61.85,-145.37,4,0,,,Knuckleball,46,FRONTFOOT PULL SHOT,0,0,3,2,26,0,0,0,0,0,0,0,0,0
17,4,692,1,1,India,K L Rahul,Pat Cummins,,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.4,1,1,0,254427,47.12,-43.15,0,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,4,2,26,0,0,0,0,0,0,0,0,0
18,5,692,1,1,India,K L Rahul,Pat Cummins,,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.5,1,1,0,254428,-13.66,22.23,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,5,2,26,0,0,0,0,0,0,0,0,0
19,6,692,1,1,India,K L Rahul,Pat Cummins,,3,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,254429,-48.65,-103.01,1,0,,,Knuckleball,44,GLIDE,0,0,6,2,27,0,0,0,0,0,0,0,0,0
20,1,692,1,1,India,K L Rahul,Marcus Stoinis,,4,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.1,1,1,0,254430,153.94,133.19,4,0,https://scores.bcci.tv/matchcentre/commentaryFiles/ICC-T20-World-Cup-Warm-up-Matches-2022/India-VS-Australia-(17-Oct-2022)/File_1-4-254430.jpg,,Knuckleball,46,FRONTFOOT PULL SHOT,0,0,1,3,31,0,1,0,0,0,0,0,0,0
21,2,692,1,1,India,K L Rahul,Marcus Stoinis,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.2,1,1,0,254431,-84.56,51.70,0,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,2,3,31,0,0,0,0,0,0,0,0,0
22,3,692,1,1,India,K L Rahul,Marcus Stoinis,,4,3,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,3.3,1,1,0,254432,-5.83,217.45,6,0,,,Knuckleball,13,LOFTED STRAIGHT,0,0,3,3,37,0,0,0,0,0,0,0,0,0
23,4,692,1,1,India,K L Rahul,Marcus Stoinis,,4,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.4,1,1,0,254433,48.50,-150.43,4,0,,,Knuckleball,46,FRONTFOOT PULL SHOT,0,0,4,3,41,0,0,0,0,0,0,0,0,0
24,5,692,1,1,India,K L Rahul,Marcus Stoinis,,4,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,3.5,1,1,0,254434,103.75,70.12,2,0,,,Knuckleball,46,FRONTFOOT PULL SHOT,0,0,5,3,43,0,0,0,0,0,0,0,0,0
25,6,692,1,1,India,K L Rahul,Marcus Stoinis,,4,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.6,1,1,0,254435,184.33,11.18,4,0,,,Knuckleball,46,FRONTFOOT PULL SHOT,0,0,6,3,47,0,0,0,0,0,0,0,0,0
26,1,692,1,1,India,Rohit Sharma,Pat Cummins,,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.1,1,1,0,254436,87.18,-7.70,1,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,1,4,48,0,1,0,0,0,0,0,0,0
27,2,692,1,1,India,K L Rahul,Pat Cummins,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.2,1,1,0,254437,87.18,-7.70,0,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,2,4,48,0,0,0,0,0,0,0,0,0
28,3,692,1,1,India,K L Rahul,Pat Cummins,,5,3,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,4.3,1,1,1,254438,87.18,-7.70,1,0,,,Knuckleball,105,LEFT ALONE,0,0,3,4,49,0,0,0,0,0,0,0,0,0
29,4,692,1,1,India,K L Rahul,Pat Cummins,,5,3,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,4.3,1,1,0,254439,176.04,51.24,6,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,4,4,55,0,0,1,1,0,1,0,0,0
30,5,692,1,1,India,K L Rahul,Pat Cummins,,5,4,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,4.4,1,1,1,254440,176.04,51.24,1,0,,,Knuckleball,46,FRONTFOOT PULL SHOT,0,0,5,4,56,0,0,0,1,0,0,0,0,0
31,6,692,1,1,India,Rohit Sharma,Pat Cummins,,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.5,1,1,0,254441,176.04,51.24,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,6,4,56,0,0,0,1,0,0,0,0,0
32,7,692,1,1,India,Rohit Sharma,Pat Cummins,,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.6,1,1,0,254442,176.04,51.24,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,7,4,56,0,0,0,1,0,0,0,0,0
33,1,692,1,1,India,K L Rahul,Glenn Maxwell,,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.1,1,1,0,254443,-40.36,10.72,0,0,,,Knuckleball,36,CUT SHOT,0,0,1,5,56,0,1,0,1,0,0,0,0,0
34,2,692,1,1,India,K L Rahul,Glenn Maxwell,,6,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.2,1,1,0,254444,100.07,93.14,1,0,https://scores.bcci.tv/matchcentre/commentaryFiles/ICC-T20-World-Cup-Warm-up-Matches-2022/India-VS-Australia-(17-Oct-2022)/File_1-6-254444.jpg,,Knuckleball,74,STEP DOWN ON DRIVE,0,0,2,5,57,0,0,0,1,0,0,0,0,0
35,3,692,1,1,India,Rohit Sharma,Glenn Maxwell,,6,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,5.3,1,1,0,254445,90.40,130.43,2,0,,,Knuckleball,11,LOFTED ON DRIVE,0,0,3,5,59,0,0,0,1,0,0,0,0,0
36,4,692,1,1,India,Rohit Sharma,Glenn Maxwell,,6,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,5.4,1,1,0,254446,126.31,174.63,6,0,,,Knuckleball,11,LOFTED ON DRIVE,0,0,4,5,65,0,0,0,1,0,0,0,0,0
37,5,692,1,1,India,Rohit Sharma,Glenn Maxwell,,6,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.5,1,1,0,254447,5.68,211.47,4,0,,,Knuckleball,13,LOFTED STRAIGHT,0,0,5,5,69,0,0,0,1,0,0,0,0,0
38,6,692,1,1,India,Rohit Sharma,Glenn Maxwell,,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.6,1,1,0,254448,-75.82,-10.46,0,0,,,Knuckleball,36,CUT SHOT,0,0,6,5,69,0,0,0,1,0,0,0,0,0
39,1,692,1,1,India,K L Rahul,Ashton Agar,,7,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,6.1,1,1,0,254449,136.90,-27.04,2,0,,,Knuckleball,46,FRONTFOOT PULL SHOT,0,0,1,6,71,0,1,0,1,0,0,0,0,0
40,2,692,1,1,India,K L Rahul,Ashton Agar,,7,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,6.2,1,1,0,254450,-20.56,36.04,2,0,,,Knuckleball,59,FRONTFOOT SQUARE DRIVE,0,0,2,6,73,0,0,0,1,0,0,0,0,0
41,3,692,1,1,India,K L Rahul,Ashton Agar,,7,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.3,1,1,0,254451,-20.56,36.04,1,0,,,Knuckleball,84,FRONTFOOT OFF DRIVE,0,0,3,6,74,0,0,0,1,0,0,0,0,0
42,4,692,1,1,India,Rohit Sharma,Ashton Agar,,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.4,1,1,0,254452,-20.56,36.04,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,4,6,74,0,0,0,1,0,0,0,0,0
43,5,692,1,1,India,Rohit Sharma,Ashton Agar,,7,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.5,1,1,0,254453,121.71,-9.08,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,5,6,75,0,0,0,1,0,0,0,0,0
44,6,692,1,1,India,K L Rahul,Ashton Agar,,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.6,1,1,0,254454,121.71,-9.08,0,0,,,Knuckleball,46,FRONTFOOT PULL SHOT,0,0,6,6,75,0,0,0,1,0,0,0,0,0
45,1,692,1,1,India,Rohit Sharma,Glenn Maxwell,,8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.1,1,1,0,254455,-70.75,79.32,1,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,1,7,76,0,1,0,1,0,0,0,0,0
46,2,692,1,1,India,K L Rahul,Glenn Maxwell,,8,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,7.2,1,1,0,254456,106.97,88.07,2,0,,,Knuckleball,46,FRONTFOOT PULL SHOT,0,0,2,7,78,0,0,0,1,0,0,0,0,0
47,3,692,1,1,India,K L Rahul,Glenn Maxwell,,8,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,7.3,1,1,0,254457,106.97,88.07,0,0,,,Knuckleball,46,FRONTFOOT PULL SHOT,0,0,3,7,78,1,1,0,1,0,0,0,0,0
48,4,692,1,1,India,Virat Kohli,Glenn Maxwell,,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.4,1,1,0,254458,-62.46,87.61,0,0,,,Knuckleball,6,BACKFOOT OFF DRIVE,0,0,4,7,78,1,2,0,1,0,0,0,0,0
49,5,692,1,1,India,Virat Kohli,Glenn Maxwell,,8,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.5,1,1,0,254459,-80.42,130.89,1,0,,,Knuckleball,101,BACKFOOT ON DRIVE,0,0,5,7,79,1,0,0,1,0,0,0,0,0
50,6,692,1,1,India,Rohit Sharma,Glenn Maxwell,,8,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.6,1,1,0,254460,-85.49,-13.22,0,0,,,Knuckleball,36,CUT SHOT,0,0,6,7,79,1,0,0,1,0,0,0,0,0
51,1,692,1,1,India,Virat Kohli,Ashton Agar,,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.1,1,1,0,254461,89.94,-42.69,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,1,8,80,1,1,0,1,0,0,0,0,0
52,2,692,1,1,India,Rohit Sharma,Ashton Agar,,9,2,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,8.2,1,1,0,254462,89.94,-42.69,0,0,,,Knuckleball,95,SLOG SWEEP,0,0,2,8,80,2,2,0,1,0,0,0,0,0
53,3,692,1,1,India,Suryakumar Yadav,Ashton Agar,,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.3,1,1,0,254463,-69.37,-24.27,0,0,,,Knuckleball,36,CUT SHOT,0,0,3,8,80,2,3,0,1,0,0,0,0,0
54,4,692,1,1,India,Suryakumar Yadav,Ashton Agar,,9,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.4,1,1,0,254464,124.93,-42.69,1,0,,,Knuckleball,55,SWEEP SHOT,0,0,4,8,81,2,0,0,1,0,0,0,0,0
55,5,692,1,1,India,Virat Kohli,Ashton Agar,,9,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.5,1,1,0,254465,94.08,-5.40,1,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,5,8,82,2,0,0,1,0,0,0,0,0
56,6,692,1,1,India,Suryakumar Yadav,Ashton Agar,,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.6,1,1,0,254466,-59.70,-10.92,0,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,6,8,82,2,0,0,1,0,0,0,0,0
57,1,692,1,1,India,Virat Kohli,Tim David,,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.1,1,1,0,254467,82.57,124.45,1,0,,,Knuckleball,47,FRONTFOOT ON DRIVE,0,0,1,9,83,2,1,0,1,0,0,0,0,0
58,2,692,1,1,India,Suryakumar Yadav,Tim David,,10,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.2,1,1,0,254468,-83.18,-25.65,1,0,,,Knuckleball,27,FORWARD PUSH,0,0,2,9,84,2,0,0,1,0,0,0,0,0
59,3,692,1,1,India,Virat Kohli,Tim David,,10,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.3,1,1,0,254469,88.10,120.30,1,0,,,Knuckleball,101,BACKFOOT ON DRIVE,0,0,3,9,85,2,0,0,1,0,0,0,0,0
60,4,692,1,1,India,Suryakumar Yadav,Tim David,,10,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,9.4,1,1,0,254470,-142.58,46.17,2,0,,,Knuckleball,52,BACKFOOT COVERDRIVE,0,0,4,9,87,2,0,0,1,0,0,0,0,0
61,5,692,1,1,India,Suryakumar Yadav,Tim David,,10,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.5,1,1,0,254471,86.72,135.50,1,0,,,Knuckleball,95,SLOG SWEEP,0,0,5,9,88,2,0,0,1,0,0,0,0,0
62,6,692,1,1,India,Virat Kohli,Tim David,,10,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.6,1,1,0,254472,-80.42,128.59,1,0,,,Knuckleball,122,STEP DOWN LOFTED OFF DRIVE,0,0,6,9,89,2,0,0,1,0,0,0,0,0
63,1,692,1,1,India,Virat Kohli,Ashton Agar,,11,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,10.1,1,1,0,254473,-66.61,205.48,6,0,,,Knuckleball,122,STEP DOWN LOFTED OFF DRIVE,0,0,1,10,95,2,1,0,1,0,0,0,0,0
64,2,692,1,1,India,Virat Kohli,Ashton Agar,,11,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.2,1,1,0,254474,-131.07,31.44,1,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,2,10,96,2,0,0,1,0,0,0,0,0
65,3,692,1,1,India,Suryakumar Yadav,Ashton Agar,,11,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,10.3,1,1,0,254475,-155.47,133.19,4,0,,,Knuckleball,61,INSIDE OUT,0,0,3,10,100,2,0,1,2,0,0,1,0,0
66,4,692,1,1,India,Suryakumar Yadav,Ashton Agar,,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.4,1,1,0,254476,-79.04,-31.18,0,0,,,Knuckleball,36,CUT SHOT,0,0,4,10,100,2,0,0,2,0,0,0,0,0
67,5,692,1,1,India,Suryakumar Yadav,Ashton Agar,,11,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,10.5,1,1,0,254477,-182.18,-32.10,4,0,,,Knuckleball,59,FRONTFOOT SQUARE DRIVE,0,0,5,10,104,2,0,0,2,0,0,0,0,0
68,6,692,1,1,India,Suryakumar Yadav,Ashton Agar,,11,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,10.6,1,1,0,254478,-110.81,111.09,2,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,6,10,106,2,0,0,2,0,0,0,0,0
69,1,692,1,1,India,Virat Kohli,Glenn Maxwell,,12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.1,1,1,0,254479,-68.45,138.26,1,0,,,Knuckleball,5,LOFTED OFF DRIVE,0,0,1,11,107,2,1,0,2,0,0,0,0,0
70,2,692,1,1,India,Suryakumar Yadav,Glenn Maxwell,,12,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,11.2,1,1,0,254480,50.80,-111.29,2,0,,,Knuckleball,99,SCOOP,0,0,2,11,109,2,0,0,2,0,0,0,0,0
71,3,692,1,1,India,Suryakumar Yadav,Glenn Maxwell,,12,3,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,11.3,1,1,1,254481,50.80,-111.29,1,0,,,Knuckleball,55,SWEEP SHOT,0,0,3,11,110,2,0,0,2,0,0,0,0,0
72,4,692,1,1,India,Suryakumar Yadav,Glenn Maxwell,,12,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.3,1,1,0,254482,127.23,-43.15,1,0,,,Knuckleball,55,SWEEP SHOT,0,0,4,11,111,2,0,0,2,0,0,0,0,0
73,5,692,1,1,India,Virat Kohli,Glenn Maxwell,,12,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.4,1,1,0,254483,62.77,136.42,1,0,,,Knuckleball,74,STEP DOWN ON DRIVE,0,0,5,11,112,2,0,0,2,0,0,0,0,0
74,6,692,1,1,India,Suryakumar Yadav,Glenn Maxwell,,12,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,11.5,1,1,0,254484,-139.82,-85.97,4,0,,,Knuckleball,56,REVERSE SWEEP,0,0,6,11,116,2,0,0,2,0,0,0,0,0
75,7,692,1,1,India,Suryakumar Yadav,Glenn Maxwell,,12,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.6,1,1,0,254485,129.08,-20.59,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,7,11,117,2,0,0,2,0,0,0,0,0
76,1,692,1,1,India,Suryakumar Yadav,Mitchell Starc,,13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.1,1,1,0,254486,-129.69,35.58,1,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,1,12,118,2,1,0,2,0,0,0,0,0
77,2,692,1,1,India,Virat Kohli,Mitchell Starc,,13,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,12.2,1,1,0,254487,-98.38,182.46,4,0,,,Knuckleball,84,FRONTFOOT OFF DRIVE,0,0,2,12,122,2,0,0,2,0,0,0,0,0
78,3,692,1,1,India,Virat Kohli,Mitchell Starc,,13,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,12.3,1,1,0,254488,-98.38,182.46,0,0,,,Knuckleball,57,HOOK SHOT,0,0,3,12,122,3,1,0,2,0,0,0,0,0
79,4,692,1,1,India,Hardik Pandya,Mitchell Starc,,13,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.4,1,1,0,254489,-98.38,182.46,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,4,12,122,3,2,0,2,0,0,0,0,0
80,5,692,1,1,India,Hardik Pandya,Mitchell Starc,,13,5,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,12.5,1,1,1,254490,-98.38,182.46,1,0,,,Knuckleball,105,LEFT ALONE,0,0,5,12,123,3,0,0,2,0,0,0,0,0
81,6,692,1,1,India,Hardik Pandya,Mitchell Starc,,13,5,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,12.5,1,1,1,254491,-98.38,182.46,1,0,,,Knuckleball,105,LEFT ALONE,0,0,6,12,124,3,0,0,2,0,0,0,0,0
82,7,692,1,1,India,Hardik Pandya,Mitchell Starc,,13,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.5,1,1,0,254492,-98.38,182.46,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,7,12,124,3,0,0,2,0,0,0,0,0
83,8,692,1,1,India,Hardik Pandya,Mitchell Starc,,13,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.6,1,1,0,254493,-51.41,-99.32,1,0,,,Knuckleball,44,GLIDE,0,0,8,12,125,3,0,0,2,0,0,0,0,0
84,1,692,1,1,India,Hardik Pandya,Kane Richardson,,14,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.1,1,1,0,254494,-141.66,-10.00,1,0,,,Knuckleball,36,CUT SHOT,0,0,1,13,126,3,1,0,2,0,0,0,0,0
85,2,692,1,1,India,Suryakumar Yadav,Kane Richardson,,14,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.2,1,1,0,254495,-141.66,-10.00,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,2,13,126,3,0,0,2,0,0,0,0,0
86,3,692,1,1,India,Suryakumar Yadav,Kane Richardson,,14,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.3,1,1,0,254496,-140.28,22.23,1,0,,,Knuckleball,61,INSIDE OUT,0,0,3,13,127,3,0,0,2,0,0,0,0,0
87,4,692,1,1,India,Hardik Pandya,Kane Richardson,,14,4,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,13.4,1,1,0,254497,-140.28,22.23,0,0,,,Knuckleball,31,UPPER CUT,0,0,4,13,127,4,1,0,2,0,0,0,0,0
88,5,692,1,1,India,Dinesh Karthik,Kane Richardson,,14,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.5,1,1,0,254498,-16.88,52.62,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,5,13,127,4,2,0,2,0,0,0,0,0
