,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,267,1,2,Australia,David Warner,Mohammed Siraj,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,108521,-72.13,42.49,1,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,1,0,1,0,Off stump,Good Length,1,0,0,0,0,0,0,0
1,2,267,1,2,Australia,Marcus Harris,Mohammed Siraj,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,108522,-72.13,42.49,0,0,,,Knuckleball,105,LEFT ALONE,0,0,2,0,1,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
2,3,267,1,2,Australia,Marcus Harris,Mohammed Siraj,,1,3,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,108523,164.07,14.40,3,0,,,Knuckleball,59,FRONTFOOT SQUARE DRIVE,0,0,3,0,4,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
3,4,267,1,2,Australia,David Warner,Mohammed Siraj,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,108524,164.07,14.40,0,0,,,Knuckleball,105,LEFT ALONE,0,0,4,0,4,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
4,5,267,1,2,Australia,David Warner,Mohammed Siraj,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,108525,69.68,15.78,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,5,0,4,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
5,6,267,1,2,Australia,David Warner,Mohammed Siraj,,1,6,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,0.6,1,1,0,108526,23.64,-44.07,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,6,0,4,1,Leg stump,Good Length,1,0,0,0,0,0,0,0
6,1,267,1,2,Australia,Marcus Harris,T Natarajan,,2,1,1 (NB),1,0,0,0,0,1,1,0,1,0,0,0,0,0,,,0,1.1,1,1,1,108527,23.64,-44.07,1,0,,,Knuckleball,105,LEFT ALONE,0,0,1,1,5,1,Outside Off stump,Good Length,2,0,0,0,0,0,0,0
7,2,267,1,2,Australia,Marcus Harris,T Natarajan,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,108528,23.64,-44.07,0,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,2,1,5,1,Leg stump,Good Length,0,0,0,0,0,0,0,0
8,3,267,1,2,Australia,Marcus Harris,T Natarajan,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,108529,23.64,-44.07,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,3,1,5,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
9,4,267,1,2,Australia,Marcus Harris,T Natarajan,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,108530,23.64,-44.07,0,0,,,Knuckleball,105,LEFT ALONE,0,0,4,1,5,1,Wide outside Off stump,Good Length,0,0,0,0,0,0,0,0
