,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1637,1,52,India (Women),Smriti Mandhana,Emily Arlott,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,668744,-13.50,42.00,0,0,,38,STRAIGHT BALL,49,FORWARD DEFENCE,0,0,1,0,0,0,Outside Leg stump,Good Length,1,0,0,0,0,0,0,0
1,2,1637,1,52,India (Women),Smriti Mandhana,Emily Arlott,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,668745,97.50,63.50,0,0,,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,2,0,0,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
2,3,1637,1,52,India (Women),Smriti Mandhana,Emily Arlott,,1,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.3,1,1,0,668746,-85.50,217.50,4,0,,42,OUTSWINGER,11,LOFTED ON DRIVE,0,0,3,0,4,0,Leg stump,Good Length,0,0,0,0,0,0,0,0
3,4,1637,1,52,India (Women),Smriti Mandhana,Emily Arlott,,1,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.4,1,1,0,668747,-163.50,-69.50,4,0,,42,OUTSWINGER,58,BACKFOOT PULL SHOT,0,0,4,0,8,0,Outside Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
4,5,1637,1,52,India (Women),Smriti Mandhana,Emily Arlott,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,668748,62.50,111.00,0,0,,41,INSWINGER,84,FRONTFOOT OFF DRIVE,0,0,5,0,8,0,Outside Leg stump,Full Length,0,0,0,0,0,0,0,0
5,6,1637,1,52,India (Women),Smriti Mandhana,Emily Arlott,,1,6,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,0.6,1,1,0,668749,88.50,-24.00,0,0,,47,SLOWER BALL,36,CUT SHOT,0,0,6,0,8,1,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0
6,1,1637,1,52,India (Women),Shafali Verma,Issy Wong,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,668750,66.00,231.00,0,0,,42,OUTSWINGER,44,GLIDE,0,0,1,1,8,1,Outside Off stump,Good Length,2,0,0,0,0,0,0,0
7,2,1637,1,52,India (Women),Shafali Verma,Issy Wong,,2,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.2,1,1,0,668751,66.00,231.00,4,0,,39,ANGLED IN,94,STEP DOWN LOFTED ON DRIVE,0,0,2,1,12,1,Off stump,Good Length,0,0,0,0,0,0,0,0
8,3,1637,1,52,India (Women),Shafali Verma,Issy Wong,,2,3,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,1.3,1,1,1,668752,66.00,231.00,1,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,3,1,13,1,Outside Leg stump,Yorker,0,0,0,0,0,0,0,0
9,4,1637,1,52,India (Women),Shafali Verma,Issy Wong,,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,668753,139.50,93.00,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,4,1,14,1,Off stump,Full Length,0,0,0,0,0,0,0,0
