,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick,STclientID,NSTclientID
76,1,857,1,15,Punjab Kings,Shikhar Dhawan,Umesh Yadav,,13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.1,1,1,0,299020,-96.08,51.24,1,0,,30,ANGLED ACROSS,27,FORWARD PUSH,0,0,1,12,122,2,Leg stump,Good Length,1,0,2,0,0,0,0,0,41,
77,2,857,1,15,Punjab Kings,Jitesh Sharma,Umesh Yadav,,13,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.2,1,1,0,299021,-72.59,47.09,0,0,,46,LEGCUTTER,51,FRONTFOOT COVERDRIVE,0,0,2,12,122,2,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,,41
78,3,857,1,15,Punjab Kings,Jitesh Sharma,Umesh Yadav,,13,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.3,1,1,0,299022,-59.24,159.90,1,0,,38,STRAIGHT BALL,84,FRONTFOOT OFF DRIVE,0,0,3,12,123,2,Outside Off stump,Full Length,0,0,2,0,0,0,0,0,,41
79,4,857,1,15,Punjab Kings,Shikhar Dhawan,Umesh Yadav,,13,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.4,1,1,0,299023,-126.92,59.99,1,0,,30,ANGLED ACROSS,46,FRONTFOOT PULL SHOT,0,0,4,12,124,2,Outside Leg stump,Short of Good Length,0,0,2,0,0,0,0,0,41,
80,5,857,1,15,Punjab Kings,Jitesh Sharma,Umesh Yadav,,13,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,12.5,1,1,0,299024,130.92,-93.80,4,0,,46,LEGCUTTER,46,FRONTFOOT PULL SHOT,0,0,5,12,128,2,Outside Off stump,Short of Good Length,0,0,2,0,0,0,0,0,,41
81,6,857,1,15,Punjab Kings,Jitesh Sharma,Umesh Yadav,,13,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.6,1,1,0,299025,-104.82,-73.08,1,0,,38,STRAIGHT BALL,89,STEP DOWN COVER DRIVE,0,0,6,12,129,2,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,,41
82,1,857,1,15,Punjab Kings,Jitesh Sharma,Tim Southee,,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.1,1,1,0,299026,-104.82,-73.08,0,0,,8,OFF CUTTER,122,STEP DOWN LOFTED OFF DRIVE,0,0,1,13,129,2,Outside Off stump,Good Length,1,0,2,0,0,0,0,0,,41
83,2,857,1,15,Punjab Kings,Jitesh Sharma,Tim Southee,,14,2,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,13.2,1,1,0,299027,-51.41,203.64,6,0,,38,STRAIGHT BALL,122,STEP DOWN LOFTED OFF DRIVE,0,0,2,13,135,2,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,,41
84,3,857,1,15,Punjab Kings,Jitesh Sharma,Tim Southee,,14,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,13.3,1,1,0,299028,-36.68,-56.50,0,0,,8,OFF CUTTER,11,LOFTED ON DRIVE,0,0,3,13,135,3,Outside Off stump,Full Length,1,0,2,0,0,0,0,0,,41
85,4,857,1,15,Punjab Kings,Sikandar Raza,Tim Southee,,14,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,13.4,1,1,0,299029,135.06,-85.97,4,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,4,13,139,3,Off stump,Short of Good Length,2,0,2,0,0,0,0,0,,41
86,5,857,1,15,Punjab Kings,Sikandar Raza,Tim Southee,,14,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.5,1,1,0,299030,129.08,-32.56,1,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,5,13,140,3,Outside Off stump,Short of Good Length,0,0,2,0,0,0,0,0,,41
87,6,857,1,15,Punjab Kings,Shikhar Dhawan,Tim Southee,,14,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,13.6,1,1,0,299031,116.64,-38.55,2,0,,30,ANGLED ACROSS,36,CUT SHOT,0,0,6,13,142,3,Off stump,Short of Good Length,0,0,2,0,0,0,0,0,41,
88,1,857,1,15,Punjab Kings,Sikandar Raza,Varun Chakaravarthy,,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,14.1,1,1,0,299032,-83.64,-13.68,0,0,,28,GOOGLY,36,CUT SHOT,0,0,1,14,142,3,Outside Off stump,Good Length,1,0,2,0,0,0,0,0,,41
89,2,857,1,15,Punjab Kings,Sikandar Raza,Varun Chakaravarthy,,15,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.2,1,1,0,299033,156.24,7.04,1,0,,33,CARROM BALL,58,BACKFOOT PULL SHOT,0,0,2,14,143,3,Outside Off stump,Short of Good Length,0,0,2,0,0,0,0,0,,41
90,3,857,1,15,Punjab Kings,Shikhar Dhawan,Varun Chakaravarthy,,15,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,WICKET,1,14.3,1,1,0,299034,156.24,7.04,0,0,,33,CARROM BALL,101,BACKFOOT ON DRIVE,0,0,3,14,143,4,Leg stump,Good Length,1,0,2,0,0,0,0,0,41,
91,4,857,1,15,Punjab Kings,Sam Curran,Varun Chakaravarthy,,15,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,14.4,1,1,0,299035,80.73,44.33,0,0,,28,GOOGLY,49,FORWARD DEFENCE,0,0,4,14,143,4,Outside Off stump,Good Length,2,0,2,0,0,0,0,0,2939,
92,5,857,1,15,Punjab Kings,Sam Curran,Varun Chakaravarthy,,15,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,14.5,1,1,0,299036,61.39,64.59,0,0,,28,GOOGLY,27,FORWARD PUSH,0,0,5,14,143,4,Outside Off stump,Full Length,0,0,2,0,0,0,0,0,2939,
93,6,857,1,15,Punjab Kings,Sam Curran,Varun Chakaravarthy,,15,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,14.6,1,1,0,299037,71.06,45.71,0,0,,28,GOOGLY,52,BACKFOOT COVERDRIVE,0,0,6,14,143,4,Off stump,Good Length,0,0,2,0,0,0,0,0,2939,
94,1,857,1,15,Punjab Kings,Sikandar Raza,Shardul Thakur,,16,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.1,1,1,0,299038,-70.29,42.03,1,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,1,15,144,4,Outside Off stump,Good Length,1,0,2,0,0,0,0,0,,2939
95,2,857,1,15,Punjab Kings,Sam Curran,Shardul Thakur,,16,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,15.2,1,1,0,299039,129.54,67.35,2,0,,39,ANGLED IN,51,FRONTFOOT COVERDRIVE,0,0,2,15,146,4,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,2939,
96,3,857,1,15,Punjab Kings,Sam Curran,Shardul Thakur,,16,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.3,1,1,0,299040,-118.64,72.42,1,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,3,15,147,4,Outside Off stump,Short of Good Length,0,0,2,0,0,0,0,0,2939,
97,4,857,1,15,Punjab Kings,Sikandar Raza,Shardul Thakur,,16,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,15.4,1,1,0,299041,-172.05,111.09,6,0,,47,SLOWER BALL,15,LOFTED COVER DRIVE,0,0,4,15,153,4,Outside Off stump,Full Length,0,1,3,0,0,0,0,0,,2939
98,5,857,1,15,Punjab Kings,Sikandar Raza,Shardul Thakur,,16,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,15.5,1,1,0,299042,-172.05,111.09,0,0,,49,SLOW YORKER,44,GLIDE,0,0,5,15,153,4,Outside Off stump,Yorker,0,0,3,0,0,0,0,0,,2939
99,6,857,1,15,Punjab Kings,Sikandar Raza,Shardul Thakur,,16,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,15.6,1,1,0,299043,45.28,-33.94,0,0,,47,SLOWER BALL,51,FRONTFOOT COVERDRIVE,0,0,6,15,153,4,Outside Off stump,Good Length,0,0,3,0,0,0,0,0,,2939
100,1,857,1,15,Punjab Kings,Sam Curran,Varun Chakaravarthy,,17,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,16.1,1,1,1,299044,45.28,-33.94,1,0,,15,FASTER ONE,54,LEG GLANCE,0,0,1,16,154,4,Outside Leg stump,Full Length,1,0,3,0,0,0,0,0,2939,
101,2,857,1,15,Punjab Kings,Sam Curran,Varun Chakaravarthy,,17,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.1,1,1,0,299045,-117.26,71.04,1,0,,28,GOOGLY,58,BACKFOOT PULL SHOT,0,0,2,16,155,4,Outside Leg stump,Good Length,0,0,3,0,0,0,0,0,2939,
102,3,857,1,15,Punjab Kings,Sikandar Raza,Varun Chakaravarthy,,17,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.2,1,1,0,299046,118.49,-52.82,1,0,,33,CARROM BALL,55,SWEEP SHOT,0,0,3,16,156,4,Outside Off stump,Good Length,0,0,3,0,0,0,0,0,,2939
103,4,857,1,15,Punjab Kings,Sam Curran,Varun Chakaravarthy,,17,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.3,1,1,0,299047,-77.20,135.04,1,0,,33,CARROM BALL,47,FRONTFOOT ON DRIVE,0,0,4,16,157,4,Outside Off stump,Good Length,0,0,3,0,0,0,0,0,2939,
104,5,857,1,15,Punjab Kings,Sikandar Raza,Varun Chakaravarthy,,17,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.4,1,1,0,299048,101.45,-53.74,1,0,,28,GOOGLY,54,LEG GLANCE,0,0,5,16,158,4,Outside Off stump,Good Length,0,0,3,0,0,0,0,0,,2939
105,6,857,1,15,Punjab Kings,Sam Curran,Varun Chakaravarthy,,17,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,16.5,1,1,0,299049,101.45,-53.74,0,0,,15,FASTER ONE,47,FRONTFOOT ON DRIVE,0,0,6,16,158,4,Leg stump,Full Length,0,0,3,0,0,0,0,0,2939,
106,7,857,1,15,Punjab Kings,Sam Curran,Varun Chakaravarthy,,17,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,16.6,1,1,0,299050,-48.65,213.77,6,0,,28,GOOGLY,94,STEP DOWN LOFTED ON DRIVE,0,0,7,16,164,4,Outside Off stump,Good Length,0,0,3,0,0,0,0,0,2939,
107,1,857,1,15,Punjab Kings,Sikandar Raza,Sunil Narine,,18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.1,1,1,0,299051,-135.67,32.82,1,0,,33,CARROM BALL,52,BACKFOOT COVERDRIVE,0,0,1,17,165,4,Outside Off stump,Good Length,1,0,3,0,0,0,0,0,,2939
108,2,857,1,15,Punjab Kings,Sam Curran,Sunil Narine,,18,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,17.2,1,1,0,299052,-120.94,45.71,2,0,,33,CARROM BALL,27,FORWARD PUSH,0,0,2,17,167,4,Outside Off stump,Good Length,0,0,3,0,0,0,0,0,2939,
109,3,857,1,15,Punjab Kings,Sam Curran,Sunil Narine,,18,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.3,1,1,0,299053,-120.94,66.89,1,0,,33,CARROM BALL,97,BACKFOOT PUSH,0,0,3,17,168,4,Outside Off stump,Good Length,0,0,3,0,0,0,0,0,2939,
110,4,857,1,15,Punjab Kings,Sikandar Raza,Sunil Narine,,18,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,17.4,1,1,0,299054,-120.94,66.89,0,0,,33,CARROM BALL,55,SWEEP SHOT,0,0,4,17,168,4,Outside Off stump,Good Length,0,0,3,0,0,0,0,0,,2939
111,5,857,1,15,Punjab Kings,Sikandar Raza,Sunil Narine,,18,5,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,17.5,1,1,0,299055,-101.60,39.73,0,0,,25,OFF SPIN,15,LOFTED COVER DRIVE,0,0,5,17,168,5,Off stump,Good Length,1,0,3,0,0,0,0,0,,2939
112,6,857,1,15,Punjab Kings,Shahrukh Khan,Sunil Narine,,18,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,17.6,1,1,0,299056,-66.15,50.32,0,0,,33,CARROM BALL,27,FORWARD PUSH,0,0,6,17,168,5,Middle stump,Good Length,2,0,3,0,0,0,0,0,7779,2939
113,1,857,1,15,Punjab Kings,Sam Curran,Shardul Thakur,,19,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,18.1,1,1,0,299057,13.51,176.01,1,0,,39,ANGLED IN,13,LOFTED STRAIGHT,0,0,1,18,169,5,Outside Off stump,Full Length,3,0,3,0,0,0,0,0,2939,7779
114,2,857,1,15,Punjab Kings,Shahrukh Khan,Shardul Thakur,,19,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,18.2,1,1,0,299058,-141.20,17.63,1,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,2,18,170,5,Outside Off stump,Full Length,0,0,3,0,0,0,0,0,7779,2939
115,3,857,1,15,Punjab Kings,Sam Curran,Shardul Thakur,,19,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,18.3,1,1,0,299059,76.59,140.10,1,0,,39,ANGLED IN,84,FRONTFOOT OFF DRIVE,0,0,3,18,171,5,Outside Off stump,Full Toss,0,0,3,0,0,0,0,0,2939,7779
116,4,857,1,15,Punjab Kings,Shahrukh Khan,Shardul Thakur,,19,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,18.4,1,1,0,299060,76.59,140.10,0,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,4,18,171,5,Outside Off stump,Full Toss,0,0,3,0,0,0,0,0,7779,2939
117,5,857,1,15,Punjab Kings,Shahrukh Khan,Shardul Thakur,,19,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,18.5,1,1,0,299061,-172.97,84.85,4,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,5,18,175,5,Outside Off stump,Full Length,0,0,3,0,0,0,0,0,7779,2939
118,6,857,1,15,Punjab Kings,Shahrukh Khan,Shardul Thakur,,19,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,18.6,1,1,0,299062,-144.42,5.65,1,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,6,18,176,5,Outside Off stump,Full Length,0,0,3,0,0,0,0,0,7779,2939
119,1,857,1,15,Punjab Kings,Shahrukh Khan,Tim Southee,,20,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,19.1,1,1,0,299063,-142.12,135.96,4,0,,8,OFF CUTTER,51,FRONTFOOT COVERDRIVE,0,0,1,19,180,5,Outside Off stump,Good Length,1,0,3,0,0,0,0,0,7779,2939
120,2,857,1,15,Punjab Kings,Shahrukh Khan,Tim Southee,,20,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,19.2,1,1,0,299064,45.74,117.54,1,0,,8,OFF CUTTER,46,FRONTFOOT PULL SHOT,0,0,2,19,181,5,Outside Off stump,Short of Good Length,0,0,3,0,0,0,0,0,7779,2939
121,3,857,1,15,Punjab Kings,Sam Curran,Tim Southee,,20,3,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,19.3,1,1,0,299065,-103.44,184.76,6,0,,8,OFF CUTTER,11,LOFTED ON DRIVE,0,0,3,19,187,5,Leg stump,Good Length,0,0,3,0,0,0,0,0,2939,7779
122,4,857,1,15,Punjab Kings,Sam Curran,Tim Southee,,20,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,19.4,1,1,0,299066,-117.72,-10.46,2,0,,8,OFF CUTTER,27,FORWARD PUSH,0,0,4,19,189,5,Outside Leg stump,Good Length,0,0,3,0,0,0,0,0,2939,7779
123,5,857,1,15,Punjab Kings,Sam Curran,Tim Southee,,20,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,19.5,1,1,0,299067,-136.13,20.39,2,0,,30,ANGLED ACROSS,18,SLOG SHOT,0,0,5,19,191,5,Off stump,Full Length,0,0,3,0,0,0,0,0,2939,7779
124,6,857,1,15,Punjab Kings,Sam Curran,Tim Southee,,20,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,19.6,1,1,0,299068,-136.13,20.39,0,0,,8,OFF CUTTER,94,STEP DOWN LOFTED ON DRIVE,0,0,6,19,191,5,Outside Leg stump,Good Length,0,0,3,0,0,0,0,0,2939,7779
125,1,857,2,16,Kolkata Knight Riders,Mandeep Singh,Sam Curran,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,299069,-50.03,58.14,0,0,,41,INSWINGER,27,FORWARD PUSH,0,0,1,0,0,0,Outside Off stump,Full Length,1,0,0,0,0,0,0,0,72,
126,2,857,2,16,Kolkata Knight Riders,Mandeep Singh,Sam Curran,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,299070,77.51,57.68,1,0,,41,INSWINGER,27,FORWARD PUSH,0,0,2,0,1,0,Leg stump,Good Length,0,0,0,0,0,0,0,0,72,
127,3,857,2,16,Kolkata Knight Riders,Rahmanullah Gurbaz,Sam Curran,,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,299071,-44.97,-43.61,1,0,,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,3,0,2,0,Off stump,Good Length,0,0,0,0,0,0,0,0,,72
128,4,857,2,16,Kolkata Knight Riders,Mandeep Singh,Sam Curran,,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,299072,50.80,102.81,1,0,,30,ANGLED ACROSS,74,STEP DOWN ON DRIVE,0,0,4,0,3,0,Middle stump,Good Length,0,0,0,0,0,0,0,0,72,
129,5,857,2,16,Kolkata Knight Riders,Rahmanullah Gurbaz,Sam Curran,,1,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0.5,1,1,0,299073,146.11,153.91,6,0,,30,ANGLED ACROSS,94,STEP DOWN LOFTED ON DRIVE,0,0,5,0,9,0,Off stump,Good Length,0,0,0,0,0,0,0,0,,72
130,6,857,2,16,Kolkata Knight Riders,Rahmanullah Gurbaz,Sam Curran,,1,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.6,1,1,0,299074,166.83,105.11,4,0,,41,INSWINGER,47,FRONTFOOT ON DRIVE,0,0,6,0,13,0,Leg stump,Full Length,0,0,0,0,0,0,0,0,,72
131,1,857,2,16,Kolkata Knight Riders,Mandeep Singh,Arshdeep Singh,,2,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,1.1,1,1,0,299075,156.70,25.45,0,0,,30,ANGLED ACROSS,58,BACKFOOT PULL SHOT,0,0,1,1,13,1,Outside Leg stump,Short of Good Length,1,0,0,0,0,0,0,0,72,
132,2,857,2,16,Kolkata Knight Riders,Anukul Roy,Arshdeep Singh,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,299076,-50.03,49.86,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,2,1,13,1,Outside Off stump,Good Length,2,0,0,0,0,0,0,0,,
133,3,857,2,16,Kolkata Knight Riders,Anukul Roy,Arshdeep Singh,,2,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.3,1,1,0,299077,-84.56,193.51,4,0,,39,ANGLED IN,11,LOFTED ON DRIVE,0,0,3,1,17,1,Outside Off stump,Full Length,0,0,0,0,0,0,0,0,,
134,4,857,2,16,Kolkata Knight Riders,Anukul Roy,Arshdeep Singh,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,299078,82.57,52.16,0,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,4,1,17,1,Outside Off stump,Full Length,0,0,0,0,0,0,0,0,,
135,5,857,2,16,Kolkata Knight Riders,Anukul Roy,Arshdeep Singh,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,299079,82.57,52.16,0,0,,36,BOUNCER,105,LEFT ALONE,1,0,5,1,17,1,Outside Off stump,Short Length,0,0,0,0,0,0,0,0,,
136,6,857,2,16,Kolkata Knight Riders,Anukul Roy,Arshdeep Singh,,2,6,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,1.6,1,1,0,299080,-82.72,66.89,0,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,6,1,17,2,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0,,
137,1,857,2,16,Kolkata Knight Riders,Rahmanullah Gurbaz,Sam Curran,,3,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.1,1,1,0,299081,141.51,-36.71,4,0,,30,ANGLED ACROSS,5,LOFTED OFF DRIVE,0,0,1,2,21,2,Outside Off stump,Full Length,2,0,0,0,0,0,0,0,,8540
138,2,857,2,16,Kolkata Knight Riders,Rahmanullah Gurbaz,Sam Curran,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,299082,141.51,-36.71,0,0,,30,ANGLED ACROSS,27,FORWARD PUSH,0,0,2,2,21,2,Leg stump,Good Length,0,0,0,0,0,0,0,0,,8540
139,3,857,2,16,Kolkata Knight Riders,Rahmanullah Gurbaz,Sam Curran,,3,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,299083,141.51,-36.71,1,0,,8,OFF CUTTER,46,FRONTFOOT PULL SHOT,0,0,3,2,22,2,Outside Leg stump,Short of Good Length,0,0,0,0,0,0,0,0,,8540
140,4,857,2,16,Kolkata Knight Riders,Venkatesh Iyer,Sam Curran,,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.4,1,1,0,299084,-127.38,37.42,1,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,4,2,23,2,Off stump,Full Length,0,0,0,0,0,0,0,0,8540,
141,5,857,2,16,Kolkata Knight Riders,Rahmanullah Gurbaz,Sam Curran,,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.5,1,1,0,299085,-127.38,37.42,0,0,,36,BOUNCER,70,STEP DOWN PULL SHOT,1,0,5,2,23,2,Outside Leg stump,Short Length,0,0,0,0,0,0,0,0,,8540
142,6,857,2,16,Kolkata Knight Riders,Rahmanullah Gurbaz,Sam Curran,,3,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,299086,56.79,96.82,1,0,,30,ANGLED ACROSS,47,FRONTFOOT ON DRIVE,0,0,6,2,24,2,Off stump,Full Length,0,0,0,0,0,0,0,0,,8540
143,1,857,2,16,Kolkata Knight Riders,Rahmanullah Gurbaz,Arshdeep Singh,,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.1,1,1,0,299087,-46.81,-14.60,0,0,,30,ANGLED ACROSS,50,BACKFOOT DEFENCE,0,0,1,3,24,2,Leg stump,Good Length,1,0,0,0,0,0,0,0,,8540
144,2,857,2,16,Kolkata Knight Riders,Rahmanullah Gurbaz,Arshdeep Singh,,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.2,1,1,0,299088,-46.81,-14.60,0,0,,30,ANGLED ACROSS,96,SLICED OVER POINT,0,0,2,3,24,2,Outside Off stump,Yorker,0,0,0,0,0,0,0,0,,8540
145,3,857,2,16,Kolkata Knight Riders,Rahmanullah Gurbaz,Arshdeep Singh,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.3,1,1,0,299089,42.51,15.78,0,0,,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,3,3,24,2,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0,,8540
146,4,857,2,16,Kolkata Knight Riders,Rahmanullah Gurbaz,Arshdeep Singh,,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.4,1,1,0,299090,42.51,15.78,0,0,,36,BOUNCER,105,LEFT ALONE,1,0,4,3,24,2,Outside Leg stump,Short Length,0,0,0,0,0,0,0,0,,8540
147,5,857,2,16,Kolkata Knight Riders,Rahmanullah Gurbaz,Arshdeep Singh,,4,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.5,1,1,0,299091,-110.35,-114.06,4,0,,30,ANGLED ACROSS,122,STEP DOWN LOFTED OFF DRIVE,0,0,5,3,28,2,Outside Off stump,Full Toss,0,0,0,0,0,0,0,0,,8540
148,6,857,2,16,Kolkata Knight Riders,Rahmanullah Gurbaz,Arshdeep Singh,,4,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.6,1,1,0,299092,-94.69,20.39,1,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,6,3,29,2,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0,,8540
149,1,857,2,16,Kolkata Knight Riders,Rahmanullah Gurbaz,Nathan Ellis,,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.1,1,1,0,299093,-69.37,15.32,0,0,,20,BACKHAND SLOWER,11,LOFTED ON DRIVE,0,0,1,4,29,2,Outside Off stump,Full Length,1,0,0,0,0,0,0,0,,8540
150,2,857,2,16,Kolkata Knight Riders,Rahmanullah Gurbaz,Nathan Ellis,,5,2,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,WICKET,1,4.2,1,1,0,299094,-69.37,15.32,0,0,,39,ANGLED IN,89,STEP DOWN COVER DRIVE,0,0,2,4,29,3,Outside Off stump,Good Length,2,0,0,0,0,0,0,0,,8540
151,3,857,2,16,Kolkata Knight Riders,Nitish Rana,Nathan Ellis,,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.3,1,1,0,299095,0.62,49.40,0,0,,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,3,4,29,3,Leg stump,Good Length,3,0,0,0,0,0,0,0,2738,8540
152,4,857,2,16,Kolkata Knight Riders,Nitish Rana,Nathan Ellis,,5,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,4.4,1,1,0,299096,-156.39,-74.00,4,0,,30,ANGLED ACROSS,58,BACKFOOT PULL SHOT,0,0,4,4,33,3,Outside Leg stump,Short of Good Length,0,0,0,0,0,0,0,0,2738,8540
