,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1820,1,15,Punjab Kings,Priyansh Arya,Khaleel Ahmed,,1,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0.1,1,1,0,604396,180.00,-15.50,6,0,,42,OUTSWINGER,36,CUT SHOT,0,0,1,0,6,0,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0
1,2,1820,1,15,Punjab Kings,Priyansh Arya,Khaleel Ahmed,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,604397,30.50,66.50,0,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,2,0,6,0,Off stump,Good Length,0,0,0,0,0,0,0,0
2,3,1820,1,15,Punjab Kings,Priyansh Arya,Khaleel Ahmed,,1,3,1 (NB),1,0,0,0,0,1,1,0,1,0,0,0,0,0,,,0,0.3,1,1,1,604398,-64.00,63.50,1,0,,41,INSWINGER,97,BACKFOOT PUSH,0,0,3,0,7,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
3,4,1820,1,15,Punjab Kings,Priyansh Arya,Khaleel Ahmed,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,604399,94.00,-16.50,0,0,,42,OUTSWINGER,59,FRONTFOOT SQUARE DRIVE,0,0,4,0,7,0,Outside Off stump,Yorker,0,0,0,0,0,0,0,0
4,5,1820,1,15,Punjab Kings,Priyansh Arya,Khaleel Ahmed,,1,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,604400,126.00,-58.00,2,0,,41,INSWINGER,36,CUT SHOT,0,0,5,0,9,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
5,6,1820,1,15,Punjab Kings,Priyansh Arya,Khaleel Ahmed,,1,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0.5,1,1,0,604401,188.00,11.00,6,0,,38,STRAIGHT BALL,36,CUT SHOT,0,0,6,0,15,0,Wide outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
6,7,1820,1,15,Punjab Kings,Priyansh Arya,Khaleel Ahmed,,1,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,604402,-143.00,11.00,2,0,,41,INSWINGER,40,FRONTFOOT FLICK,0,0,7,0,17,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
7,1,1820,1,15,Punjab Kings,Prabhsimran Singh,Mukesh Choudhary,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,604403,80.50,-9.50,0,0,,41,INSWINGER,97,BACKFOOT PUSH,0,0,1,1,17,0,,Good Length,1,0,0,0,0,0,0,0
8,2,1820,1,15,Punjab Kings,Prabhsimran Singh,Mukesh Choudhary,,2,2,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,WICKET,1,1.2,1,1,0,604404,80.50,-9.50,0,0,,30,ANGLED ACROSS,44,GLIDE,0,0,2,1,17,1,Leg stump,Short Length,2,0,0,0,0,0,0,0
9,3,1820,1,15,Punjab Kings,Shreyas Iyer,Mukesh Choudhary,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,604405,80.50,-9.50,0,0,,36,BOUNCER,36,CUT SHOT,1,0,3,1,17,1,Off stump,Short Length,3,0,0,0,0,0,0,0
