,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,878,1,35,Gujarat Titans,Wriddhiman Saha,Trent Boult,,1,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.1,1,1,1,304068,,,1,0,,41,INSWINGER,54,LEG GLANCE,0,0,1,0,1,0,Outside Leg stump,Full Length,1,0,0,0,0,0,0,0
1,2,878,1,35,Gujarat Titans,Wriddhiman Saha,Trent Boult,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,304069,,,0,0,,41,INSWINGER,97,BACKFOOT PUSH,0,0,2,0,1,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
2,3,878,1,35,Gujarat Titans,Wriddhiman Saha,Trent Boult,,1,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.2,1,1,0,304070,184.56,38.83,4,0,,41,INSWINGER,40,FRONTFOOT FLICK,0,0,3,0,5,0,Leg stump,Full Toss,0,0,0,0,0,0,0,0
3,4,878,1,35,Gujarat Titans,Wriddhiman Saha,Trent Boult,,1,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught & Bowled,WICKET,1,0.3,1,1,0,304071,184.56,38.83,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Gujarat-Titans-VS-Rajasthan-Royals-(16-Apr-2023)/File_1-1-304071.png,41,INSWINGER,40,FRONTFOOT FLICK,0,0,4,0,5,1,Middle stump,Good Length,1,0,0,0,0,0,0,0
4,5,878,1,35,Gujarat Titans,Sai Sudharsan,Trent Boult,,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,304072,70.31,70.59,1,0,,42,OUTSWINGER,74,STEP DOWN ON DRIVE,0,0,5,0,6,1,Middle stump,Good Length,2,0,0,0,0,0,0,0
5,6,878,1,35,Gujarat Titans,Shubman Gill,Trent Boult,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,304073,56.09,33.61,0,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,6,0,6,1,Leg stump,Good Length,0,0,0,0,0,0,0,0
6,7,878,1,35,Gujarat Titans,Shubman Gill,Trent Boult,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,304074,34.75,52.10,0,0,,41,INSWINGER,49,FORWARD DEFENCE,0,0,7,0,6,1,Leg stump,Good Length,0,0,0,0,0,0,0,0
7,1,878,1,35,Gujarat Titans,Sai Sudharsan,Sandeep Sharma,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,304075,30.01,58.27,0,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,1,1,6,1,Leg stump,Good Length,1,0,0,0,0,0,0,0
8,2,878,1,35,Gujarat Titans,Sai Sudharsan,Sandeep Sharma,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,304076,-77.60,25.56,0,0,,42,OUTSWINGER,37,STEP DOWN FLICK,0,0,2,1,6,1,Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
9,3,878,1,35,Gujarat Titans,Sai Sudharsan,Sandeep Sharma,,2,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.3,1,1,0,304077,175.08,-14.27,4,0,,42,OUTSWINGER,36,CUT SHOT,0,0,3,1,10,1,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
