,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
34,3,506,1,17,Mumbai Indians,Rohit Sharma,Lockie Ferguson,,6,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.3,2,1,0,203034,138.28,25.91,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,3,5,58,0,0,0,1,0,0,0,0,0
35,4,506,1,17,Mumbai Indians,Ishan Kishan,Lockie Ferguson,,6,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.4,2,1,0,203035,179.26,28.68,4,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,4,5,62,0,0,0,1,0,0,0,0,0
36,5,506,1,17,Mumbai Indians,Ishan Kishan,Lockie Ferguson,,6,5,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,5.5,2,1,1,203036,179.26,28.68,1,0,,30,ANGLED ACROSS,40,FRONTFOOT FLICK,0,0,5,5,63,0,0,0,1,0,0,0,0,0
37,6,506,1,17,Mumbai Indians,Rohit Sharma,Lockie Ferguson,,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.6,2,1,0,203037,80.73,37.42,0,0,,46,LEGCUTTER,47,FRONTFOOT ON DRIVE,0,0,6,5,63,0,0,0,1,0,0,0,0,0
39,1,506,1,17,Mumbai Indians,Ishan Kishan,Pradeep Sangwan,,7,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,6.1,2,1,0,203038,126.77,66.43,2,0,,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,1,6,65,0,1,0,1,0,0,0,0,0
40,2,506,1,17,Mumbai Indians,Ishan Kishan,Pradeep Sangwan,,7,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,6.2,2,1,0,203039,82.11,54.00,2,0,,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,2,6,67,0,0,0,1,0,0,0,0,0
41,3,506,1,17,Mumbai Indians,Ishan Kishan,Pradeep Sangwan,,7,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,6.3,2,1,0,203040,-23.79,-143.99,4,0,,38,STRAIGHT BALL,84,FRONTFOOT OFF DRIVE,0,0,3,6,71,0,0,0,1,0,0,0,0,0
42,4,506,1,17,Mumbai Indians,Ishan Kishan,Pradeep Sangwan,,7,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.4,2,1,0,203041,-93.31,16.24,1,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,4,6,72,0,0,0,1,0,0,0,0,0
43,5,506,1,17,Mumbai Indians,Rohit Sharma,Pradeep Sangwan,,7,5,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,6.5,2,1,1,203042,-93.31,16.24,1,0,,43,NIPBACKER,54,LEG GLANCE,0,0,5,6,73,0,0,0,1,0,0,0,0,0
44,6,506,1,17,Mumbai Indians,Rohit Sharma,Pradeep Sangwan,,7,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.5,2,1,0,203043,-65.69,-104.39,1,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,6,6,74,0,0,0,1,0,0,0,0,0
45,7,506,1,17,Mumbai Indians,Ishan Kishan,Pradeep Sangwan,,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.6,2,1,0,203044,60.93,57.68,0,0,,38,STRAIGHT BALL,52,BACKFOOT COVERDRIVE,0,0,7,6,74,0,0,0,1,0,0,0,0,0
46,1,506,1,17,Mumbai Indians,Rohit Sharma,Rashid Khan,,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.1,2,1,0,203045,-73.97,43.87,0,0,,28,GOOGLY,51,FRONTFOOT COVERDRIVE,0,0,1,7,74,0,1,0,1,0,0,0,0,0
47,2,506,1,17,Mumbai Indians,Rohit Sharma,Rashid Khan,,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.2,2,1,0,203046,16.73,42.95,0,0,,28,GOOGLY,49,FORWARD DEFENCE,0,0,2,7,74,0,0,0,1,0,0,0,0,0
48,3,506,1,17,Mumbai Indians,Rohit Sharma,Rashid Khan,,8,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Leg Before Wicket,WICKET,1,7.3,2,1,0,203047,16.73,42.95,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/IPL-2022/Gujarat-Titans-VS-Mumbai-Indians-(06-May-2022)/File_1-8-203047.jpg,24,LEG SPIN,56,REVERSE SWEEP,0,0,3,7,74,1,1,0,1,0,0,0,0,0
49,4,506,1,17,Mumbai Indians,Suryakumar Yadav,Rashid Khan,,8,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.4,2,1,0,203048,-33.92,-35.32,0,0,,28,GOOGLY,44,GLIDE,0,0,4,7,74,1,2,0,1,0,0,0,0,0
50,5,506,1,17,Mumbai Indians,Suryakumar Yadav,Rashid Khan,,8,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.5,2,1,0,203049,49.88,148.85,1,0,,24,LEG SPIN,47,FRONTFOOT ON DRIVE,0,0,5,7,75,1,0,0,1,0,0,0,0,0
51,6,506,1,17,Mumbai Indians,Ishan Kishan,Rashid Khan,,8,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.6,2,1,0,203050,-90.55,122.14,1,0,,28,GOOGLY,47,FRONTFOOT ON DRIVE,0,0,6,7,76,1,0,0,1,0,0,0,0,0
52,1,506,1,17,Mumbai Indians,Ishan Kishan,Rahul Tewatia,,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.1,2,1,0,203051,-146.72,24.07,1,0,,24,LEG SPIN,40,FRONTFOOT FLICK,0,0,1,8,77,1,1,0,1,0,0,0,0,0
53,2,506,1,17,Mumbai Indians,Suryakumar Yadav,Rahul Tewatia,,9,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.2,2,1,0,203052,144.73,30.52,1,0,,24,LEG SPIN,97,BACKFOOT PUSH,0,0,2,8,78,1,0,0,1,0,0,0,0,0
54,3,506,1,17,Mumbai Indians,Ishan Kishan,Rahul Tewatia,,9,3,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,8.3,2,1,0,203053,-143.04,132.73,6,0,,24,LEG SPIN,94,STEP DOWN LOFTED ON DRIVE,0,0,3,8,84,1,0,0,1,0,0,0,0,0
55,4,506,1,17,Mumbai Indians,Ishan Kishan,Rahul Tewatia,,9,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.4,2,1,0,203054,-87.79,137.80,1,0,,24,LEG SPIN,101,BACKFOOT ON DRIVE,0,0,4,8,85,1,0,0,1,0,0,0,0,0
56,5,506,1,17,Mumbai Indians,Suryakumar Yadav,Rahul Tewatia,,9,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.5,2,1,0,203055,53.10,-50.98,1,0,,24,LEG SPIN,55,SWEEP SHOT,0,0,5,8,86,1,0,0,1,0,0,0,0,0
57,6,506,1,17,Mumbai Indians,Ishan Kishan,Rahul Tewatia,,9,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.6,2,1,0,203056,147.03,49.86,1,0,,21,SLIDER,51,FRONTFOOT COVERDRIVE,0,0,6,8,87,1,0,0,1,0,0,0,0,0
58,1,506,1,17,Mumbai Indians,Ishan Kishan,Lockie Ferguson,,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.1,2,1,0,203057,60.93,84.39,1,0,,30,ANGLED ACROSS,84,FRONTFOOT OFF DRIVE,0,0,1,9,88,1,1,0,1,0,0,0,0,0
59,2,506,1,17,Mumbai Indians,Suryakumar Yadav,Lockie Ferguson,,10,2,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,9.2,2,1,0,203058,87.64,-128.33,6,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,2,9,94,1,0,0,1,0,0,0,0,0
60,3,506,1,17,Mumbai Indians,Suryakumar Yadav,Lockie Ferguson,,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.3,2,1,0,203059,71.98,50.78,0,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,3,9,94,1,0,0,1,0,0,0,0,0
61,4,506,1,17,Mumbai Indians,Suryakumar Yadav,Lockie Ferguson,,10,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.4,2,1,0,203060,71.98,50.78,0,0,,46,LEGCUTTER,44,GLIDE,0,0,4,9,94,1,0,0,1,0,0,0,0,0
62,5,506,1,17,Mumbai Indians,Suryakumar Yadav,Lockie Ferguson,,10,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,9.5,2,1,0,203061,116.18,-55.58,2,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,5,9,96,1,0,0,1,0,0,0,0,0
63,6,506,1,17,Mumbai Indians,Suryakumar Yadav,Lockie Ferguson,,10,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.6,2,1,0,203062,-140.28,-23.81,1,0,,46,LEGCUTTER,96,SLICED OVER POINT,0,0,6,9,97,1,0,0,1,0,0,0,0,0
64,1,506,1,17,Mumbai Indians,Suryakumar Yadav,Pradeep Sangwan,,11,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.1,2,1,0,203063,79.35,124.91,1,0,,30,ANGLED ACROSS,84,FRONTFOOT OFF DRIVE,0,0,1,10,98,1,1,0,1,0,0,0,0,0
65,2,506,1,17,Mumbai Indians,Ishan Kishan,Pradeep Sangwan,,11,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.2,2,1,0,203064,68.76,-11.38,1,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,2,10,99,1,0,0,1,0,0,0,0,0
66,3,506,1,17,Mumbai Indians,Suryakumar Yadav,Pradeep Sangwan,,11,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,10.3,2,1,0,203065,56.79,53.08,0,0,,30,ANGLED ACROSS,13,LOFTED STRAIGHT,0,0,3,10,99,2,1,0,1,0,0,0,0,0
67,4,506,1,17,Mumbai Indians,Tilak Varma,Pradeep Sangwan,,11,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,10.4,2,1,0,203066,-101.60,-65.71,2,0,,43,NIPBACKER,27,FORWARD PUSH,0,0,4,10,101,2,2,1,2,0,0,1,0,0
68,5,506,1,17,Mumbai Indians,Tilak Varma,Pradeep Sangwan,,11,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,10.5,2,1,0,203067,60.93,202.26,4,0,,38,STRAIGHT BALL,84,FRONTFOOT OFF DRIVE,0,0,5,10,105,2,0,0,2,0,0,0,0,0
69,6,506,1,17,Mumbai Indians,Tilak Varma,Pradeep Sangwan,,11,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.6,2,1,0,203068,49.42,120.30,0,0,,39,ANGLED IN,84,FRONTFOOT OFF DRIVE,0,0,6,10,105,2,0,0,2,0,0,0,0,0
70,1,506,1,17,Mumbai Indians,Ishan Kishan,Alzarri Joseph,,12,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,11.1,2,1,0,203069,172.82,104.65,4,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,1,11,109,2,1,0,2,0,0,0,0,0
71,2,506,1,17,Mumbai Indians,Ishan Kishan,Alzarri Joseph,,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,11.2,2,1,0,203070,68.76,94.52,0,0,,30,ANGLED ACROSS,84,FRONTFOOT OFF DRIVE,0,0,2,11,109,2,0,0,2,0,0,0,0,0
72,3,506,1,17,Mumbai Indians,Ishan Kishan,Alzarri Joseph,,12,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,11.3,2,1,0,203071,-67.99,42.03,0,0,,8,OFF CUTTER,47,FRONTFOOT ON DRIVE,0,0,3,11,109,2,0,0,2,0,0,0,0,0
73,4,506,1,17,Mumbai Indians,Ishan Kishan,Alzarri Joseph,,12,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.4,2,1,0,203072,-135.21,-30.26,1,0,,8,OFF CUTTER,40,FRONTFOOT FLICK,0,0,4,11,110,2,0,0,2,0,0,0,0,0
74,5,506,1,17,Mumbai Indians,Tilak Varma,Alzarri Joseph,,12,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.5,2,1,0,203073,-126.92,55.38,1,0,,36,BOUNCER,57,HOOK SHOT,1,0,5,11,111,2,0,0,2,0,0,0,0,0
75,6,506,1,17,Mumbai Indians,Ishan Kishan,Alzarri Joseph,,12,6,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,11.6,2,1,0,203074,-74.90,42.49,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/IPL-2022/Gujarat-Titans-VS-Mumbai-Indians-(06-May-2022)/File_1-12-203074.jpg,8,OFF CUTTER,27,FORWARD PUSH,0,0,6,11,111,3,1,0,2,0,0,0,0,0
76,1,506,1,17,Mumbai Indians,Tilak Varma,Pradeep Sangwan,,13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.1,2,1,0,203075,137.36,11.18,1,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,1,12,112,3,2,0,2,0,0,0,0,0
77,2,506,1,17,Mumbai Indians,Kieron Pollard,Pradeep Sangwan,,13,2,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,12.2,2,1,1,203076,137.36,11.18,1,0,,43,NIPBACKER,49,FORWARD DEFENCE,0,0,2,12,113,3,0,0,2,0,0,0,0,0
78,3,506,1,17,Mumbai Indians,Tilak Varma,Pradeep Sangwan,,13,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.3,2,1,0,203077,97.31,-62.49,1,0,,38,STRAIGHT BALL,44,GLIDE,0,0,3,12,114,3,0,0,2,0,0,0,0,0
79,4,506,1,17,Mumbai Indians,Kieron Pollard,Pradeep Sangwan,,13,4,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,12.4,2,1,1,203078,97.31,-62.49,1,0,,38,STRAIGHT BALL,105,LEFT ALONE,0,0,4,12,115,3,0,0,2,0,0,0,0,0
80,5,506,1,17,Mumbai Indians,Kieron Pollard,Pradeep Sangwan,,13,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.4,2,1,0,203079,-60.16,24.99,0,0,,30,ANGLED ACROSS,77,STEP DOWN DEFENCE,0,0,5,12,115,3,0,0,2,0,0,0,0,0
81,6,506,1,17,Mumbai Indians,Kieron Pollard,Pradeep Sangwan,,13,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.5,2,1,0,203080,81.65,7.50,1,0,,38,STRAIGHT BALL,49,FORWARD DEFENCE,0,0,6,12,116,3,0,0,2,0,0,0,0,0
82,7,506,1,17,Mumbai Indians,Tilak Varma,Pradeep Sangwan,,13,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.6,2,1,0,203081,81.65,7.50,0,0,,38,STRAIGHT BALL,44,GLIDE,0,0,7,12,116,3,0,0,2,0,0,0,0,0
83,1,506,1,17,Mumbai Indians,Kieron Pollard,Lockie Ferguson,,14,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,13.1,2,1,0,203082,129.54,-40.39,2,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,1,13,118,3,1,0,2,0,0,0,0,0
84,2,506,1,17,Mumbai Indians,Kieron Pollard,Lockie Ferguson,,14,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.2,2,1,0,203083,-55.10,24.07,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,2,13,118,3,0,0,2,0,0,0,0,0
