,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick,STclientID,NSTclientID
75,4,863,1,15,Punjab Kings,Jitesh Sharma,Yuzvendra Chahal,,12,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,11.4,1,1,0,300471,-172.05,131.35,4,0,,24,LEG SPIN,15,LOFTED COVER DRIVE,0,0,4,11,106,1,Outside Off stump,Full Length,0,0,2,0,0,0,0,0,,41
76,5,863,1,15,Punjab Kings,Jitesh Sharma,Yuzvendra Chahal,,12,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.5,1,1,0,300472,75.67,147.93,1,0,,24,LEG SPIN,47,FRONTFOOT ON DRIVE,0,0,5,11,107,1,Leg stump,Full Length,0,0,2,0,0,0,0,0,,41
77,6,863,1,15,Punjab Kings,Shikhar Dhawan,Yuzvendra Chahal,,12,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,11.6,1,1,0,300473,-91.47,191.67,6,0,,24,LEG SPIN,94,STEP DOWN LOFTED ON DRIVE,0,0,6,11,113,1,Outside Off stump,Full Length,0,0,2,0,0,0,0,0,41,
78,1,863,1,15,Punjab Kings,Jitesh Sharma,Asif K M,,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.1,1,1,0,300474,36.07,13.48,0,0,,39,ANGLED IN,84,FRONTFOOT OFF DRIVE,0,0,1,12,113,1,Outside Off stump,Full Length,1,0,2,0,0,0,0,0,,41
79,2,863,1,15,Punjab Kings,Jitesh Sharma,Asif K M,,13,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.2,1,1,0,300475,-87.33,90.37,1,0,,38,STRAIGHT BALL,84,FRONTFOOT OFF DRIVE,0,0,2,12,114,1,Outside Off stump,Full Length,0,0,2,0,0,0,0,0,,41
80,3,863,1,15,Punjab Kings,Shikhar Dhawan,Asif K M,,13,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.3,1,1,0,300476,-83.18,142.40,1,0,,30,ANGLED ACROSS,47,FRONTFOOT ON DRIVE,0,0,3,12,115,1,Off stump,Full Length,0,0,2,0,0,0,0,0,41,
81,4,863,1,15,Punjab Kings,Jitesh Sharma,Asif K M,,13,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.4,1,1,0,300477,144.27,-17.37,1,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,4,12,116,1,Outside Off stump,Full Length,0,0,2,0,0,0,0,0,,41
82,5,863,1,15,Punjab Kings,Shikhar Dhawan,Asif K M,,13,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,12.5,1,1,0,300478,-95.62,-117.74,4,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Rajasthan-Royals-VS-Punjab-Kings-(05-Apr-2023)/File_1-13-300478.png,30,ANGLED ACROSS,99,SCOOP,0,0,5,12,120,1,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,41,
83,6,863,1,15,Punjab Kings,Shikhar Dhawan,Asif K M,,13,6,2 (WD),2,0,0,0,0,0,2,1,0,0,0,0,0,0,,,0,12.6,1,1,1,300479,-95.62,-117.74,2,0,,38,STRAIGHT BALL,105,LEFT ALONE,0,0,6,12,122,1,Outside Leg stump,Short of Good Length,0,0,2,0,0,0,0,0,41,
84,7,863,1,15,Punjab Kings,Jitesh Sharma,Asif K M,,13,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,12.6,1,1,0,300480,107.90,106.03,2,0,,38,STRAIGHT BALL,84,FRONTFOOT OFF DRIVE,0,0,7,12,124,1,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,,41
85,1,863,1,15,Punjab Kings,Shikhar Dhawan,Yuzvendra Chahal,,14,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.1,1,1,0,300481,-45.89,-51.90,1,0,,24,LEG SPIN,22,FRONTFOOT PADDLE SWEEP,0,0,1,13,125,1,Off stump,Yorker,1,0,2,0,0,0,0,0,41,
86,2,863,1,15,Punjab Kings,Jitesh Sharma,Yuzvendra Chahal,,14,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.2,1,1,0,300482,57.71,164.50,1,0,,24,LEG SPIN,47,FRONTFOOT ON DRIVE,0,0,2,13,126,1,Outside Leg stump,Full Length,0,0,2,0,0,0,0,0,,41
87,3,863,1,15,Punjab Kings,Shikhar Dhawan,Yuzvendra Chahal,,14,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,13.3,1,1,0,300483,-185.86,17.63,4,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Rajasthan-Royals-VS-Punjab-Kings-(05-Apr-2023)/File_1-14-300483.png,24,LEG SPIN,95,SLOG SWEEP,0,0,3,13,130,1,Outside Off stump,Full Toss,0,0,2,0,0,0,0,0,41,
88,4,863,1,15,Punjab Kings,Shikhar Dhawan,Yuzvendra Chahal,,14,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,13.4,1,1,0,300484,-175.27,42.03,4,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Rajasthan-Royals-VS-Punjab-Kings-(05-Apr-2023)/File_1-14-300484.png,24,LEG SPIN,11,LOFTED ON DRIVE,0,0,4,13,134,1,Leg stump,Full Length,0,0,2,0,0,0,0,0,41,
89,5,863,1,15,Punjab Kings,Shikhar Dhawan,Yuzvendra Chahal,,14,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,13.5,1,1,0,300485,-36.22,123.06,2,0,,24,LEG SPIN,94,STEP DOWN LOFTED ON DRIVE,0,0,5,13,136,1,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,41,
90,6,863,1,15,Punjab Kings,Shikhar Dhawan,Yuzvendra Chahal,,14,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,13.6,1,1,0,300486,166.83,130.89,4,0,,24,LEG SPIN,15,LOFTED COVER DRIVE,0,0,6,13,140,1,Outside Off stump,Full Length,0,0,2,0,0,0,0,0,41,
91,1,863,1,15,Punjab Kings,Jitesh Sharma,Trent Boult,,15,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.1,1,1,0,300487,96.38,135.50,1,0,,8,OFF CUTTER,47,FRONTFOOT ON DRIVE,0,0,1,14,141,1,Middle stump,Full Length,1,0,2,0,0,0,0,0,,41
92,2,863,1,15,Punjab Kings,Shikhar Dhawan,Trent Boult,,15,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.2,1,1,0,300488,-97.92,-76.76,1,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,2,14,142,1,Outside Off stump,Short of Good Length,0,0,2,0,0,0,0,0,41,
93,3,863,1,15,Punjab Kings,Jitesh Sharma,Trent Boult,,15,3,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,14.3,1,1,0,300489,-154.09,127.21,6,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Rajasthan-Royals-VS-Punjab-Kings-(05-Apr-2023)/File_1-15-300489.png,46,LEGCUTTER,15,LOFTED COVER DRIVE,0,0,3,14,148,1,Outside Off stump,Short of Good Length,0,0,2,0,0,0,0,0,,41
94,4,863,1,15,Punjab Kings,Jitesh Sharma,Trent Boult,,15,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,14.4,1,1,0,300490,130.92,111.09,2,0,,39,ANGLED IN,11,LOFTED ON DRIVE,0,0,4,14,150,1,Outside Off stump,Good Length,0,1,3,0,0,0,0,0,,41
95,5,863,1,15,Punjab Kings,Jitesh Sharma,Trent Boult,,15,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.5,1,1,0,300491,-124.62,32.82,1,0,,39,ANGLED IN,11,LOFTED ON DRIVE,0,0,5,14,151,1,Outside Off stump,Short of Good Length,0,0,3,0,0,0,0,0,,41
96,6,863,1,15,Punjab Kings,Shikhar Dhawan,Trent Boult,,15,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.6,1,1,0,300492,-113.57,-54.66,1,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,6,14,152,1,Leg stump,Yorker,0,0,3,0,0,0,0,0,41,
97,1,863,1,15,Punjab Kings,Shikhar Dhawan,Yuzvendra Chahal,,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,15.1,1,1,0,300493,74.28,-24.27,0,0,,24,LEG SPIN,56,REVERSE SWEEP,0,0,1,15,152,1,Outside Off stump,Good Length,1,0,3,0,0,0,0,0,41,
98,2,863,1,15,Punjab Kings,Shikhar Dhawan,Yuzvendra Chahal,,16,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,15.2,1,1,0,300494,160.38,-22.43,4,0,,24,LEG SPIN,56,REVERSE SWEEP,0,0,2,15,156,1,Outside Off stump,Full Length,0,0,3,0,0,0,0,0,41,
99,3,863,1,15,Punjab Kings,Shikhar Dhawan,Yuzvendra Chahal,,16,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.3,1,1,0,300495,-126.46,-29.34,1,0,,24,LEG SPIN,40,FRONTFOOT FLICK,0,0,3,15,157,1,Leg stump,Yorker,0,0,3,0,0,0,0,0,41,
100,4,863,1,15,Punjab Kings,Jitesh Sharma,Yuzvendra Chahal,,16,4,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,15.4,1,1,1,300496,-126.46,-29.34,1,0,,24,LEG SPIN,105,LEFT ALONE,0,0,4,15,158,1,Outside Off stump,Good Length,0,0,3,0,0,0,0,0,,41
101,5,863,1,15,Punjab Kings,Jitesh Sharma,Yuzvendra Chahal,,16,4,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,15.4,1,1,0,300497,-126.46,-29.34,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Rajasthan-Royals-VS-Punjab-Kings-(05-Apr-2023)/File_1-16-300497.png,24,LEG SPIN,5,LOFTED OFF DRIVE,0,0,5,15,158,2,Middle stump,Full Toss,1,0,3,0,0,0,0,0,,41
102,6,863,1,15,Punjab Kings,Sikandar Raza,Yuzvendra Chahal,,16,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.5,1,1,0,300498,88.56,150.69,1,0,,,Knuckleball,27,FORWARD PUSH,0,0,6,15,159,2,Leg stump,Full Length,2,0,3,0,0,0,0,0,,41
103,7,863,1,15,Punjab Kings,Shikhar Dhawan,Yuzvendra Chahal,,16,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,15.6,1,1,0,300499,15.81,-8.62,0,0,,,Knuckleball,56,REVERSE SWEEP,0,0,7,15,159,2,Outside Off stump,Full Length,0,0,3,0,0,0,0,0,41,
105,1,863,1,15,Punjab Kings,Sikandar Raza,Ravichandran Ashwin,,17,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,WICKET,1,16.1,1,1,0,300500,15.81,-8.62,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,1,16,159,3,Off stump,Good Length,1,0,3,0,0,0,0,0,,41
106,2,863,1,15,Punjab Kings,Shahrukh Khan,Ravichandran Ashwin,,17,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.2,1,1,0,300501,48.50,-50.52,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,2,16,160,3,Leg stump,Full Length,2,0,3,0,0,0,0,0,7779,41
107,3,863,1,15,Punjab Kings,Shikhar Dhawan,Ravichandran Ashwin,,17,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.3,1,1,0,300502,56.79,-45.45,1,0,,,Knuckleball,56,REVERSE SWEEP,0,0,3,16,161,3,Outside Off stump,Good Length,0,0,3,0,0,0,0,0,41,7779
108,4,863,1,15,Punjab Kings,Shahrukh Khan,Ravichandran Ashwin,,17,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.4,1,1,0,300503,141.97,-24.27,1,0,,,Knuckleball,40,FRONTFOOT FLICK,0,0,4,16,162,3,Leg stump,Good Length,0,0,3,0,0,0,0,0,7779,41
109,5,863,1,15,Punjab Kings,Shikhar Dhawan,Ravichandran Ashwin,,17,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.5,1,1,0,300504,-58.32,-46.83,1,0,,,Knuckleball,37,STEP DOWN FLICK,0,0,5,16,163,3,Outside Leg stump,Good Length,0,0,3,0,0,0,0,0,41,7779
110,6,863,1,15,Punjab Kings,Shahrukh Khan,Ravichandran Ashwin,,17,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,16.6,1,1,0,300505,21.33,187.06,2,0,,,Knuckleball,53,FRONTFOOT STRAIGHT DRIVE,0,0,6,16,165,3,Outside Off stump,Full Length,0,0,3,0,0,0,0,0,7779,41
111,1,863,1,15,Punjab Kings,Shikhar Dhawan,Jason Holder,,18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.1,1,1,0,300506,36.53,10.26,1,0,,,Knuckleball,6,BACKFOOT OFF DRIVE,0,0,1,17,166,3,Outside Leg stump,Full Length,1,0,3,0,0,0,0,0,41,7779
112,2,863,1,15,Punjab Kings,Shahrukh Khan,Jason Holder,,18,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,17.2,1,1,0,300507,36.53,10.26,0,0,,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,2,17,166,3,Outside Off stump,Yorker,0,0,3,0,0,0,0,0,7779,41
113,3,863,1,15,Punjab Kings,Shahrukh Khan,Jason Holder,,18,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.3,1,1,0,300508,-73.97,55.38,1,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,3,17,167,3,Outside Off stump,Full Toss,0,0,3,0,0,0,0,0,7779,41
114,4,863,1,15,Punjab Kings,Shikhar Dhawan,Jason Holder,,18,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,17.4,1,1,0,300509,-73.97,55.38,0,0,,16,SLOW BOUNCER,56,REVERSE SWEEP,0,0,4,17,167,3,Outside Off stump,Short Length,0,0,3,0,0,0,0,0,41,7779
115,5,863,1,15,Punjab Kings,Shikhar Dhawan,Jason Holder,,18,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,17.5,1,1,0,300510,161.77,-44.07,6,0,,39,ANGLED IN,56,REVERSE SWEEP,0,0,5,17,173,3,Outside Off stump,Full Length,0,0,3,0,0,0,0,0,41,7779
116,6,863,1,15,Punjab Kings,Shikhar Dhawan,Jason Holder,,18,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.6,1,1,0,300511,-117.72,-68.47,1,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,6,17,174,3,Leg stump,Yorker,0,0,3,0,0,0,0,0,41,7779
117,1,863,1,15,Punjab Kings,Shikhar Dhawan,Asif K M,,19,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,18.1,1,1,1,300512,-117.72,-68.47,1,0,,30,ANGLED ACROSS,59,FRONTFOOT SQUARE DRIVE,0,0,1,18,175,3,Wide outside Off stump,Full Toss,1,0,3,0,0,0,0,0,41,7779
118,2,863,1,15,Punjab Kings,Shikhar Dhawan,Asif K M,,19,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,18.1,1,1,0,300513,-31.62,-144.91,6,0,,30,ANGLED ACROSS,99,SCOOP,0,0,2,18,181,3,Leg stump,Full Length,0,0,3,0,0,0,0,0,41,7779
119,3,863,1,15,Punjab Kings,Shikhar Dhawan,Asif K M,,19,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,18.2,1,1,0,300514,57.25,120.30,1,0,,30,ANGLED ACROSS,84,FRONTFOOT OFF DRIVE,0,0,3,18,182,3,Outside Off stump,Full Length,0,0,3,0,0,0,0,0,41,7779
120,4,863,1,15,Punjab Kings,Shahrukh Khan,Asif K M,,19,3,2 (NB),2,0,0,0,0,1,2,0,1,1,0,0,0,0,,,0,18.3,1,1,1,300515,57.25,120.30,2,0,,39,ANGLED IN,46,FRONTFOOT PULL SHOT,0,0,4,18,184,3,Outside Leg stump,Full Toss,0,0,3,0,0,0,0,0,7779,41
121,5,863,1,15,Punjab Kings,Shikhar Dhawan,Asif K M,,19,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,18.3,1,1,0,300516,170.97,105.11,4,0,,30,ANGLED ACROSS,15,LOFTED COVER DRIVE,0,0,5,18,188,3,Outside Off stump,Full Toss,0,0,3,0,0,0,0,0,41,7779
122,6,863,1,15,Punjab Kings,Shikhar Dhawan,Asif K M,,19,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,18.4,1,1,0,300517,-84.56,-77.22,1,0,,36,BOUNCER,58,BACKFOOT PULL SHOT,1,0,6,18,189,3,Outside Leg stump,Short Length,0,0,3,0,0,0,0,0,41,7779
123,7,863,1,15,Punjab Kings,Shahrukh Khan,Asif K M,,19,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,18.5,1,1,0,300518,95.92,3.81,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,7,18,190,3,Outside Leg stump,Full Length,0,0,3,0,0,0,0,0,7779,41
124,8,863,1,15,Punjab Kings,Shikhar Dhawan,Asif K M,,19,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,18.6,1,1,0,300519,-76.28,54.00,0,0,,38,STRAIGHT BALL,47,FRONTFOOT ON DRIVE,0,0,8,18,190,3,Leg stump,Full Length,0,0,3,0,0,0,0,0,41,7779
125,1,863,1,15,Punjab Kings,Shahrukh Khan,Jason Holder,,20,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,19.1,1,1,0,300520,150.26,64.13,1,0,,30,ANGLED ACROSS,18,SLOG SHOT,0,0,1,19,191,3,Off stump,Full Toss,1,0,3,0,0,0,0,0,7779,41
126,2,863,1,15,Punjab Kings,Shikhar Dhawan,Jason Holder,,20,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,19.2,1,1,0,300521,73.82,14.86,1,0,,30,ANGLED ACROSS,56,REVERSE SWEEP,0,0,2,19,192,3,Leg stump,Full Length,0,0,3,0,0,0,0,0,41,7779
127,3,863,1,15,Punjab Kings,Shahrukh Khan,Jason Holder,,20,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,19.3,1,1,0,300522,129.54,-96.10,4,0,,30,ANGLED ACROSS,99,SCOOP,0,0,3,19,196,3,Outside Leg stump,Full Toss,0,0,3,0,0,0,0,0,7779,41
128,4,863,1,15,Punjab Kings,Shahrukh Khan,Jason Holder,,20,4,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,19.4,1,1,0,300523,129.54,-96.10,0,0,,30,ANGLED ACROSS,11,LOFTED ON DRIVE,0,0,4,19,196,4,Outside Off stump,Full Length,1,0,3,0,0,0,0,0,7779,41
129,5,863,1,15,Punjab Kings,Sam Curran,Jason Holder,,20,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,19.5,1,1,0,300524,-16.42,44.79,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,5,19,196,4,Outside Leg stump,Yorker,2,0,3,0,0,0,0,0,2939,41
130,6,863,1,15,Punjab Kings,Sam Curran,Jason Holder,,20,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,19.6,1,1,0,300525,-62.92,159.90,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,6,19,197,4,Outside Leg stump,Full Length,0,0,3,0,0,0,0,0,2939,41
132,1,863,2,18,Rajasthan Royals,Yashasvi Jaiswal,Sam Curran,,1,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0.1,1,1,0,300526,-173.43,-40.39,6,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Rajasthan-Royals-VS-Punjab-Kings-(05-Apr-2023)/File_2-1-300526.png,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,1,0,6,0,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0,13538,8
133,2,863,2,18,Rajasthan Royals,Yashasvi Jaiswal,Sam Curran,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,300527,53.56,102.35,0,0,,42,OUTSWINGER,84,FRONTFOOT OFF DRIVE,0,0,2,0,6,0,Off stump,Full Length,0,0,0,0,0,0,0,0,13538,8
134,3,863,2,18,Rajasthan Royals,Yashasvi Jaiswal,Sam Curran,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,300528,-39.90,106.49,0,0,,42,OUTSWINGER,47,FRONTFOOT ON DRIVE,0,0,3,0,6,0,Off stump,Full Length,0,0,0,0,0,0,0,0,13538,8
135,4,863,2,18,Rajasthan Royals,Yashasvi Jaiswal,Sam Curran,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,300529,42.51,86.69,0,0,,42,OUTSWINGER,84,FRONTFOOT OFF DRIVE,0,0,4,0,6,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,13538,8
136,5,863,2,18,Rajasthan Royals,Yashasvi Jaiswal,Sam Curran,,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,300530,102.37,-39.47,1,0,,39,ANGLED IN,36,CUT SHOT,0,0,5,0,7,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0,13538,8
137,6,863,2,18,Rajasthan Royals,Ravichandran Ashwin,Sam Curran,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,300531,102.37,-39.47,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Rajasthan-Royals-VS-Punjab-Kings-(05-Apr-2023)/File_2-1-300531.png,30,ANGLED ACROSS,36,CUT SHOT,0,0,6,0,7,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,8,13538
138,1,863,2,18,Rajasthan Royals,Yashasvi Jaiswal,Arshdeep Singh,,2,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.1,1,1,0,300532,161.31,-56.96,4,0,,8,OFF CUTTER,36,CUT SHOT,0,0,1,1,11,0,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0,13538,8
139,2,863,2,18,Rajasthan Royals,Yashasvi Jaiswal,Arshdeep Singh,,2,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,1.2,1,1,1,300533,161.31,-56.96,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,2,1,12,0,Leg stump,Good Length,0,0,0,0,0,0,0,0,13538,8
140,3,863,2,18,Rajasthan Royals,Yashasvi Jaiswal,Arshdeep Singh,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,300534,161.31,-56.96,0,0,,42,OUTSWINGER,36,CUT SHOT,0,0,3,1,12,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,13538,8
141,4,863,2,18,Rajasthan Royals,Yashasvi Jaiswal,Arshdeep Singh,,2,3,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,1.3,1,1,1,300535,161.31,-56.96,1,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,4,1,13,0,Wide outside Off stump,Good Length,0,0,0,0,0,0,0,0,13538,8
142,5,863,2,18,Rajasthan Royals,Yashasvi Jaiswal,Arshdeep Singh,,2,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,1.3,1,1,0,300536,161.31,-56.96,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Rajasthan-Royals-VS-Punjab-Kings-(05-Apr-2023)/File_2-2-300536.png,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,5,1,13,1,Outside Off stump,Full Length,1,0,0,0,0,0,0,0,13538,8
143,6,863,2,18,Rajasthan Royals,Jos Buttler,Arshdeep Singh,,2,4,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,300537,-160.54,75.64,3,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Rajasthan-Royals-VS-Punjab-Kings-(05-Apr-2023)/File_2-2-300537.png,39,ANGLED IN,51,FRONTFOOT COVERDRIVE,0,0,6,1,16,1,Outside Off stump,Good Length,2,0,0,0,0,0,0,0,509,8
144,7,863,2,18,Rajasthan Royals,Ravichandran Ashwin,Arshdeep Singh,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,300538,-160.54,75.64,0,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,7,1,16,1,Outside Off stump,Full Length,0,0,0,0,0,0,0,0,8,509
145,8,863,2,18,Rajasthan Royals,Ravichandran Ashwin,Arshdeep Singh,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,300539,68.30,54.92,0,0,,39,ANGLED IN,46,FRONTFOOT PULL SHOT,0,0,8,1,16,1,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0,8,509
146,1,863,2,18,Rajasthan Royals,Jos Buttler,Sam Curran,,3,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,2.1,1,1,0,300540,105.13,-76.30,2,0,,8,OFF CUTTER,5,LOFTED OFF DRIVE,0,0,1,2,18,1,Off stump,Good Length,1,0,0,0,0,0,0,0,509,8
147,2,863,2,18,Rajasthan Royals,Jos Buttler,Sam Curran,,3,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,300541,135.98,4.27,2,0,,30,ANGLED ACROSS,58,BACKFOOT PULL SHOT,0,0,2,2,20,1,Off stump,Short of Good Length,0,0,0,0,0,0,0,0,509,8
148,3,863,2,18,Rajasthan Royals,Jos Buttler,Sam Curran,,3,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.3,1,1,0,300542,175.58,105.11,4,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Rajasthan-Royals-VS-Punjab-Kings-(05-Apr-2023)/File_2-3-300542.png,30,ANGLED ACROSS,46,FRONTFOOT PULL SHOT,0,0,3,2,24,1,Outside Off stump,Short Length,0,0,0,0,0,0,0,0,509,8
