,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
34,4,479,1,35,Gujarat Titans,Shubman Gill,Prasidh Krishna,,6,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.4,2,1,0,196481,120.79,13.02,1,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,4,5,36,2,0,0,0,0,0,0,0,0
35,5,479,1,35,Gujarat Titans,Hardik Pandya,Prasidh Krishna,,6,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.5,2,1,0,196482,67.84,111.09,1,0,,,Knuckleball,47,FRONTFOOT ON DRIVE,0,0,5,5,37,2,0,0,0,0,0,0,0,0
36,6,479,1,35,Gujarat Titans,Shubman Gill,Prasidh Krishna,,6,6,1 (NB),1,0,0,0,0,1,1,0,1,0,0,0,0,0,,,0,5.6,2,1,1,196483,-75.82,76.56,1,0,,,Knuckleball,52,BACKFOOT COVERDRIVE,0,0,6,5,38,2,0,0,0,0,0,0,0,0
37,7,479,1,35,Gujarat Titans,Shubman Gill,Prasidh Krishna,,6,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.6,2,1,0,196484,-180.79,1.51,4,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,7,5,42,2,0,0,0,0,0,0,0,0
38,1,479,1,35,Gujarat Titans,Hardik Pandya,Riyan Parag,,7,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,6.1,2,1,0,196485,15.81,208.71,6,0,,,Knuckleball,13,LOFTED STRAIGHT,0,0,1,6,48,2,1,0,0,0,0,0,0,0
39,2,479,1,35,Gujarat Titans,Hardik Pandya,Riyan Parag,,7,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.2,2,1,0,196486,122.63,112.47,1,0,,,Knuckleball,95,SLOG SWEEP,0,0,2,6,49,2,0,0,0,0,0,0,0,0
40,3,479,1,35,Gujarat Titans,Shubman Gill,Riyan Parag,,7,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,6.3,2,1,0,196487,168.21,-56.04,4,0,,,Knuckleball,46,FRONTFOOT PULL SHOT,0,0,3,6,53,2,0,1,1,0,1,0,0,0
41,4,479,1,35,Gujarat Titans,Shubman Gill,Riyan Parag,,7,4,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,6.4,2,1,0,196488,78.89,154.37,0,0,,,Knuckleball,11,LOFTED ON DRIVE,0,0,4,6,53,3,1,0,1,0,0,0,0,0
42,5,479,1,35,Gujarat Titans,Abhinav Manohar,Riyan Parag,,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.5,2,1,0,196489,78.89,154.37,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,5,6,53,3,2,0,1,0,0,0,0,0
43,6,479,1,35,Gujarat Titans,Abhinav Manohar,Riyan Parag,,7,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.6,2,1,0,196490,94.08,94.52,1,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,6,6,54,3,0,0,1,0,0,0,0,0
44,1,479,1,35,Gujarat Titans,Abhinav Manohar,James Neesham,,8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.1,2,1,0,196491,-109.43,-25.65,1,0,,,Knuckleball,59,FRONTFOOT SQUARE DRIVE,0,0,1,7,55,3,1,0,1,0,0,0,0,0
45,2,479,1,35,Gujarat Titans,Hardik Pandya,James Neesham,,8,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.2,2,1,0,196492,-36.22,-119.58,1,0,,,Knuckleball,31,UPPER CUT,0,0,2,7,56,3,0,0,1,0,0,0,0,0
46,3,479,1,35,Gujarat Titans,Abhinav Manohar,James Neesham,,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.3,2,1,0,196493,-26.55,18.09,0,0,,,Knuckleball,50,BACKFOOT DEFENCE,0,0,3,7,56,3,0,0,1,0,0,0,0,0
47,4,479,1,35,Gujarat Titans,Abhinav Manohar,James Neesham,,8,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.4,2,1,0,196494,-30.23,-118.20,1,0,,,Knuckleball,27,FORWARD PUSH,0,0,4,7,57,3,0,0,1,0,0,0,0,0
48,5,479,1,35,Gujarat Titans,Hardik Pandya,James Neesham,,8,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.5,2,1,0,196495,129.54,38.35,1,0,,,Knuckleball,47,FRONTFOOT ON DRIVE,0,0,5,7,58,3,0,0,1,0,0,0,0,0
49,6,479,1,35,Gujarat Titans,Abhinav Manohar,James Neesham,,8,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,7.6,2,1,0,196496,-7.67,-151.35,4,0,,,Knuckleball,27,FORWARD PUSH,0,0,6,7,62,3,0,0,1,0,0,0,0,0
50,1,479,1,35,Gujarat Titans,Hardik Pandya,Ravichandran Ashwin,,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.1,2,1,0,196497,-61.08,147.47,1,0,,,Knuckleball,84,FRONTFOOT OFF DRIVE,0,0,1,8,63,3,1,0,1,0,0,0,0,0
51,2,479,1,35,Gujarat Titans,Abhinav Manohar,Ravichandran Ashwin,,9,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.2,2,1,0,196498,125.85,-41.31,1,0,,,Knuckleball,46,FRONTFOOT PULL SHOT,0,0,2,8,64,3,0,0,1,0,0,0,0,0
52,3,479,1,35,Gujarat Titans,Hardik Pandya,Ravichandran Ashwin,,9,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,8.3,2,1,0,196499,-146.72,-12.76,2,0,,,Knuckleball,16,BACKFOOT SQUARE DRIVE,0,0,3,8,66,3,0,0,1,0,0,0,0,0
53,4,479,1,35,Gujarat Titans,Hardik Pandya,Ravichandran Ashwin,,9,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.4,2,1,0,196500,60.01,94.52,1,0,,,Knuckleball,27,FORWARD PUSH,0,0,4,8,67,3,0,0,1,0,0,0,0,0
54,5,479,1,35,Gujarat Titans,Abhinav Manohar,Ravichandran Ashwin,,9,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.5,2,1,0,196501,-4.45,28.22,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,5,8,67,3,0,0,1,0,0,0,0,0
55,6,479,1,35,Gujarat Titans,Abhinav Manohar,Ravichandran Ashwin,,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.6,2,1,0,196502,-0.77,46.17,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,6,8,67,3,0,0,1,0,0,0,0,0
57,1,479,1,35,Gujarat Titans,Hardik Pandya,Yuzvendra Chahal,,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.1,2,1,0,196503,-7.67,106.03,1,0,,,Knuckleball,53,FRONTFOOT STRAIGHT DRIVE,0,0,1,9,68,3,1,0,1,0,0,0,0,0
58,2,479,1,35,Gujarat Titans,Abhinav Manohar,Yuzvendra Chahal,,10,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.2,2,1,0,196504,-119.10,8.42,1,0,,,Knuckleball,122,STEP DOWN LOFTED OFF DRIVE,0,0,2,9,69,3,0,0,1,0,0,0,0,0
59,3,479,1,35,Gujarat Titans,Hardik Pandya,Yuzvendra Chahal,,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.3,2,1,0,196505,25.48,1.97,0,0,,,Knuckleball,55,SWEEP SHOT,0,0,3,9,69,3,0,0,1,0,0,0,0,0
60,4,479,1,35,Gujarat Titans,Hardik Pandya,Yuzvendra Chahal,,10,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.4,2,1,0,196506,80.73,61.37,1,0,,,Knuckleball,27,FORWARD PUSH,0,0,4,9,70,3,0,0,1,0,0,0,0,0
61,5,479,1,35,Gujarat Titans,Abhinav Manohar,Yuzvendra Chahal,,10,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.5,2,1,0,196507,-143.96,32.82,1,0,,,Knuckleball,36,CUT SHOT,0,0,5,9,71,3,0,0,1,0,0,0,0,0
62,6,479,1,35,Gujarat Titans,Hardik Pandya,Yuzvendra Chahal,,10,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.6,2,1,0,196508,95.00,71.50,1,0,,,Knuckleball,27,FORWARD PUSH,0,0,6,9,72,3,0,0,1,0,0,0,0,0
64,1,479,1,35,Gujarat Titans,Hardik Pandya,Ravichandran Ashwin,,11,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.1,2,1,0,196509,120.79,127.21,1,0,,,Knuckleball,46,FRONTFOOT PULL SHOT,0,0,1,10,73,3,1,0,1,0,0,0,0,0
65,2,479,1,35,Gujarat Titans,Abhinav Manohar,Ravichandran Ashwin,,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.2,2,1,0,196510,120.79,127.21,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,2,10,73,3,0,0,1,0,0,0,0,0
66,3,479,1,35,Gujarat Titans,Abhinav Manohar,Ravichandran Ashwin,,11,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.3,2,1,0,196511,120.79,127.21,0,0,,,Knuckleball,49,FORWARD DEFENCE,0,0,3,10,73,3,0,0,1,0,0,0,0,0
67,4,479,1,35,Gujarat Titans,Abhinav Manohar,Ravichandran Ashwin,,11,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,10.4,2,1,0,196512,140.59,-80.91,4,0,,,Knuckleball,55,SWEEP SHOT,0,0,4,10,77,3,0,0,1,0,0,0,0,0
68,5,479,1,35,Gujarat Titans,Abhinav Manohar,Ravichandran Ashwin,,11,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.5,2,1,0,196513,-76.28,37.42,1,0,,,Knuckleball,27,FORWARD PUSH,0,0,5,10,78,3,0,0,1,0,0,0,0,0
69,6,479,1,35,Gujarat Titans,Hardik Pandya,Ravichandran Ashwin,,11,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.6,2,1,0,196514,-76.28,37.42,0,0,,,Knuckleball,54,LEG GLANCE,0,0,6,10,78,3,0,0,1,0,0,0,0,0
70,1,479,1,35,Gujarat Titans,Abhinav Manohar,James Neesham,,12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.1,2,1,0,196515,-79.04,-17.37,1,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,1,11,79,3,1,0,1,0,0,0,0,0
71,2,479,1,35,Gujarat Titans,Hardik Pandya,James Neesham,,12,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,11.2,2,1,0,196516,149.79,150.69,4,0,,,Knuckleball,47,FRONTFOOT ON DRIVE,0,0,2,11,83,3,0,0,1,0,0,0,0,0
72,3,479,1,35,Gujarat Titans,Hardik Pandya,James Neesham,,12,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.3,2,1,0,196517,-90.55,56.76,1,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,3,11,84,3,0,0,1,0,0,0,0,0
73,4,479,1,35,Gujarat Titans,Abhinav Manohar,James Neesham,,12,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,11.4,2,1,0,196518,-122.32,-62.95,2,0,,,Knuckleball,96,SLICED OVER POINT,0,0,4,11,86,3,0,0,1,0,0,0,0,0
74,5,479,1,35,Gujarat Titans,Abhinav Manohar,James Neesham,,12,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.5,2,1,0,196519,124.93,2.43,1,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,5,11,87,3,0,0,1,0,0,0,0,0
75,6,479,1,35,Gujarat Titans,Hardik Pandya,James Neesham,,12,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,11.6,2,1,0,196520,-72.59,103.27,0,0,,,Knuckleball,84,FRONTFOOT OFF DRIVE,0,0,6,11,87,3,0,0,1,0,0,0,0,0
76,1,479,1,35,Gujarat Titans,Abhinav Manohar,Yuzvendra Chahal,,13,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,12.1,2,1,0,196521,-2.15,211.47,4,0,,,Knuckleball,69,STEP DOWN LOFTED STRAIGHT DRIVE,0,0,1,12,91,3,1,0,1,0,0,0,0,0
77,2,479,1,35,Gujarat Titans,Abhinav Manohar,Yuzvendra Chahal,,13,2,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,12.2,2,1,0,196522,-165.60,146.09,6,0,,,Knuckleball,15,LOFTED COVER DRIVE,0,0,2,12,97,3,0,0,1,0,0,0,0,0
78,3,479,1,35,Gujarat Titans,Abhinav Manohar,Yuzvendra Chahal,,13,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.3,2,1,0,196523,-66.15,-20.59,1,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,3,12,98,3,0,0,1,0,0,0,0,0
79,4,479,1,35,Gujarat Titans,Hardik Pandya,Yuzvendra Chahal,,13,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.4,2,1,0,196524,55.87,50.78,1,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,4,12,99,3,0,0,1,0,0,0,0,0
80,5,479,1,35,Gujarat Titans,Abhinav Manohar,Yuzvendra Chahal,,13,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.5,2,1,0,196525,-92.39,53.08,1,0,,,Knuckleball,36,CUT SHOT,0,0,5,12,100,3,0,1,2,0,0,1,0,0
81,6,479,1,35,Gujarat Titans,Hardik Pandya,Yuzvendra Chahal,,13,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.6,2,1,0,196526,-50.03,159.44,1,0,,,Knuckleball,6,BACKFOOT OFF DRIVE,0,0,6,12,101,3,0,0,2,0,0,0,0,0
83,1,479,1,35,Gujarat Titans,Hardik Pandya,Kuldeep Sen,,14,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,13.1,2,1,0,196527,11.21,210.55,4,0,,,Knuckleball,13,LOFTED STRAIGHT,0,0,1,13,105,3,1,0,2,0,0,0,0,0
84,2,479,1,35,Gujarat Titans,Hardik Pandya,Kuldeep Sen,,14,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.2,2,1,0,196528,11.21,210.55,0,0,,,Knuckleball,27,FORWARD PUSH,0,0,2,13,105,3,0,0,2,0,0,0,0,0
85,3,479,1,35,Gujarat Titans,Hardik Pandya,Kuldeep Sen,,14,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,13.3,2,1,0,196529,-175.27,-44.99,4,0,,38,STRAIGHT BALL,36,CUT SHOT,0,0,3,13,109,3,0,0,2,0,0,0,0,0
86,4,479,1,35,Gujarat Titans,Hardik Pandya,Kuldeep Sen,,14,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.4,2,1,0,196530,-175.27,-44.99,0,0,,36,BOUNCER,105,LEFT ALONE,1,0,4,13,109,3,0,0,2,0,0,0,0,0
87,5,479,1,35,Gujarat Titans,Hardik Pandya,Kuldeep Sen,,14,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.5,2,1,0,196531,54.03,140.10,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,5,13,110,3,0,0,2,0,0,0,0,0
88,6,479,1,35,Gujarat Titans,Abhinav Manohar,Kuldeep Sen,,14,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,13.6,2,1,0,196532,-183.10,-7.24,4,0,,,Knuckleball,36,CUT SHOT,0,0,6,13,114,3,0,0,2,0,0,0,0,0
