,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick,STclientID,NSTclientID
75,3,862,1,14,Delhi Capitals,Sarfaraz Khan,Yash Dayal,,12,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.3,1,1,0,300232,116.64,37.42,1,0,,30,ANGLED ACROSS,97,BACKFOOT PUSH,0,0,3,11,92,4,Leg stump,Short of Good Length,0,0,1,0,0,0,0,0,1564,
76,4,862,1,14,Delhi Capitals,Abishek Porel,Yash Dayal,,12,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.4,1,1,0,300233,128.62,19.01,1,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,4,11,93,4,Outside Off stump,Short of Good Length,0,0,1,0,0,0,0,0,,1564
77,5,862,1,14,Delhi Capitals,Sarfaraz Khan,Yash Dayal,,12,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.5,1,1,0,300234,-82.26,13.48,1,0,,30,ANGLED ACROSS,49,FORWARD DEFENCE,0,0,5,11,94,4,Middle stump,Good Length,0,0,1,0,0,0,0,0,1564,
78,6,862,1,14,Delhi Capitals,Abishek Porel,Yash Dayal,,12,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,11.6,1,1,0,300235,-181.72,87.61,6,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Delhi-Capitals-VS-Gujarat-Titans-(04-Apr-2023)/File_1-12-300235.png,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,6,11,100,4,Outside Off stump,Short of Good Length,0,1,2,0,0,1,0,0,,1564
79,1,862,1,14,Delhi Capitals,Sarfaraz Khan,Rashid Khan,,13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.1,1,1,0,300236,129.54,-29.34,1,0,,24,LEG SPIN,55,SWEEP SHOT,0,0,1,12,101,4,Outside Leg stump,Good Length,1,0,2,0,0,0,0,0,1564,
80,2,862,1,14,Delhi Capitals,Abishek Porel,Rashid Khan,,13,2,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,WICKET,1,12.2,1,1,0,300237,129.54,-29.34,0,0,,24,LEG SPIN,47,FRONTFOOT ON DRIVE,0,0,2,12,101,5,Leg stump,Full Length,2,0,2,0,0,0,0,0,,1564
81,3,862,1,14,Delhi Capitals,Axar Patel,Rashid Khan,,13,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.3,1,1,0,300238,-23.33,57.68,0,0,,24,LEG SPIN,97,BACKFOOT PUSH,0,0,3,12,101,5,Off stump,Short of Good Length,3,0,2,0,0,0,0,0,1113,1564
82,4,862,1,14,Delhi Capitals,Axar Patel,Rashid Khan,,13,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,12.4,1,1,0,300239,-143.04,135.50,4,0,,24,LEG SPIN,58,BACKFOOT PULL SHOT,0,0,4,12,105,5,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,1113,1564
83,5,862,1,14,Delhi Capitals,Axar Patel,Rashid Khan,,13,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.5,1,1,0,300240,55.87,148.85,1,0,,24,LEG SPIN,84,FRONTFOOT OFF DRIVE,0,0,5,12,106,5,Outside Off stump,Full Length,0,0,2,0,0,0,0,0,1113,1564
84,6,862,1,14,Delhi Capitals,Sarfaraz Khan,Rashid Khan,,13,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.6,1,1,0,300241,120.79,-49.14,1,0,,24,LEG SPIN,55,SWEEP SHOT,0,0,6,12,107,5,Middle stump,Full Length,0,0,2,0,0,0,0,0,1564,1113
85,1,862,1,14,Delhi Capitals,Sarfaraz Khan,Alzarri Joseph,,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.1,1,1,0,300242,-68.45,4.27,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,1,13,107,5,Outside Off stump,Short of Good Length,1,0,2,0,0,0,0,0,1564,1113
86,2,862,1,14,Delhi Capitals,Sarfaraz Khan,Alzarri Joseph,,14,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.2,1,1,0,300243,85.79,-24.27,1,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,2,13,108,5,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,1564,1113
87,3,862,1,14,Delhi Capitals,Axar Patel,Alzarri Joseph,,14,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.3,1,1,0,300244,-68.45,28.68,0,0,,38,STRAIGHT BALL,50,BACKFOOT DEFENCE,0,0,3,13,108,5,Outside Leg stump,Short of Good Length,0,0,2,0,0,0,0,0,1113,1564
88,4,862,1,14,Delhi Capitals,Axar Patel,Alzarri Joseph,,14,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.4,1,1,0,300245,-38.52,43.87,0,0,,38,STRAIGHT BALL,50,BACKFOOT DEFENCE,0,0,4,13,108,5,Outside Leg stump,Short of Good Length,0,0,2,0,0,0,0,0,1113,1564
89,5,862,1,14,Delhi Capitals,Axar Patel,Alzarri Joseph,,14,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.5,1,1,0,300246,-43.59,1.51,0,0,,36,BOUNCER,50,BACKFOOT DEFENCE,1,0,5,13,108,5,Outside Leg stump,Short Length,0,0,2,0,0,0,0,0,1113,1564
90,6,862,1,14,Delhi Capitals,Axar Patel,Alzarri Joseph,,14,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,13.6,1,1,0,300247,182.95,48.01,4,0,,30,ANGLED ACROSS,52,BACKFOOT COVERDRIVE,0,0,6,13,112,5,Off stump,Short of Good Length,0,0,2,0,0,0,0,0,1113,1564
92,1,862,1,14,Delhi Capitals,Sarfaraz Khan,Rashid Khan,,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,14.1,1,1,0,300248,-68.91,-34.86,0,0,,24,LEG SPIN,35,LATE CUT,0,0,1,14,112,5,Outside Off stump,Good Length,1,0,2,0,0,0,0,0,1564,1113
93,2,862,1,14,Delhi Capitals,Sarfaraz Khan,Rashid Khan,,15,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.2,1,1,0,300249,135.06,34.20,1,0,,24,LEG SPIN,95,SLOG SWEEP,0,0,2,14,113,5,Off stump,Good Length,0,0,2,0,0,0,0,0,1564,1113
94,3,862,1,14,Delhi Capitals,Axar Patel,Rashid Khan,,15,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.3,1,1,0,300250,57.25,148.39,1,0,,26,FLIPPER,97,BACKFOOT PUSH,0,0,3,14,114,5,Leg stump,Good Length,0,0,2,0,0,0,0,0,1113,1564
95,4,862,1,14,Delhi Capitals,Sarfaraz Khan,Rashid Khan,,15,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,14.4,1,1,0,300251,67.38,50.78,0,0,,28,GOOGLY,47,FRONTFOOT ON DRIVE,0,0,4,14,114,5,Off stump,Full Length,0,0,2,0,0,0,0,0,1564,1113
96,5,862,1,14,Delhi Capitals,Sarfaraz Khan,Rashid Khan,,15,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,14.5,1,1,0,300252,145.19,-5.40,1,0,,28,GOOGLY,55,SWEEP SHOT,0,0,5,14,115,5,Outside Off stump,Full Length,0,0,2,0,0,0,0,0,1564,1113
97,6,862,1,14,Delhi Capitals,Axar Patel,Rashid Khan,,15,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,14.6,1,1,0,300253,-133.37,154.37,6,0,,28,GOOGLY,11,LOFTED ON DRIVE,0,0,6,14,121,5,Leg stump,Full Length,0,0,2,0,0,0,0,0,1113,1564
98,1,862,1,14,Delhi Capitals,Sarfaraz Khan,Josh Little,,16,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,15.1,1,1,0,300254,-133.37,154.37,0,0,,30,ANGLED ACROSS,11,LOFTED ON DRIVE,0,0,1,15,121,5,Off stump,Full Length,1,0,2,0,0,0,0,0,1564,1113
99,2,862,1,14,Delhi Capitals,Sarfaraz Khan,Josh Little,,16,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,15.2,1,1,0,300255,100.53,119.84,2,0,,30,ANGLED ACROSS,11,LOFTED ON DRIVE,0,0,2,15,123,5,Middle stump,Good Length,0,0,2,0,0,0,0,0,1564,1113
100,3,862,1,14,Delhi Capitals,Sarfaraz Khan,Josh Little,,16,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.3,1,1,0,300256,-75.82,-94.72,1,0,,30,ANGLED ACROSS,36,CUT SHOT,0,0,3,15,124,5,Outside Off stump,Short of Good Length,0,0,2,0,0,0,0,0,1564,1113
101,4,862,1,14,Delhi Capitals,Axar Patel,Josh Little,,16,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.4,1,1,0,300257,-119.56,-76.30,1,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,4,15,125,5,Off stump,Short of Good Length,0,0,2,0,0,0,0,0,1113,1564
102,5,862,1,14,Delhi Capitals,Sarfaraz Khan,Josh Little,,16,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.5,1,1,0,300258,131.38,81.63,1,0,,30,ANGLED ACROSS,47,FRONTFOOT ON DRIVE,0,0,5,15,126,5,Off stump,Good Length,0,0,2,0,0,0,0,0,1564,1113
103,6,862,1,14,Delhi Capitals,Axar Patel,Josh Little,,16,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,15.6,1,1,0,300259,83.03,-33.94,0,0,,38,STRAIGHT BALL,44,GLIDE,0,0,6,15,126,5,Outside Off stump,Short of Good Length,0,0,2,0,0,0,0,0,1113,1564
105,1,862,1,14,Delhi Capitals,Sarfaraz Khan,Rashid Khan,,17,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,16.1,1,1,0,300260,183.41,88.53,4,0,,,Knuckleball,55,SWEEP SHOT,0,0,1,16,130,5,Outside Off stump,Good Length,1,0,2,0,0,0,0,0,1564,1113
106,2,862,1,14,Delhi Capitals,Sarfaraz Khan,Rashid Khan,,17,2,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,16.2,1,1,0,300261,160.38,33.74,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Delhi-Capitals-VS-Gujarat-Titans-(04-Apr-2023)/File_1-17-300261.png,24,LEG SPIN,55,SWEEP SHOT,0,0,2,16,130,6,Off stump,Full Length,2,0,2,0,0,0,0,0,1564,1113
107,3,862,1,14,Delhi Capitals,Aman Khan,Rashid Khan,,17,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,16.3,1,1,0,300262,41.59,28.68,0,0,,28,GOOGLY,27,FORWARD PUSH,0,0,3,16,130,6,Outside Off stump,Good Length,3,0,2,0,0,0,0,0,,1113
108,4,862,1,14,Delhi Capitals,Aman Khan,Rashid Khan,,17,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.4,1,1,0,300263,124.01,-46.83,1,0,,28,GOOGLY,55,SWEEP SHOT,0,0,4,16,131,6,Leg stump,Full Length,0,0,2,0,0,0,0,0,,1113
109,5,862,1,14,Delhi Capitals,Axar Patel,Rashid Khan,,17,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,16.5,1,1,0,300264,-7.67,56.76,0,0,,24,LEG SPIN,97,BACKFOOT PUSH,0,0,5,16,131,6,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,1113,
110,6,862,1,14,Delhi Capitals,Axar Patel,Rashid Khan,,17,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.6,1,1,0,300265,-42.21,-41.77,1,0,,24,LEG SPIN,54,LEG GLANCE,0,0,6,16,132,6,Leg stump,Good Length,0,0,2,0,0,0,0,0,1113,
111,1,862,1,14,Delhi Capitals,Axar Patel,Josh Little,,18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.1,1,1,0,300266,-94.69,113.40,1,0,,39,ANGLED IN,46,FRONTFOOT PULL SHOT,0,0,1,17,133,6,Outside Off stump,Short of Good Length,1,0,2,0,0,0,0,0,1113,
112,2,862,1,14,Delhi Capitals,Aman Khan,Josh Little,,18,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,17.2,1,1,0,300267,-94.69,113.40,0,0,,36,BOUNCER,31,UPPER CUT,1,0,2,17,133,6,Outside Leg stump,Short Length,0,0,2,0,0,0,0,0,,1113
113,3,862,1,14,Delhi Capitals,Aman Khan,Josh Little,,18,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.3,1,1,0,300268,-68.45,24.99,1,0,,38,STRAIGHT BALL,50,BACKFOOT DEFENCE,0,0,3,17,134,6,Outside Leg stump,Good Length,0,0,2,0,0,0,0,0,,1113
114,4,862,1,14,Delhi Capitals,Axar Patel,Josh Little,,18,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,17.4,1,1,0,300269,120.79,168.65,6,0,,38,STRAIGHT BALL,5,LOFTED OFF DRIVE,0,0,4,17,140,6,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,1113,
115,5,862,1,14,Delhi Capitals,Axar Patel,Josh Little,,18,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.5,1,1,0,300270,-110.35,-50.06,1,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,5,17,141,6,Off stump,Short Length,0,0,2,0,0,0,0,0,1113,
116,6,862,1,14,Delhi Capitals,Aman Khan,Josh Little,,18,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,17.6,1,1,0,300271,-84.56,48.47,0,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,6,17,141,6,Leg stump,Full Length,0,0,2,0,0,0,0,0,,1113
117,1,862,1,14,Delhi Capitals,Axar Patel,Rashid Khan,,19,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,18.1,1,1,0,300272,-133.83,57.68,1,0,,24,LEG SPIN,95,SLOG SWEEP,0,0,1,18,142,6,Off stump,Good Length,1,0,2,0,0,0,0,0,1113,
118,2,862,1,14,Delhi Capitals,Aman Khan,Rashid Khan,,19,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,18.2,1,1,0,300273,-81.34,-28.42,0,0,,24,LEG SPIN,97,BACKFOOT PUSH,0,0,2,18,142,6,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,,1113
119,3,862,1,14,Delhi Capitals,Aman Khan,Rashid Khan,,19,3,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,18.3,1,1,0,300274,186.63,22.23,6,0,,28,GOOGLY,95,SLOG SWEEP,0,0,3,18,148,6,Off stump,Good Length,0,0,2,0,0,0,0,0,,1113
120,4,862,1,14,Delhi Capitals,Aman Khan,Rashid Khan,,19,4,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,18.4,1,1,0,300275,-93.31,50.32,0,0,,24,LEG SPIN,95,SLOG SWEEP,0,0,4,18,148,7,Off stump,Full Length,1,0,2,0,0,0,0,0,,1113
121,5,862,1,14,Delhi Capitals,Kuldeep Yadav,Rashid Khan,,19,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,18.5,1,1,0,300276,69.68,111.09,1,0,,24,LEG SPIN,77,STEP DOWN DEFENCE,0,0,5,18,149,7,Outside Off stump,Good Length,2,0,2,0,0,0,0,0,261,1113
122,6,862,1,14,Delhi Capitals,Axar Patel,Rashid Khan,,19,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,18.6,1,1,0,300277,-153.63,-4.94,1,0,,24,LEG SPIN,58,BACKFOOT PULL SHOT,0,0,6,18,150,7,Leg stump,Good Length,0,1,3,0,0,0,0,0,1113,261
123,1,862,1,14,Delhi Capitals,Axar Patel,Mohammad Shami,,20,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,19.1,1,1,0,300278,-126.92,151.15,6,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Delhi-Capitals-VS-Gujarat-Titans-(04-Apr-2023)/File_1-20-300278.png,30,ANGLED ACROSS,11,LOFTED ON DRIVE,0,0,1,19,156,7,Outside Off stump,Good Length,1,0,3,0,0,0,0,0,1113,261
124,2,862,1,14,Delhi Capitals,Axar Patel,Mohammad Shami,,20,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,19.2,1,1,0,300279,-144.42,-10.46,0,0,,39,ANGLED IN,46,FRONTFOOT PULL SHOT,0,0,2,19,156,7,Outside Off stump,Good Length,0,0,3,0,0,0,0,0,1113,261
125,3,862,1,14,Delhi Capitals,Axar Patel,Mohammad Shami,,20,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,19.3,1,1,0,300280,14.43,193.51,2,0,,39,ANGLED IN,53,FRONTFOOT STRAIGHT DRIVE,0,0,3,19,158,7,Outside Off stump,Good Length,0,0,3,0,0,0,0,0,1113,261
126,4,862,1,14,Delhi Capitals,Axar Patel,Mohammad Shami,,20,4,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,19.4,1,1,0,300281,150.26,50.32,0,0,,38,STRAIGHT BALL,15,LOFTED COVER DRIVE,0,0,4,19,158,8,Outside Off stump,Full Length,1,0,3,0,0,0,0,0,1113,261
127,5,862,1,14,Delhi Capitals,Anrich Nortje,Mohammad Shami,,20,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,19.5,1,1,0,300282,150.26,50.32,0,0,,38,STRAIGHT BALL,36,CUT SHOT,0,0,5,19,158,8,Outside Off stump,Short of Good Length,2,0,3,0,0,0,0,0,5433,261
128,6,862,1,14,Delhi Capitals,Anrich Nortje,Mohammad Shami,,20,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,19.6,1,1,0,300283,-69.83,203.64,4,0,,39,ANGLED IN,122,STEP DOWN LOFTED OFF DRIVE,0,0,6,19,162,8,Outside Off stump,Short Length,0,0,3,0,0,0,0,0,5433,261
130,1,862,2,35,Gujarat Titans,Wriddhiman Saha,Khaleel Ahmed,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,300284,,,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Delhi-Capitals-VS-Gujarat-Titans-(04-Apr-2023)/File_2-1-300284.png,30,ANGLED ACROSS,36,CUT SHOT,0,0,1,0,0,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0,16,3761
131,2,862,2,35,Gujarat Titans,Wriddhiman Saha,Khaleel Ahmed,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,300285,-84.56,4.73,0,0,,30,ANGLED ACROSS,27,FORWARD PUSH,0,0,2,0,0,0,Leg stump,Good Length,0,0,0,0,0,0,0,0,16,3761
132,3,862,2,35,Gujarat Titans,Wriddhiman Saha,Khaleel Ahmed,,1,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.3,1,1,0,300286,-179.41,22.69,4,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,3,0,4,0,Middle stump,Good Length,0,0,0,0,0,0,0,0,16,3761
133,4,862,2,35,Gujarat Titans,Wriddhiman Saha,Khaleel Ahmed,,1,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.4,1,1,0,300287,-62.46,211.47,4,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Delhi-Capitals-VS-Gujarat-Titans-(04-Apr-2023)/File_2-1-300287.png,30,ANGLED ACROSS,5,LOFTED OFF DRIVE,0,0,4,0,8,0,Off stump,Full Length,0,0,0,0,0,0,0,0,16,3761
134,5,862,2,35,Gujarat Titans,Wriddhiman Saha,Khaleel Ahmed,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,300288,-67.99,97.74,0,0,,30,ANGLED ACROSS,84,FRONTFOOT OFF DRIVE,0,0,5,0,8,0,Outside Off stump,Full Toss,0,0,0,0,0,0,0,0,16,3761
135,6,862,2,35,Gujarat Titans,Wriddhiman Saha,Khaleel Ahmed,,1,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0.6,1,1,0,300289,176.04,69.19,6,0,,30,ANGLED ACROSS,11,LOFTED ON DRIVE,0,0,6,0,14,0,Leg stump,Good Length,0,0,0,0,0,0,0,0,16,3761
136,1,862,2,35,Gujarat Titans,Shubman Gill,Mukesh Kumar,,2,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.1,1,1,0,300290,-177.11,46.63,4,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Delhi-Capitals-VS-Gujarat-Titans-(04-Apr-2023)/File_2-2-300290.png,38,STRAIGHT BALL,52,BACKFOOT COVERDRIVE,0,0,1,1,18,0,Outside Off stump,Short of Good Length,1,0,0,0,0,0,0,0,3761,16
137,2,862,2,35,Gujarat Titans,Shubman Gill,Mukesh Kumar,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,300291,27.32,32.82,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,2,1,18,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0,3761,16
138,3,862,2,35,Gujarat Titans,Shubman Gill,Mukesh Kumar,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,300292,50.80,40.65,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,3,1,18,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,3761,16
139,4,862,2,35,Gujarat Titans,Shubman Gill,Mukesh Kumar,,2,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.4,1,1,0,300293,-173.89,105.11,4,0,,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,4,1,22,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,3761,16
140,5,862,2,35,Gujarat Titans,Shubman Gill,Mukesh Kumar,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,300294,-173.89,105.11,0,0,,37,NIPPED AWAY,50,BACKFOOT DEFENCE,0,0,5,1,22,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,3761,16
141,6,862,2,35,Gujarat Titans,Shubman Gill,Mukesh Kumar,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,300295,80.73,54.00,0,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,6,1,22,0,Off stump,Good Length,0,0,0,0,0,0,0,0,3761,16
142,1,862,2,35,Gujarat Titans,Wriddhiman Saha,Anrich Nortje,,3,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Bowled,WICKET,1,2.1,1,1,0,300296,80.73,54.00,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2023/Delhi-Capitals-VS-Gujarat-Titans-(04-Apr-2023)/File_2-3-300296.png,43,NIPBACKER,50,BACKFOOT DEFENCE,0,0,1,2,22,1,Outside Off stump,Good Length,1,0,0,0,0,0,0,0,16,3761
143,2,862,2,35,Gujarat Titans,Sai Sudharsan,Anrich Nortje,,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,300297,-81.80,34.20,1,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,2,2,23,1,Outside Off stump,Good Length,2,0,0,0,0,0,0,0,,3761
144,3,862,2,35,Gujarat Titans,Shubman Gill,Anrich Nortje,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,300298,43.90,62.75,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,3,2,23,1,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0,3761,
145,4,862,2,35,Gujarat Titans,Shubman Gill,Anrich Nortje,,3,4,5 (NB),5,4,0,0,0,0,1,0,1,0,0,1,0,0,,,0,2.4,1,1,1,300299,171.44,129.05,5,0,,39,ANGLED IN,46,FRONTFOOT PULL SHOT,0,0,4,2,28,1,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0,3761,
146,5,862,2,35,Gujarat Titans,Shubman Gill,Anrich Nortje,,3,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.4,1,1,0,300300,31.92,118.92,1,0,,39,ANGLED IN,53,FRONTFOOT STRAIGHT DRIVE,0,0,5,2,29,1,Middle stump,Full Toss,0,0,0,0,0,0,0,0,3761,
147,6,862,2,35,Gujarat Titans,Sai Sudharsan,Anrich Nortje,,3,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.5,1,1,0,300301,-42.67,104.19,1,0,,,Knuckleball,27,FORWARD PUSH,0,0,6,2,30,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,,3761
148,7,862,2,35,Gujarat Titans,Shubman Gill,Anrich Nortje,,3,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.6,1,1,0,300302,-97.92,37.88,0,0,,,Knuckleball,52,BACKFOOT COVERDRIVE,0,0,7,2,30,1,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0,3761,
149,1,862,2,35,Gujarat Titans,Sai Sudharsan,Mukesh Kumar,,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.1,1,1,0,300303,-97.92,37.88,0,0,,41,INSWINGER,36,CUT SHOT,0,0,1,3,30,1,Outside Off stump,Good Length,1,0,0,0,0,0,0,0,,3761
150,2,862,2,35,Gujarat Titans,Sai Sudharsan,Mukesh Kumar,,4,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.2,1,1,0,300304,180.18,53.54,4,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,2,3,34,1,Outside Off stump,Full Length,0,0,0,0,0,0,0,0,,3761
151,3,862,2,35,Gujarat Titans,Sai Sudharsan,Mukesh Kumar,,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.3,1,1,0,300305,-81.34,46.17,1,0,,,Knuckleball,27,FORWARD PUSH,0,0,3,3,35,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0,,3761
