,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1811,1,77,Lucknow Super Giants,Aiden Markram,Arshdeep Singh,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,602214,,,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,1,0,0,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
1,2,1811,1,77,Lucknow Super Giants,Aiden Markram,Arshdeep Singh,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,602215,43.00,100.00,0,0,,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,2,0,0,0,Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
2,3,1811,1,77,Lucknow Super Giants,Aiden Markram,Arshdeep Singh,,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,602216,-70.50,-14.50,1,0,,42,OUTSWINGER,97,BACKFOOT PUSH,0,0,3,0,1,0,Outside Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
3,4,1811,1,77,Lucknow Super Giants,Mitchell Marsh,Arshdeep Singh,,1,4,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,0.4,1,1,0,602217,-47.00,-61.50,0,0,,42,OUTSWINGER,40,FRONTFOOT FLICK,0,0,4,0,1,1,Outside Leg stump,Good Length,1,0,0,0,0,0,0,0
4,5,1811,1,77,Lucknow Super Giants,Nicholas Pooran,Arshdeep Singh,,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,602218,158.50,59.50,1,0,,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,5,0,2,1,Outside Off stump,Full Length,2,0,0,0,0,0,0,0
5,6,1811,1,77,Lucknow Super Giants,Aiden Markram,Arshdeep Singh,,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,602219,-127.50,-76.00,1,0,,30,ANGLED ACROSS,16,BACKFOOT SQUARE DRIVE,0,0,6,0,3,1,Middle stump,Short of Good Length,0,0,0,0,0,0,0,0
6,1,1811,1,77,Lucknow Super Giants,Aiden Markram,Lockie Ferguson,,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,602220,-117.50,-71.50,1,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2025/Lucknow-Super-Giants-VS-Punjab-Kings-(01-Apr-2025)/File_1-2-602220.jpg,38,STRAIGHT BALL,44,GLIDE,0,0,1,1,4,1,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
7,2,1811,1,77,Lucknow Super Giants,Nicholas Pooran,Lockie Ferguson,,2,2,2 (WD),2,0,0,0,0,0,2,1,0,0,0,0,0,0,,,0,1.2,1,1,1,602221,-117.50,-71.50,2,0,,41,INSWINGER,105,LEFT ALONE,0,0,2,1,6,1,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0
8,3,1811,1,77,Lucknow Super Giants,Aiden Markram,Lockie Ferguson,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,602222,-64.50,46.50,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,3,1,6,1,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
9,4,1811,1,77,Lucknow Super Giants,Aiden Markram,Lockie Ferguson,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,602223,63.50,46.50,0,0,,39,ANGLED IN,51,FRONTFOOT COVERDRIVE,0,0,4,1,6,1,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
