,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,2429,1,18,Rajasthan Royals,Yashasvi Jaiswal,Deepak Chahar,,1,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.1,1,1,0,817238,-196.00,85.00,4,0,,,Knuckleball,58,BACKFOOT PULL SHOT,0,0,1,0,4,0,Off stump,Short of Good Length,1,0,0,0,0,0,0,0
1,2,2429,1,18,Rajasthan Royals,Yashasvi Jaiswal,Deepak Chahar,,1,2,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0.2,1,1,0,817239,-184.50,145.50,6,0,,,Knuckleball,11,LOFTED ON DRIVE,0,0,2,0,10,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
2,3,2429,1,18,Rajasthan Royals,Yashasvi Jaiswal,Deepak Chahar,,1,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.3,1,1,0,817240,187.00,-35.00,4,0,,,Knuckleball,15,LOFTED COVER DRIVE,0,0,3,0,14,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
3,4,2429,1,18,Rajasthan Royals,Yashasvi Jaiswal,Deepak Chahar,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,817241,-87.50,65.00,0,0,,,Knuckleball,47,FRONTFOOT ON DRIVE,0,0,4,0,14,0,Outside Leg stump,Full Length,0,0,0,0,0,0,0,0
4,5,2429,1,18,Rajasthan Royals,Yashasvi Jaiswal,Deepak Chahar,,1,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.5,1,1,0,817242,60.50,217.00,4,0,,,Knuckleball,5,LOFTED OFF DRIVE,0,0,5,0,18,0,,Full Toss,0,0,0,0,0,0,0,0
5,6,2429,1,18,Rajasthan Royals,Yashasvi Jaiswal,Deepak Chahar,,1,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.6,1,1,0,817243,193.00,112.50,4,0,,,Knuckleball,51,FRONTFOOT COVERDRIVE,0,0,6,0,22,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
6,1,2429,1,18,Rajasthan Royals,Vaibhav Sooryavanshi,Jasprit Bumrah,,2,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,1.1,1,1,0,817244,-157.50,164.50,6,0,,,Knuckleball,11,LOFTED ON DRIVE,0,0,1,1,28,0,Leg stump,Full Length,1,0,0,0,0,0,0,0
7,2,2429,1,18,Rajasthan Royals,Vaibhav Sooryavanshi,Jasprit Bumrah,,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,817245,-96.00,66.00,1,0,,,Knuckleball,97,BACKFOOT PUSH,0,0,2,1,29,0,Outside Leg stump,Good Length,0,0,0,0,0,0,0,0
8,3,2429,1,18,Rajasthan Royals,Yashasvi Jaiswal,Jasprit Bumrah,,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,817246,-109.50,-34.50,1,0,,,Knuckleball,27,FORWARD PUSH,0,0,3,1,30,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
9,4,2429,1,18,Rajasthan Royals,Vaibhav Sooryavanshi,Jasprit Bumrah,,2,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,1.4,1,1,0,817247,-202.50,-10.00,6,0,,,Knuckleball,58,BACKFOOT PULL SHOT,0,0,4,1,36,0,Outside Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
