,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
32,2,467,1,77,Lucknow Super Giants,K L Rahul,Washington Sundar,,6,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.2,1,1,0,193553,96.38,26.83,1,0,,25,OFF SPIN,27,FORWARD PUSH,0,0,2,5,28,3,0,0,0,0,0,0,0,0
33,3,467,1,77,Lucknow Super Giants,Deepak Hooda,Washington Sundar,,6,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.3,1,1,0,193554,69.68,139.18,1,0,,25,OFF SPIN,47,FRONTFOOT ON DRIVE,0,0,3,5,29,3,0,0,0,0,0,0,0,0
34,4,467,1,77,Lucknow Super Giants,K L Rahul,Washington Sundar,,6,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.4,1,1,0,193555,112.96,93.14,1,0,,25,OFF SPIN,27,FORWARD PUSH,0,0,4,5,30,3,0,0,0,0,0,0,0,0
35,5,467,1,77,Lucknow Super Giants,Deepak Hooda,Washington Sundar,,6,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.5,1,1,0,193556,78.89,129.05,1,0,,25,OFF SPIN,47,FRONTFOOT ON DRIVE,0,0,5,5,31,3,0,0,0,0,0,0,0,0
36,6,467,1,77,Lucknow Super Giants,K L Rahul,Washington Sundar,,6,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.6,1,1,0,193557,80.73,133.19,1,0,,25,OFF SPIN,47,FRONTFOOT ON DRIVE,0,0,6,5,32,3,0,0,0,0,0,0,0,0
37,1,467,1,77,Lucknow Super Giants,K L Rahul,Umran Malik,,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.1,1,1,0,193558,-104.36,-74.00,1,0,,38,STRAIGHT BALL,36,CUT SHOT,0,0,1,6,33,3,1,0,0,0,0,0,0,0
38,2,467,1,77,Lucknow Super Giants,Deepak Hooda,Umran Malik,,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.2,1,1,0,193559,-104.36,-74.00,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,2,6,33,3,0,0,0,0,0,0,0,0
39,3,467,1,77,Lucknow Super Giants,Deepak Hooda,Umran Malik,,7,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.3,1,1,0,193560,-111.73,-56.96,1,0,,38,STRAIGHT BALL,84,FRONTFOOT OFF DRIVE,0,0,3,6,34,3,0,0,0,0,0,0,0,0
40,4,467,1,77,Lucknow Super Giants,K L Rahul,Umran Malik,,7,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.4,1,1,0,193561,-17.80,68.73,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,4,6,34,3,0,0,0,0,0,0,0,0
41,5,467,1,77,Lucknow Super Giants,K L Rahul,Umran Malik,,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.5,1,1,0,193562,-17.80,68.73,0,0,,36,BOUNCER,31,UPPER CUT,1,0,5,6,34,3,0,0,0,0,0,0,0,0
42,6,467,1,77,Lucknow Super Giants,K L Rahul,Umran Malik,,7,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.6,1,1,0,193563,116.18,49.86,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,6,6,35,3,0,0,0,0,0,0,0,0
44,1,467,1,77,Lucknow Super Giants,K L Rahul,Abdul Samad,,8,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,7.1,1,1,0,193564,10.28,208.24,4,0,,24,LEG SPIN,13,LOFTED STRAIGHT,0,0,1,7,39,3,1,0,0,0,0,0,0,0
45,2,467,1,77,Lucknow Super Giants,K L Rahul,Abdul Samad,,8,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.2,1,1,0,193565,-91.47,127.21,1,0,,24,LEG SPIN,84,FRONTFOOT OFF DRIVE,0,0,2,7,40,3,0,0,0,0,0,0,0,0
46,3,467,1,77,Lucknow Super Giants,Deepak Hooda,Abdul Samad,,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,7.3,1,1,0,193566,-67.53,-29.34,0,0,,24,LEG SPIN,27,FORWARD PUSH,0,0,3,7,40,3,0,0,0,0,0,0,0,0
47,4,467,1,77,Lucknow Super Giants,Deepak Hooda,Abdul Samad,,8,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.4,1,1,0,193567,77.51,129.51,1,0,,24,LEG SPIN,101,BACKFOOT ON DRIVE,0,0,4,7,41,3,0,0,0,0,0,0,0,0
48,5,467,1,77,Lucknow Super Giants,K L Rahul,Abdul Samad,,8,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.5,1,1,0,193568,96.85,98.20,1,0,,24,LEG SPIN,97,BACKFOOT PUSH,0,0,5,7,42,3,0,0,0,0,0,0,0,0
49,6,467,1,77,Lucknow Super Giants,Deepak Hooda,Abdul Samad,,8,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.6,1,1,0,193569,-135.21,-13.68,1,0,,24,LEG SPIN,36,CUT SHOT,0,0,6,7,43,3,0,0,0,0,0,0,0,0
50,1,467,1,77,Lucknow Super Giants,Deepak Hooda,T Natarajan,,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.1,1,1,0,193570,75.21,47.09,0,0,,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,1,8,43,3,1,0,0,0,0,0,0,0
51,2,467,1,77,Lucknow Super Giants,Deepak Hooda,T Natarajan,,9,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.2,1,1,0,193571,-131.99,48.94,1,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,2,8,44,3,0,0,0,0,0,0,0,0
52,3,467,1,77,Lucknow Super Giants,K L Rahul,T Natarajan,,9,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.3,1,1,0,193572,-31.62,131.81,1,0,,8,OFF CUTTER,27,FORWARD PUSH,0,0,3,8,45,3,0,0,0,0,0,0,0,0
53,4,467,1,77,Lucknow Super Giants,Deepak Hooda,T Natarajan,,9,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,8.4,1,1,0,193573,-131.07,60.91,2,0,,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,4,8,47,3,0,0,0,0,0,0,0,0
54,5,467,1,77,Lucknow Super Giants,Deepak Hooda,T Natarajan,,9,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.5,1,1,0,193574,83.95,104.19,1,0,,8,OFF CUTTER,47,FRONTFOOT ON DRIVE,0,0,5,8,48,3,0,0,0,0,0,0,0,0
55,6,467,1,77,Lucknow Super Giants,K L Rahul,T Natarajan,,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.6,1,1,0,193575,83.95,104.19,0,0,,30,ANGLED ACROSS,59,FRONTFOOT SQUARE DRIVE,0,0,6,8,48,3,0,0,0,0,0,0,0,0
56,1,467,1,77,Lucknow Super Giants,Deepak Hooda,Umran Malik,,10,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,9.1,1,1,0,193576,-164.22,115.70,4,0,,39,ANGLED IN,51,FRONTFOOT COVERDRIVE,0,0,1,9,52,3,1,1,1,0,1,0,0,0
57,2,467,1,77,Lucknow Super Giants,Deepak Hooda,Umran Malik,,10,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.2,1,1,0,193577,-135.67,40.65,1,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,2,9,53,3,0,0,1,0,0,0,0,0
58,3,467,1,77,Lucknow Super Giants,K L Rahul,Umran Malik,,10,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,9.3,1,1,0,193578,-51.41,-138.00,4,0,,39,ANGLED IN,35,LATE CUT,0,0,3,9,57,3,0,0,1,0,0,0,0,0
59,4,467,1,77,Lucknow Super Giants,K L Rahul,Umran Malik,,10,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,9.4,1,1,0,193579,-172.05,77.02,4,0,,39,ANGLED IN,15,LOFTED COVER DRIVE,0,0,4,9,61,3,0,0,1,0,0,0,0,0
60,5,467,1,77,Lucknow Super Giants,K L Rahul,Umran Malik,,10,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.5,1,1,0,193580,80.73,126.29,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,5,9,62,3,0,0,1,0,0,0,0,0
61,6,467,1,77,Lucknow Super Giants,Deepak Hooda,Umran Malik,,10,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,9.6,1,1,0,193581,-73.05,-138.46,6,0,,36,BOUNCER,31,UPPER CUT,1,0,6,9,68,3,0,0,1,0,0,0,0,0
63,1,467,1,77,Lucknow Super Giants,K L Rahul,T Natarajan,,11,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,10.1,1,1,0,193582,-121.86,-48.68,2,0,,38,STRAIGHT BALL,31,UPPER CUT,0,0,1,10,70,3,1,0,1,0,0,0,0,0
64,2,467,1,77,Lucknow Super Giants,K L Rahul,T Natarajan,,11,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,10.2,1,1,0,193583,126.77,30.06,2,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,2,10,72,3,0,0,1,0,0,0,0,0
65,3,467,1,77,Lucknow Super Giants,K L Rahul,T Natarajan,,11,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.3,1,1,0,193584,70.60,130.43,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,3,10,73,3,0,0,1,0,0,0,0,0
66,4,467,1,77,Lucknow Super Giants,Deepak Hooda,T Natarajan,,11,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,10.4,1,1,0,193585,-130.61,-44.07,2,0,,39,ANGLED IN,59,FRONTFOOT SQUARE DRIVE,0,0,4,10,75,3,0,0,1,0,0,0,0,0
67,5,467,1,77,Lucknow Super Giants,Deepak Hooda,T Natarajan,,11,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.5,1,1,0,193586,-91.01,-44.99,1,0,,37,NIPPED AWAY,27,FORWARD PUSH,0,0,5,10,76,3,0,0,1,0,0,0,0,0
68,6,467,1,77,Lucknow Super Giants,K L Rahul,T Natarajan,,11,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.6,1,1,0,193587,-50.03,40.19,0,0,,39,ANGLED IN,51,FRONTFOOT COVERDRIVE,0,0,6,10,76,3,0,0,1,0,0,0,0,0
69,1,467,1,77,Lucknow Super Giants,Deepak Hooda,Romario Shepherd,,12,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,11.1,1,1,0,193588,162.69,97.28,6,0,,39,ANGLED IN,11,LOFTED ON DRIVE,0,0,1,11,82,3,1,0,1,0,0,0,0,0
70,2,467,1,77,Lucknow Super Giants,Deepak Hooda,Romario Shepherd,,12,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.2,1,1,0,193589,60.47,153.91,1,0,,8,OFF CUTTER,47,FRONTFOOT ON DRIVE,0,0,2,11,83,3,0,0,1,0,0,0,0,0
71,3,467,1,77,Lucknow Super Giants,K L Rahul,Romario Shepherd,,12,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.3,1,1,0,193590,78.43,133.19,1,0,,38,STRAIGHT BALL,47,FRONTFOOT ON DRIVE,0,0,3,11,84,3,0,0,1,0,0,0,0,0
72,4,467,1,77,Lucknow Super Giants,Deepak Hooda,Romario Shepherd,,12,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,11.4,1,1,0,193591,78.43,133.19,0,0,,46,LEGCUTTER,40,FRONTFOOT FLICK,0,0,4,11,84,3,0,0,1,0,0,0,0,0
73,5,467,1,77,Lucknow Super Giants,Deepak Hooda,Romario Shepherd,,12,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.5,1,1,0,193592,-83.18,113.40,1,0,,20,BACKHAND SLOWER,21,STEP DOWN OFF DRIVE,0,0,5,11,85,3,0,0,1,0,0,0,0,0
74,6,467,1,77,Lucknow Super Giants,K L Rahul,Romario Shepherd,,12,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,11.6,1,1,0,193593,-14.58,60.45,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,6,11,85,3,0,0,1,0,0,0,0,0
75,1,467,1,77,Lucknow Super Giants,Deepak Hooda,Bhuvneshwar Kumar,,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.1,1,1,0,193594,94.54,42.03,0,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,1,12,85,3,1,0,1,0,0,0,0,0
76,2,467,1,77,Lucknow Super Giants,Deepak Hooda,Bhuvneshwar Kumar,,13,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.2,1,1,0,193595,110.20,68.73,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,2,12,86,3,0,0,1,0,0,0,0,0
77,3,467,1,77,Lucknow Super Giants,K L Rahul,Bhuvneshwar Kumar,,13,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.3,1,1,0,193596,-111.73,-41.77,1,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,3,12,87,3,0,0,1,0,0,0,0,0
78,4,467,1,77,Lucknow Super Giants,Deepak Hooda,Bhuvneshwar Kumar,,13,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.4,1,1,0,193597,77.97,129.05,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,4,12,88,3,0,0,1,0,0,0,0,0
79,5,467,1,77,Lucknow Super Giants,K L Rahul,Bhuvneshwar Kumar,,13,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,12.5,1,1,0,193598,128.15,116.16,2,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,5,12,90,3,0,0,1,0,0,0,0,0
80,6,467,1,77,Lucknow Super Giants,K L Rahul,Bhuvneshwar Kumar,,13,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,12.6,1,1,0,193599,-119.56,59.99,2,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,6,12,92,3,0,0,1,0,0,0,0,0
81,1,467,1,77,Lucknow Super Giants,Deepak Hooda,Umran Malik,,14,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,13.1,2,1,0,193600,-155.47,-59.73,4,0,,38,STRAIGHT BALL,59,FRONTFOOT SQUARE DRIVE,0,0,1,13,96,3,1,0,1,0,0,0,0,0
82,2,467,1,77,Lucknow Super Giants,Deepak Hooda,Umran Malik,,14,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.2,2,1,0,193601,-126.00,50.78,1,0,,39,ANGLED IN,51,FRONTFOOT COVERDRIVE,0,0,2,13,97,3,0,0,1,0,0,0,0,0
83,3,467,1,77,Lucknow Super Giants,K L Rahul,Umran Malik,,14,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.3,2,1,0,193602,65.54,34.66,1,0,,39,ANGLED IN,11,LOFTED ON DRIVE,0,0,3,13,98,3,0,0,1,0,0,0,0,0
84,4,467,1,77,Lucknow Super Giants,Deepak Hooda,Umran Malik,,14,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,13.4,2,1,0,193603,19.03,211.47,4,0,,39,ANGLED IN,53,FRONTFOOT STRAIGHT DRIVE,0,0,4,13,102,3,0,1,2,0,0,1,0,0
85,5,467,1,77,Lucknow Super Giants,Deepak Hooda,Umran Malik,,14,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,13.5,2,1,0,193604,19.03,211.47,0,0,,38,STRAIGHT BALL,15,LOFTED COVER DRIVE,0,0,5,13,102,3,0,0,2,0,0,0,0,0
86,6,467,1,77,Lucknow Super Giants,Deepak Hooda,Umran Malik,,14,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,13.6,2,1,0,193605,115.26,-111.29,6,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,6,13,108,3,0,0,2,0,0,0,0,0
