,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1417,1,20,Sunrisers Hyderabad,Travis Head,Khaleel Ahmed,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,454750,,,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2024/Delhi-Capitals-VS-Sunrisers-Hyderabad-(20-Apr-2024)/File_1-1-454750.png,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,1,0,0,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
1,2,1417,1,20,Sunrisers Hyderabad,Travis Head,Khaleel Ahmed,,1,2,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,0.2,1,1,0,454751,-154.55,112.94,6,0,,36,BOUNCER,58,BACKFOOT PULL SHOT,1,0,2,0,6,0,Outside Off stump,Short Length,0,0,0,0,0,0,0,0
2,3,1417,1,20,Sunrisers Hyderabad,Travis Head,Khaleel Ahmed,,1,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.3,1,1,0,454752,172.36,-7.70,4,0,,41,INSWINGER,36,CUT SHOT,0,0,3,0,10,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
3,4,1417,1,20,Sunrisers Hyderabad,Travis Head,Khaleel Ahmed,,1,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.4,1,1,0,454753,-146.72,129.97,4,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,4,0,14,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
4,5,1417,1,20,Sunrisers Hyderabad,Travis Head,Khaleel Ahmed,,1,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.5,1,1,0,454754,45.74,35.12,1,0,,41,INSWINGER,40,FRONTFOOT FLICK,0,0,5,0,15,0,Off stump,Full Length,0,0,0,0,0,0,0,0
5,6,1417,1,20,Sunrisers Hyderabad,Abhishek Sharma,Khaleel Ahmed,,1,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.6,1,1,0,454755,-61.54,-134.32,4,0,,41,INSWINGER,54,LEG GLANCE,0,0,6,0,19,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
6,1,1417,1,20,Sunrisers Hyderabad,Travis Head,Lalit Yadav,,2,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,1.1,1,1,0,454756,-166.52,106.03,6,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2024/Delhi-Capitals-VS-Sunrisers-Hyderabad-(20-Apr-2024)/File_1-2-454756.png,23,ARM BALL,58,BACKFOOT PULL SHOT,0,0,1,1,25,0,Off stump,Short Length,1,0,0,0,0,0,0,0
7,2,1417,1,20,Sunrisers Hyderabad,Travis Head,Lalit Yadav,,2,2,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,1.2,1,1,0,454757,-161.92,107.87,6,0,,25,OFF SPIN,58,BACKFOOT PULL SHOT,0,0,2,1,31,0,Off stump,Good Length,0,0,0,0,0,0,0,0
8,3,1417,1,20,Sunrisers Hyderabad,Travis Head,Lalit Yadav,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,454758,-7.67,63.21,0,0,,25,OFF SPIN,27,FORWARD PUSH,0,0,3,1,31,0,Middle stump,Full Length,0,0,0,0,0,0,0,0
9,4,1417,1,20,Sunrisers Hyderabad,Travis Head,Lalit Yadav,,2,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.4,1,1,0,454759,175.58,6.58,4,0,,25,OFF SPIN,36,CUT SHOT,0,0,4,1,35,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
10,5,1417,1,20,Sunrisers Hyderabad,Travis Head,Lalit Yadav,,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,454760,-140.28,73.34,1,0,,23,ARM BALL,40,FRONTFOOT FLICK,0,0,5,1,36,0,Leg stump,Full Length,0,0,0,0,0,0,0,0
11,6,1417,1,20,Sunrisers Hyderabad,Abhishek Sharma,Lalit Yadav,,2,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.6,1,1,0,454761,151.64,126.29,4,0,,25,OFF SPIN,61,INSIDE OUT,0,0,6,1,40,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
12,1,1417,1,20,Sunrisers Hyderabad,Travis Head,Anrich Nortje,,3,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.1,1,1,0,454762,-71.67,191.67,4,0,,30,ANGLED ACROSS,11,LOFTED ON DRIVE,0,0,1,2,44,0,Leg stump,Full Length,1,0,0,0,0,0,0,0
13,2,1417,1,20,Sunrisers Hyderabad,Travis Head,Anrich Nortje,,3,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.2,1,1,0,454763,-76.28,-125.11,4,0,,8,OFF CUTTER,18,SLOG SHOT,0,0,2,2,48,0,Leg stump,Good Length,0,0,0,0,0,0,0,0
14,3,1417,1,20,Sunrisers Hyderabad,Travis Head,Anrich Nortje,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,1,1,0,454764,-76.28,-125.11,0,0,,36,BOUNCER,105,LEFT ALONE,1,0,3,2,48,0,Outside Leg stump,Short Length,0,0,0,0,0,0,0,0
15,4,1417,1,20,Sunrisers Hyderabad,Travis Head,Anrich Nortje,,3,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.4,1,1,0,454765,-140.28,137.34,4,0,,30,ANGLED ACROSS,58,BACKFOOT PULL SHOT,0,0,4,2,52,0,Outside Leg stump,Short of Good Length,0,1,1,0,1,0,0,0
16,5,1417,1,20,Sunrisers Hyderabad,Travis Head,Anrich Nortje,,3,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.5,1,1,0,454766,142.89,-70.78,4,0,,30,ANGLED ACROSS,96,SLICED OVER POINT,0,0,5,2,56,0,Outside Leg stump,Yorker,0,0,1,0,0,0,0,0
17,6,1417,1,20,Sunrisers Hyderabad,Travis Head,Anrich Nortje,,3,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,2.6,1,1,0,454767,-181.72,37.88,6,0,,46,LEGCUTTER,40,FRONTFOOT FLICK,0,0,6,2,62,0,Outside Leg stump,Full Length,0,0,1,0,0,0,0,0
19,1,1417,1,20,Sunrisers Hyderabad,Abhishek Sharma,Lalit Yadav,,4,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,3.1,1,1,0,454768,-155.47,118.46,6,0,,25,OFF SPIN,58,BACKFOOT PULL SHOT,0,0,1,3,68,0,Outside Off stump,Short of Good Length,1,0,1,0,0,0,0,0
20,2,1417,1,20,Sunrisers Hyderabad,Abhishek Sharma,Lalit Yadav,,4,2,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,3.2,1,1,1,454769,-44.05,-50.06,1,0,,23,ARM BALL,58,BACKFOOT PULL SHOT,0,0,2,3,69,0,Outside Off stump,Good Length,0,0,1,0,0,0,0,0
21,3,1417,1,20,Sunrisers Hyderabad,Travis Head,Lalit Yadav,,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.3,1,1,0,454770,-14.12,152.53,1,0,,25,OFF SPIN,27,FORWARD PUSH,0,0,3,3,70,0,Leg stump,Yorker,0,0,1,0,0,0,0,0
22,4,1417,1,20,Sunrisers Hyderabad,Abhishek Sharma,Lalit Yadav,,4,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,3.4,1,1,0,454771,-69.37,195.35,6,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2024/Delhi-Capitals-VS-Sunrisers-Hyderabad-(20-Apr-2024)/File_1-4-454771.png,23,ARM BALL,94,STEP DOWN LOFTED ON DRIVE,0,0,4,3,76,0,Outside Off stump,Short of Good Length,0,0,1,0,0,0,0,0
23,5,1417,1,20,Sunrisers Hyderabad,Abhishek Sharma,Lalit Yadav,,4,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.5,1,1,0,454772,-92.39,46.63,1,0,,23,ARM BALL,51,FRONTFOOT COVERDRIVE,0,0,5,3,77,0,Outside Off stump,Yorker,0,0,1,0,0,0,0,0
24,6,1417,1,20,Sunrisers Hyderabad,Travis Head,Lalit Yadav,,4,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,3.6,1,1,0,454773,12.59,210.09,6,0,,23,ARM BALL,13,LOFTED STRAIGHT,0,0,6,3,83,0,Outside Off stump,Good Length,0,0,1,0,0,0,0,0
25,1,1417,1,20,Sunrisers Hyderabad,Abhishek Sharma,Kuldeep Yadav,,5,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,4.1,1,1,0,454774,-53.72,200.42,6,0,,34,CHINAMAN,94,STEP DOWN LOFTED ON DRIVE,0,0,1,4,89,0,Outside Leg stump,Full Length,1,0,1,0,0,0,0,0
26,2,1417,1,20,Sunrisers Hyderabad,Abhishek Sharma,Kuldeep Yadav,,5,2,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,4.2,1,1,0,454775,-159.62,100.04,6,0,,34,CHINAMAN,58,BACKFOOT PULL SHOT,0,0,2,4,95,0,Leg stump,Short of Good Length,0,0,1,0,0,0,0,0
27,3,1417,1,20,Sunrisers Hyderabad,Abhishek Sharma,Kuldeep Yadav,,5,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.3,1,1,0,454776,-53.72,171.87,1,0,,23,ARM BALL,74,STEP DOWN ON DRIVE,0,0,3,4,96,0,Outside Leg stump,Good Length,0,0,1,0,0,0,0,0
28,4,1417,1,20,Sunrisers Hyderabad,Travis Head,Kuldeep Yadav,,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.4,1,1,0,454777,-53.72,171.87,0,0,,34,CHINAMAN,36,CUT SHOT,0,0,4,4,96,0,Wide outside Off stump,Good Length,0,0,1,0,0,0,0,0
29,5,1417,1,20,Sunrisers Hyderabad,Travis Head,Kuldeep Yadav,,5,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.5,1,1,0,454778,-64.77,-6.78,1,0,,34,CHINAMAN,54,LEG GLANCE,0,0,5,4,97,0,Outside Leg stump,Good Length,0,0,1,0,0,0,0,0
30,6,1417,1,20,Sunrisers Hyderabad,Abhishek Sharma,Kuldeep Yadav,,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,4.6,1,1,0,454779,-150.87,130.43,6,0,,34,CHINAMAN,94,STEP DOWN LOFTED ON DRIVE,0,0,6,4,103,0,Leg stump,Good Length,0,1,2,0,0,1,0,0
31,1,1417,1,20,Sunrisers Hyderabad,Travis Head,Mukesh Kumar,,6,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.1,1,1,0,454780,164.99,94.52,4,0,,39,ANGLED IN,51,FRONTFOOT COVERDRIVE,0,0,1,5,107,0,Outside Off stump,Good Length,1,0,2,0,0,0,0,0
32,2,1417,1,20,Sunrisers Hyderabad,Travis Head,Mukesh Kumar,,6,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.2,1,1,0,454781,115.26,166.81,4,0,,39,ANGLED IN,5,LOFTED OFF DRIVE,0,0,2,5,111,0,Outside Off stump,Good Length,0,0,2,0,0,0,0,0
