,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,465,1,35,Gujarat Titans,Matthew Wade,Mustafizur Rahman,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.1,2,1,0,193030,-88.71,-69.40,1,0,,39,ANGLED IN,54,LEG GLANCE,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,2,465,1,35,Gujarat Titans,Shubman Gill,Mustafizur Rahman,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.2,2,1,0,193031,90.86,-72.16,1,0,,41,INSWINGER,54,LEG GLANCE,0,0,2,0,2,0,0,0,0,0,0,0,0,0
2,3,465,1,35,Gujarat Titans,Matthew Wade,Mustafizur Rahman,,1,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,0.3,2,1,0,193032,90.86,-72.16,0,0,,42,OUTSWINGER,99,SCOOP,0,0,3,0,2,1,1,0,0,0,0,0,0,0
3,4,465,1,35,Gujarat Titans,Vijay Shankar,Mustafizur Rahman,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,2,1,0,193033,42.05,-49.60,0,0,,41,INSWINGER,54,LEG GLANCE,0,0,4,0,2,1,2,0,0,0,0,0,0,0
4,5,465,1,35,Gujarat Titans,Vijay Shankar,Mustafizur Rahman,,1,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.5,2,1,0,193034,158.54,130.43,4,0,,41,INSWINGER,47,FRONTFOOT ON DRIVE,0,0,5,0,6,1,0,0,0,0,0,0,0,0
5,6,465,1,35,Gujarat Titans,Vijay Shankar,Mustafizur Rahman,,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.6,2,1,0,193035,-85.95,59.53,1,0,,41,INSWINGER,97,BACKFOOT PUSH,0,0,6,0,7,1,0,0,0,0,0,0,0,0
6,1,465,1,35,Gujarat Titans,Vijay Shankar,Shardul Thakur,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,2,1,0,193036,-85.95,59.53,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,1,1,7,1,1,0,0,0,0,0,0,0
7,2,465,1,35,Gujarat Titans,Vijay Shankar,Shardul Thakur,,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.2,2,1,0,193037,-48.19,-47.29,1,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,2,1,8,1,0,0,0,0,0,0,0,0
8,3,465,1,35,Gujarat Titans,Shubman Gill,Shardul Thakur,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,2,1,0,193038,-29.31,25.91,0,0,,42,OUTSWINGER,97,BACKFOOT PUSH,0,0,3,1,8,1,0,0,0,0,0,0,0,0
9,4,465,1,35,Gujarat Titans,Shubman Gill,Shardul Thakur,,2,4,5 (NB),5,4,0,0,0,0,1,0,1,0,0,1,0,0,,,0,1.4,2,1,1,193039,144.73,159.90,5,0,,42,OUTSWINGER,46,FRONTFOOT PULL SHOT,0,0,4,1,13,1,0,0,0,0,0,0,0,0
10,5,465,1,35,Gujarat Titans,Shubman Gill,Shardul Thakur,,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.4,2,1,0,193040,60.01,118.00,1,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,5,1,14,1,0,0,0,0,0,0,0,0
11,6,465,1,35,Gujarat Titans,Vijay Shankar,Shardul Thakur,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,2,1,0,193041,83.03,37.88,0,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,6,1,14,1,0,0,0,0,0,0,0,0
12,7,465,1,35,Gujarat Titans,Vijay Shankar,Shardul Thakur,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,2,1,0,193042,-75.36,-12.76,0,0,,42,OUTSWINGER,27,FORWARD PUSH,0,0,7,1,14,1,0,0,0,0,0,0,0,0
13,1,465,1,35,Gujarat Titans,Shubman Gill,Khaleel Ahmed,,3,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,2.1,2,1,0,193043,-138.44,41.57,2,0,,30,ANGLED ACROSS,36,CUT SHOT,0,0,1,2,16,1,1,0,0,0,0,0,0,0
14,2,465,1,35,Gujarat Titans,Shubman Gill,Khaleel Ahmed,,3,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.2,2,1,0,193044,129.08,-45.91,1,0,,38,STRAIGHT BALL,40,FRONTFOOT FLICK,0,0,2,2,17,1,0,0,0,0,0,0,0,0
15,3,465,1,35,Gujarat Titans,Vijay Shankar,Khaleel Ahmed,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,2,1,0,193045,-10.44,-26.12,0,0,,41,INSWINGER,50,BACKFOOT DEFENCE,0,0,3,2,17,1,0,0,0,0,0,0,0,0
16,4,465,1,35,Gujarat Titans,Vijay Shankar,Khaleel Ahmed,,3,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.4,2,1,0,193046,-60.62,48.94,0,0,,30,ANGLED ACROSS,97,BACKFOOT PUSH,0,0,4,2,17,1,0,0,0,0,0,0,0,0
17,5,465,1,35,Gujarat Titans,Vijay Shankar,Khaleel Ahmed,,3,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.5,2,1,0,193047,-18.72,-50.06,1,0,,30,ANGLED ACROSS,50,BACKFOOT DEFENCE,0,0,5,2,18,1,0,0,0,0,0,0,0,0
18,6,465,1,35,Gujarat Titans,Shubman Gill,Khaleel Ahmed,,3,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.6,2,1,0,193048,127.23,49.86,1,0,,38,STRAIGHT BALL,97,BACKFOOT PUSH,0,0,6,2,19,1,0,0,0,0,0,0,0,0
19,1,465,1,35,Gujarat Titans,Shubman Gill,Shardul Thakur,,4,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,3.1,2,1,1,193049,127.23,49.86,1,0,,39,ANGLED IN,105,LEFT ALONE,0,0,1,3,20,1,1,0,0,0,0,0,0,0
20,2,465,1,35,Gujarat Titans,Shubman Gill,Shardul Thakur,,4,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.1,2,1,0,193050,-174.81,-24.73,4,0,,42,OUTSWINGER,36,CUT SHOT,0,0,2,3,24,1,0,0,0,0,0,0,0,0
21,3,465,1,35,Gujarat Titans,Shubman Gill,Shardul Thakur,,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.2,2,1,0,193051,-82.26,-32.10,1,0,,38,STRAIGHT BALL,36,CUT SHOT,0,0,3,3,25,1,0,0,0,0,0,0,0,0
22,4,465,1,35,Gujarat Titans,Vijay Shankar,Shardul Thakur,,4,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.3,2,1,0,193052,-83.64,21.77,1,0,,42,OUTSWINGER,49,FORWARD DEFENCE,0,0,4,3,26,1,0,0,0,0,0,0,0,0
23,5,465,1,35,Gujarat Titans,Shubman Gill,Shardul Thakur,,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.4,2,1,0,193053,-79.96,52.16,0,0,,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,5,3,26,1,0,0,0,0,0,0,0,0
24,6,465,1,35,Gujarat Titans,Shubman Gill,Shardul Thakur,,4,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.5,2,1,0,193054,-49.57,-24.73,1,0,,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,6,3,27,1,0,0,0,0,0,0,0,0
25,7,465,1,35,Gujarat Titans,Vijay Shankar,Shardul Thakur,,4,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.6,2,1,0,193055,83.95,-36.71,1,0,,43,NIPBACKER,49,FORWARD DEFENCE,0,0,7,3,28,1,0,0,0,0,0,0,0,0
26,1,465,1,35,Gujarat Titans,Vijay Shankar,Axar Patel,,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.1,2,1,0,193056,119.87,105.11,1,0,,23,ARM BALL,97,BACKFOOT PUSH,0,0,1,4,29,1,1,0,0,0,0,0,0,0
27,2,465,1,35,Gujarat Titans,Shubman Gill,Axar Patel,,5,2,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,4.2,2,1,0,193057,171.44,-36.71,6,0,,10,ORTHODOX,55,SWEEP SHOT,0,0,2,4,35,1,0,0,0,0,0,0,0,0
28,3,465,1,35,Gujarat Titans,Shubman Gill,Axar Patel,,5,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.3,2,1,0,193058,-73.51,133.65,1,0,,23,ARM BALL,97,BACKFOOT PUSH,0,0,3,4,36,1,0,0,0,0,0,0,0,0
29,4,465,1,35,Gujarat Titans,Vijay Shankar,Axar Patel,,5,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,4.4,2,1,0,193059,-15.96,177.86,2,0,,23,ARM BALL,13,LOFTED STRAIGHT,0,0,4,4,38,1,0,0,0,0,0,0,0,0
30,5,465,1,35,Gujarat Titans,Vijay Shankar,Axar Patel,,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.5,2,1,0,193060,-73.51,50.78,0,0,,10,ORTHODOX,51,FRONTFOOT COVERDRIVE,0,0,5,4,38,1,0,0,0,0,0,0,0,0
31,6,465,1,35,Gujarat Titans,Vijay Shankar,Axar Patel,,5,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.6,2,1,0,193061,-73.51,50.78,0,0,,23,ARM BALL,35,LATE CUT,0,0,6,4,38,1,0,0,0,0,0,0,0,0
