,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1799,1,16,Kolkata Knight Riders,Quinton De Kock,Josh Hazlewood,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,599363,54.00,3.50,0,0,,38,STRAIGHT BALL,50,BACKFOOT DEFENCE,0,0,1,0,0,0,Leg stump,Good Length,1,0,0,0,0,0,0,0
1,2,1799,1,16,Kolkata Knight Riders,Quinton De Kock,Josh Hazlewood,,1,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.2,1,1,0,599364,168.50,-54.00,4,0,,38,STRAIGHT BALL,16,BACKFOOT SQUARE DRIVE,0,0,2,0,4,0,Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
2,3,1799,1,16,Kolkata Knight Riders,Quinton De Kock,Josh Hazlewood,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,599365,-72.50,33.00,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2025/Kolkata-Knight-Riders-VS-Royal-Challengers-Bengaluru-(22-Mar-2025)/File_1-1-599365.png,38,STRAIGHT BALL,58,BACKFOOT PULL SHOT,0,0,3,0,4,0,Outside Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
3,4,1799,1,16,Kolkata Knight Riders,Quinton De Kock,Josh Hazlewood,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,599366,-72.50,33.00,0,0,,30,ANGLED ACROSS,105,LEFT ALONE,0,0,4,0,4,0,Leg stump,Short of Good Length,0,0,0,0,0,0,0,0
4,5,1799,1,16,Kolkata Knight Riders,Quinton De Kock,Josh Hazlewood,,1,5,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,0.5,1,1,0,599367,-72.50,33.00,0,0,,38,STRAIGHT BALL,36,CUT SHOT,0,0,5,0,4,1,Leg stump,Short of Good Length,1,0,0,0,0,0,0,0
5,6,1799,1,16,Kolkata Knight Riders,Ajinkya Rahane,Josh Hazlewood,,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,599368,59.50,37.50,0,0,,39,ANGLED IN,49,FORWARD DEFENCE,0,0,6,0,4,1,Outside Off stump,Good Length,2,0,0,0,0,0,0,0
6,1,1799,1,16,Kolkata Knight Riders,Sunil Narine,Yash Dayal,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,599369,59.50,37.50,0,0,,39,ANGLED IN,54,LEG GLANCE,0,0,1,1,4,1,Off stump,Short of Good Length,3,0,0,0,0,0,0,0
7,2,1799,1,16,Kolkata Knight Riders,Sunil Narine,Yash Dayal,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,599370,1.50,69.00,0,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,2,1,4,1,Leg stump,Yorker,0,0,0,0,0,0,0,0
8,3,1799,1,16,Kolkata Knight Riders,Sunil Narine,Yash Dayal,,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,599371,1.50,69.00,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,3,1,4,1,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
9,4,1799,1,16,Kolkata Knight Riders,Sunil Narine,Yash Dayal,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,599372,84.00,18.00,0,0,,42,OUTSWINGER,51,FRONTFOOT COVERDRIVE,0,0,4,1,4,1,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
