,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1354,1,19,Royal Challengers Bengaluru,Virat Kohli,Deepak Chahar,,1,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,0.1,1,1,1,441369,,,1,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,1,0,1,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
1,2,1354,1,19,Royal Challengers Bengaluru,Virat Kohli,Deepak Chahar,,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,441370,-97.46,-73.54,1,0,,42,OUTSWINGER,44,GLIDE,0,0,2,0,2,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
2,3,1354,1,19,Royal Challengers Bengaluru,Faf Du Plessis,Deepak Chahar,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,441371,-97.46,-73.54,0,0,,42,OUTSWINGER,105,LEFT ALONE,0,0,3,0,2,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
3,4,1354,1,19,Royal Challengers Bengaluru,Faf Du Plessis,Deepak Chahar,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,1,1,0,441372,-74.44,36.50,0,0,,41,INSWINGER,51,FRONTFOOT COVERDRIVE,0,0,4,0,2,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
4,5,1354,1,19,Royal Challengers Bengaluru,Faf Du Plessis,Deepak Chahar,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,1,1,0,441373,-58.32,30.98,0,0,,42,OUTSWINGER,50,BACKFOOT DEFENCE,0,0,5,0,2,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
5,6,1354,1,19,Royal Challengers Bengaluru,Faf Du Plessis,Deepak Chahar,,1,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.5,1,1,0,441374,-147.64,135.50,4,0,,41,INSWINGER,51,FRONTFOOT COVERDRIVE,0,0,6,0,6,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
6,7,1354,1,19,Royal Challengers Bengaluru,Faf Du Plessis,Deepak Chahar,,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,441375,-97.00,-82.75,1,0,,42,OUTSWINGER,44,GLIDE,0,0,7,0,7,0,Off stump,Good Length,0,0,0,0,0,0,0,0
7,1,1354,1,19,Royal Challengers Bengaluru,Faf Du Plessis,Tushar Deshpande,,2,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.1,1,1,0,441376,186.63,32.82,4,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,1,1,11,0,Outside Off stump,Good Length,1,0,0,0,0,0,0,0
8,2,1354,1,19,Royal Challengers Bengaluru,Faf Du Plessis,Tushar Deshpande,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,441377,186.63,32.82,0,0,,39,ANGLED IN,12,NO SHOT,0,0,2,1,11,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
9,3,1354,1,19,Royal Challengers Bengaluru,Faf Du Plessis,Tushar Deshpande,,2,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.3,1,1,0,441378,-184.02,70.12,4,0,,38,STRAIGHT BALL,52,BACKFOOT COVERDRIVE,0,0,3,1,15,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
10,4,1354,1,19,Royal Challengers Bengaluru,Faf Du Plessis,Tushar Deshpande,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,441379,-71.67,32.82,0,0,,38,STRAIGHT BALL,50,BACKFOOT DEFENCE,0,0,4,1,15,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
11,5,1354,1,19,Royal Challengers Bengaluru,Faf Du Plessis,Tushar Deshpande,,2,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.5,1,1,0,441380,5.22,-42.23,0,0,,42,OUTSWINGER,36,CUT SHOT,0,0,5,1,15,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
12,6,1354,1,19,Royal Challengers Bengaluru,Faf Du Plessis,Tushar Deshpande,,2,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.6,1,1,0,441381,135.98,-23.35,1,0,,39,ANGLED IN,40,FRONTFOOT FLICK,0,0,6,1,16,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
13,1,1354,1,19,Royal Challengers Bengaluru,Faf Du Plessis,Deepak Chahar,,3,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.1,1,1,0,441382,-138.90,156.68,4,0,,42,OUTSWINGER,5,LOFTED OFF DRIVE,0,0,1,2,20,0,Outside Off stump,Full Length,1,0,0,0,0,0,0,0
14,2,1354,1,19,Royal Challengers Bengaluru,Faf Du Plessis,Deepak Chahar,,3,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,2.2,1,1,1,441383,-138.90,156.68,1,0,,36,BOUNCER,105,LEFT ALONE,1,0,2,2,21,0,Outside Off stump,Short Length,0,0,0,0,0,0,0,0
15,3,1354,1,19,Royal Challengers Bengaluru,Faf Du Plessis,Deepak Chahar,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.2,1,1,0,441384,-68.91,-24.73,0,0,,39,ANGLED IN,97,BACKFOOT PUSH,0,0,3,2,21,0,Off stump,Short of Good Length,0,0,0,0,0,0,0,0
16,4,1354,1,19,Royal Challengers Bengaluru,Faf Du Plessis,Deepak Chahar,,3,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.3,1,1,0,441385,-108.51,170.95,4,0,,38,STRAIGHT BALL,5,LOFTED OFF DRIVE,0,0,4,2,25,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
17,5,1354,1,19,Royal Challengers Bengaluru,Faf Du Plessis,Deepak Chahar,,3,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.4,1,1,0,441386,-184.48,5.19,4,0,,38,STRAIGHT BALL,36,CUT SHOT,0,0,5,2,29,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
18,6,1354,1,19,Royal Challengers Bengaluru,Faf Du Plessis,Deepak Chahar,,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.5,1,1,0,441387,66.92,31.44,0,0,,46,LEGCUTTER,50,BACKFOOT DEFENCE,0,0,6,2,29,0,Off stump,Good Length,0,0,0,0,0,0,0,0
19,7,1354,1,19,Royal Challengers Bengaluru,Faf Du Plessis,Deepak Chahar,,3,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.6,1,1,0,441388,188.01,34.66,4,0,,36,BOUNCER,58,BACKFOOT PULL SHOT,1,0,7,2,33,0,Outside Off stump,Short Length,0,0,0,0,0,0,0,0
