,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
10,5,519,1,14,Delhi Capitals,Mitchell Marsh,Kagiso Rabada,,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.5,2,1,0,207125,-81.80,-61.57,1,0,,38,STRAIGHT BALL,44,GLIDE,0,0,5,1,20,1,0,0,0,0,0,0,0,0
11,6,519,1,14,Delhi Capitals,Sarfaraz Khan,Kagiso Rabada,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,2,1,0,207126,-81.80,-61.57,0,0,,38,STRAIGHT BALL,99,SCOOP,0,0,6,1,20,1,0,0,0,0,0,0,0,0
13,1,519,1,14,Delhi Capitals,Mitchell Marsh,Harpreet Brar,,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.1,2,1,0,207127,71.06,-36.71,1,0,,23,ARM BALL,50,BACKFOOT DEFENCE,0,0,1,2,21,1,1,0,0,0,0,0,0,0
14,2,519,1,14,Delhi Capitals,Sarfaraz Khan,Harpreet Brar,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.2,2,1,0,207128,-65.69,44.33,0,0,,10,ORTHODOX,27,FORWARD PUSH,0,0,2,2,21,1,0,0,0,0,0,0,0,0
15,3,519,1,14,Delhi Capitals,Sarfaraz Khan,Harpreet Brar,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,2,1,0,207129,-94.69,28.68,0,0,,10,ORTHODOX,97,BACKFOOT PUSH,0,0,3,2,21,1,0,0,0,0,0,0,0,0
16,4,519,1,14,Delhi Capitals,Sarfaraz Khan,Harpreet Brar,,3,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,2.4,2,1,0,207130,182.49,73.80,6,0,,10,ORTHODOX,95,SLOG SWEEP,0,0,4,2,27,1,0,0,0,0,0,0,0,0
17,5,519,1,14,Delhi Capitals,Sarfaraz Khan,Harpreet Brar,,3,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.5,2,1,0,207131,-180.79,47.09,4,0,,10,ORTHODOX,52,BACKFOOT COVERDRIVE,0,0,5,2,31,1,0,0,0,0,0,0,0,0
18,6,519,1,14,Delhi Capitals,Sarfaraz Khan,Harpreet Brar,,3,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.6,2,1,0,207132,133.68,-81.37,4,0,,10,ORTHODOX,55,SWEEP SHOT,0,0,6,2,35,1,0,0,0,0,0,0,0,0
20,1,519,1,14,Delhi Capitals,Mitchell Marsh,Rishi Dhawan,,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.1,2,1,0,207133,-27.47,30.98,0,0,,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,1,3,35,1,1,0,0,0,0,0,0,0
21,2,519,1,14,Delhi Capitals,Mitchell Marsh,Rishi Dhawan,,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.2,2,1,0,207134,-142.12,66.43,1,0,,38,STRAIGHT BALL,15,LOFTED COVER DRIVE,0,0,2,3,36,1,0,0,0,0,0,0,0,0
22,3,519,1,14,Delhi Capitals,Sarfaraz Khan,Rishi Dhawan,,4,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.3,2,1,0,207135,-129.69,-89.65,4,0,,38,STRAIGHT BALL,36,CUT SHOT,0,0,3,3,40,1,0,0,0,0,0,0,0,0
23,4,519,1,14,Delhi Capitals,Sarfaraz Khan,Rishi Dhawan,,4,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.4,2,1,0,207136,-23.79,-156.42,4,0,,39,ANGLED IN,24,REVERSE SCOOP,0,0,4,3,44,1,0,0,0,0,0,0,0,0
24,5,519,1,14,Delhi Capitals,Sarfaraz Khan,Rishi Dhawan,,4,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.5,2,1,0,207137,-45.89,-57.88,1,0,,,Knuckleball,36,CUT SHOT,0,0,5,3,45,1,0,0,0,0,0,0,0,0
25,6,519,1,14,Delhi Capitals,Mitchell Marsh,Rishi Dhawan,,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.6,2,1,0,207138,-45.43,20.39,0,0,,38,STRAIGHT BALL,50,BACKFOOT DEFENCE,0,0,6,3,45,1,0,0,0,0,0,0,0,0
26,1,519,1,14,Delhi Capitals,Sarfaraz Khan,Arshdeep Singh,,5,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,4.1,2,1,0,207139,168.21,91.29,4,0,,30,ANGLED ACROSS,18,SLOG SHOT,0,0,1,4,49,1,1,0,0,0,0,0,0,0
27,2,519,1,14,Delhi Capitals,Sarfaraz Khan,Arshdeep Singh,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.2,2,1,0,207140,-9.51,-37.17,0,0,,8,OFF CUTTER,36,CUT SHOT,0,0,2,4,49,1,0,0,0,0,0,0,0,0
28,3,519,1,14,Delhi Capitals,Sarfaraz Khan,Arshdeep Singh,,5,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,4.3,2,1,0,207141,118.95,124.91,2,0,,36,BOUNCER,58,BACKFOOT PULL SHOT,1,0,3,4,51,1,0,1,1,0,1,0,0,0
29,4,519,1,14,Delhi Capitals,Sarfaraz Khan,Arshdeep Singh,,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.4,2,1,0,207142,118.95,124.91,0,0,,37,NIPPED AWAY,5,LOFTED OFF DRIVE,0,0,4,4,51,1,0,0,1,0,0,0,0,0
30,5,519,1,14,Delhi Capitals,Sarfaraz Khan,Arshdeep Singh,,5,5,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,4.5,2,1,0,207143,25.94,163.58,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/IPL-2022/Punjab-Kings-VS-Delhi-Capitals-(16-May-2022)/File_1-5-207143.jpg,8,OFF CUTTER,13,LOFTED STRAIGHT,0,0,5,4,51,2,1,0,1,0,0,0,0,0
31,6,519,1,14,Delhi Capitals,Lalit Yadav,Arshdeep Singh,,5,6,1 (NB),1,0,0,0,0,1,1,0,1,0,0,0,0,0,,,0,4.6,2,1,1,207144,76.13,-99.78,1,0,,36,BOUNCER,46,FRONTFOOT PULL SHOT,1,0,6,4,52,2,2,0,1,0,0,0,0,0
32,7,519,1,14,Delhi Capitals,Lalit Yadav,Arshdeep Singh,,5,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.6,2,1,0,207145,101.45,48.01,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,7,4,53,2,0,0,1,0,0,0,0,0
33,1,519,1,14,Delhi Capitals,Lalit Yadav,Kagiso Rabada,,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.1,2,1,0,207146,47.58,-48.68,0,0,,39,ANGLED IN,54,LEG GLANCE,0,0,1,5,53,2,1,0,1,0,0,0,0,0
34,2,519,1,14,Delhi Capitals,Lalit Yadav,Kagiso Rabada,,6,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.2,2,1,0,207147,-76.28,-93.80,1,0,,38,STRAIGHT BALL,44,GLIDE,0,0,2,5,54,2,0,0,1,0,0,0,0,0
35,3,519,1,14,Delhi Capitals,Mitchell Marsh,Kagiso Rabada,,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.3,2,1,0,207148,-76.28,-93.80,0,0,,38,STRAIGHT BALL,58,BACKFOOT PULL SHOT,0,0,3,5,54,2,0,0,1,0,0,0,0,0
36,4,519,1,14,Delhi Capitals,Mitchell Marsh,Kagiso Rabada,,6,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.4,2,1,0,207149,-44.97,-38.09,1,0,,46,LEGCUTTER,50,BACKFOOT DEFENCE,0,0,4,5,55,2,0,0,1,0,0,0,0,0
37,5,519,1,14,Delhi Capitals,Lalit Yadav,Kagiso Rabada,,6,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.5,2,1,0,207150,-14.58,-147.21,4,0,,36,BOUNCER,58,BACKFOOT PULL SHOT,1,0,5,5,59,2,0,0,1,0,0,0,0,0
38,6,519,1,14,Delhi Capitals,Lalit Yadav,Kagiso Rabada,,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.6,2,1,0,207151,49.42,-42.69,0,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,6,5,59,2,0,0,1,0,0,0,0,0
39,1,519,1,14,Delhi Capitals,Mitchell Marsh,Rahul Chahar,,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.1,2,1,0,207152,-40.36,151.15,1,0,,24,LEG SPIN,84,FRONTFOOT OFF DRIVE,0,0,1,6,60,2,1,0,1,0,0,0,0,0
40,2,519,1,14,Delhi Capitals,Lalit Yadav,Rahul Chahar,,7,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.2,2,1,0,207153,13.51,49.86,1,0,,24,LEG SPIN,84,FRONTFOOT OFF DRIVE,0,0,2,6,61,2,0,0,1,0,0,0,0,0
41,3,519,1,14,Delhi Capitals,Mitchell Marsh,Rahul Chahar,,7,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.3,2,1,0,207154,13.51,49.86,0,0,,24,LEG SPIN,84,FRONTFOOT OFF DRIVE,0,0,3,6,61,2,0,0,1,0,0,0,0,0
42,4,519,1,14,Delhi Capitals,Mitchell Marsh,Rahul Chahar,,7,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,6.4,2,1,0,207155,-146.72,-72.62,4,0,,24,LEG SPIN,36,CUT SHOT,0,0,4,6,65,2,0,0,1,0,0,0,0,0
43,5,519,1,14,Delhi Capitals,Mitchell Marsh,Rahul Chahar,,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.5,2,1,0,207156,-71.67,-26.12,0,0,,24,LEG SPIN,97,BACKFOOT PUSH,0,0,5,6,65,2,0,0,1,0,0,0,0,0
44,6,519,1,14,Delhi Capitals,Mitchell Marsh,Rahul Chahar,,7,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,6.6,2,1,0,207157,-108.05,112.01,2,0,,24,LEG SPIN,84,FRONTFOOT OFF DRIVE,0,0,6,6,67,2,0,0,1,0,0,0,0,0
45,1,519,1,14,Delhi Capitals,Lalit Yadav,Rishi Dhawan,,8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.1,2,1,0,207158,61.85,24.53,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,1,7,68,2,1,0,1,0,0,0,0,0
46,2,519,1,14,Delhi Capitals,Mitchell Marsh,Rishi Dhawan,,8,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.2,2,1,0,207159,118.49,47.55,1,0,,46,LEGCUTTER,97,BACKFOOT PUSH,0,0,2,7,69,2,0,0,1,0,0,0,0,0
47,3,519,1,14,Delhi Capitals,Lalit Yadav,Rishi Dhawan,,8,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,7.3,2,1,0,207160,88.56,90.37,2,0,,8,OFF CUTTER,27,FORWARD PUSH,0,0,3,7,71,2,0,0,1,0,0,0,0,0
48,4,519,1,14,Delhi Capitals,Lalit Yadav,Rishi Dhawan,,8,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.4,2,1,0,207161,88.10,129.05,1,0,,39,ANGLED IN,47,FRONTFOOT ON DRIVE,0,0,4,7,72,2,0,0,1,0,0,0,0,0
49,5,519,1,14,Delhi Capitals,Mitchell Marsh,Rishi Dhawan,,8,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.5,2,1,0,207162,113.42,99.12,1,0,,8,OFF CUTTER,47,FRONTFOOT ON DRIVE,0,0,5,7,73,2,0,0,1,0,0,0,0,0
50,6,519,1,14,Delhi Capitals,Lalit Yadav,Rishi Dhawan,,8,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.6,2,1,0,207163,136.90,53.08,1,0,,8,OFF CUTTER,27,FORWARD PUSH,0,0,6,7,74,2,0,0,1,0,0,0,0,0
51,1,519,1,14,Delhi Capitals,Lalit Yadav,Rahul Chahar,,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.1,2,1,0,207164,-71.67,44.33,0,0,,24,LEG SPIN,51,FRONTFOOT COVERDRIVE,0,0,1,8,74,2,1,0,1,0,0,0,0,0
52,2,519,1,14,Delhi Capitals,Lalit Yadav,Rahul Chahar,,9,2,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,8.2,2,1,0,207165,155.32,135.04,6,0,,24,LEG SPIN,95,SLOG SWEEP,0,0,2,8,80,2,0,0,1,0,0,0,0,0
53,3,519,1,14,Delhi Capitals,Lalit Yadav,Rahul Chahar,,9,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.3,2,1,0,207166,131.84,92.22,1,0,,28,GOOGLY,58,BACKFOOT PULL SHOT,0,0,3,8,81,2,0,0,1,0,0,0,0,0
54,4,519,1,14,Delhi Capitals,Mitchell Marsh,Rahul Chahar,,9,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.4,2,1,0,207167,134.14,86.69,1,0,,24,LEG SPIN,97,BACKFOOT PUSH,0,0,4,8,82,2,0,0,1,0,0,0,0,0
55,5,519,1,14,Delhi Capitals,Lalit Yadav,Rahul Chahar,,9,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.5,2,1,0,207168,-79.50,-19.21,0,0,,24,LEG SPIN,36,CUT SHOT,0,0,5,8,82,2,0,0,1,0,0,0,0,0
56,6,519,1,14,Delhi Capitals,Lalit Yadav,Rahul Chahar,,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.6,2,1,0,207169,2.92,58.14,0,0,,24,LEG SPIN,97,BACKFOOT PUSH,0,0,6,8,82,2,0,0,1,0,0,0,0,0
57,1,519,1,14,Delhi Capitals,Mitchell Marsh,Harpreet Brar,,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.1,2,1,0,207170,42.97,20.85,0,0,,23,ARM BALL,50,BACKFOOT DEFENCE,0,0,1,9,82,2,1,0,1,0,0,0,0,0
58,2,519,1,14,Delhi Capitals,Mitchell Marsh,Harpreet Brar,,10,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.2,2,1,0,207171,-125.08,-18.75,1,0,,10,ORTHODOX,36,CUT SHOT,0,0,2,9,83,2,0,0,1,0,0,0,0,0
59,3,519,1,14,Delhi Capitals,Lalit Yadav,Harpreet Brar,,10,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.3,2,1,0,207172,-133.83,24.07,1,0,,10,ORTHODOX,89,STEP DOWN COVER DRIVE,0,0,3,9,84,2,0,0,1,0,0,0,0,0
60,4,519,1,14,Delhi Capitals,Mitchell Marsh,Harpreet Brar,,10,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.4,2,1,0,207173,-38.06,18.55,1,0,,23,ARM BALL,49,FORWARD DEFENCE,0,0,4,9,85,2,0,0,1,0,0,0,0,0
61,5,519,1,14,Delhi Capitals,Lalit Yadav,Harpreet Brar,,10,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.5,2,1,0,207174,-137.97,74.26,1,0,,23,ARM BALL,52,BACKFOOT COVERDRIVE,0,0,5,9,86,2,0,0,1,0,0,0,0,0
62,6,519,1,14,Delhi Capitals,Mitchell Marsh,Harpreet Brar,,10,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.6,2,1,0,207175,-71.67,31.90,0,0,,10,ORTHODOX,27,FORWARD PUSH,0,0,6,9,86,2,0,0,1,0,0,0,0,0
63,1,519,1,14,Delhi Capitals,Lalit Yadav,Arshdeep Singh,,11,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.1,2,1,0,207176,65.54,-46.83,1,0,,8,OFF CUTTER,54,LEG GLANCE,0,0,1,10,87,2,1,0,1,0,0,0,0,0
64,2,519,1,14,Delhi Capitals,Mitchell Marsh,Arshdeep Singh,,11,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,10.2,2,1,0,207177,-126.46,62.75,2,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,2,10,89,2,0,0,1,0,0,0,0,0
65,3,519,1,14,Delhi Capitals,Mitchell Marsh,Arshdeep Singh,,11,3,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,10.3,2,1,0,207178,93.16,202.26,6,0,,39,ANGLED IN,11,LOFTED ON DRIVE,0,0,3,10,95,2,0,0,1,0,0,0,0,0
66,4,519,1,14,Delhi Capitals,Mitchell Marsh,Arshdeep Singh,,11,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.4,2,1,0,207179,-77.66,129.97,1,0,,39,ANGLED IN,84,FRONTFOOT OFF DRIVE,0,0,4,10,96,2,0,0,1,0,0,0,0,0
67,5,519,1,14,Delhi Capitals,Lalit Yadav,Arshdeep Singh,,11,5,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,10.5,2,1,0,207180,132.76,-55.12,2,0,,39,ANGLED IN,58,BACKFOOT PULL SHOT,0,0,5,10,98,2,0,0,1,0,0,0,0,0
68,6,519,1,14,Delhi Capitals,Lalit Yadav,Arshdeep Singh,,11,6,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,10.6,2,1,0,207181,-71.67,-33.94,0,0,,16,SLOW BOUNCER,36,CUT SHOT,0,0,6,10,98,3,1,0,1,0,0,0,0,0
69,1,519,1,14,Delhi Capitals,Mitchell Marsh,Liam Livingstone,,12,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.1,2,1,0,207182,138.74,56.30,1,0,,24,LEG SPIN,47,FRONTFOOT ON DRIVE,0,0,1,11,99,3,2,0,1,0,0,0,0,0
70,2,519,1,14,Delhi Capitals,Rishabh Pant,Liam Livingstone,,12,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.2,2,1,0,207183,148.41,62.75,1,0,,25,OFF SPIN,51,FRONTFOOT COVERDRIVE,0,0,2,11,100,3,0,1,2,0,0,1,0,0
71,3,519,1,14,Delhi Capitals,Mitchell Marsh,Liam Livingstone,,12,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,11.3,2,1,0,207184,-4.45,54.46,0,0,,24,LEG SPIN,27,FORWARD PUSH,0,0,3,11,100,3,0,0,2,0,0,0,0,0
72,4,519,1,14,Delhi Capitals,Mitchell Marsh,Liam Livingstone,,12,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,11.4,2,1,0,207185,87.64,36.50,1,0,,24,LEG SPIN,97,BACKFOOT PUSH,0,0,4,11,101,3,0,0,2,0,0,0,0,0
73,5,519,1,14,Delhi Capitals,Rishabh Pant,Liam Livingstone,,12,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,11.5,2,1,0,207186,-87.79,189.83,6,0,https://scores.bcci.tv/matchcentre/commentaryFiles/IPL-2022/Punjab-Kings-VS-Delhi-Capitals-(16-May-2022)/File_1-12-207186.jpg,25,OFF SPIN,94,STEP DOWN LOFTED ON DRIVE,0,0,5,11,107,3,0,0,2,0,0,0,0,0
74,6,519,1,14,Delhi Capitals,Rishabh Pant,Liam Livingstone,,12,6,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Stumped,WICKET,1,11.6,2,1,0,207187,-87.79,189.83,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/IPL-2022/Punjab-Kings-VS-Delhi-Capitals-(16-May-2022)/File_1-12-207187.jpg,25,OFF SPIN,122,STEP DOWN LOFTED OFF DRIVE,0,0,6,11,107,4,1,0,2,0,0,0,0,0
76,1,519,1,14,Delhi Capitals,Mitchell Marsh,Rahul Chahar,,13,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.1,2,1,0,207188,50.34,152.07,1,0,,24,LEG SPIN,84,FRONTFOOT OFF DRIVE,0,0,1,12,108,4,2,0,2,0,0,0,0,0
77,2,519,1,14,Delhi Capitals,Rovman Powell,Rahul Chahar,,13,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.2,2,1,0,207189,-47.73,27.29,0,0,,24,LEG SPIN,50,BACKFOOT DEFENCE,0,0,2,12,108,4,0,0,2,0,0,0,0,0
78,3,519,1,14,Delhi Capitals,Rovman Powell,Rahul Chahar,,13,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.3,2,1,0,207190,-42.67,19.01,0,0,,24,LEG SPIN,50,BACKFOOT DEFENCE,0,0,3,12,108,4,0,0,2,0,0,0,0,0
79,4,519,1,14,Delhi Capitals,Rovman Powell,Rahul Chahar,,13,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.4,2,1,0,207191,-66.15,30.98,0,0,,28,GOOGLY,27,FORWARD PUSH,0,0,4,12,108,4,0,0,2,0,0,0,0,0
80,5,519,1,14,Delhi Capitals,Rovman Powell,Rahul Chahar,,13,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,12.5,2,1,0,207192,116.18,43.41,1,0,,28,GOOGLY,27,FORWARD PUSH,0,0,5,12,109,4,0,0,2,0,0,0,0,0
81,6,519,1,14,Delhi Capitals,Mitchell Marsh,Rahul Chahar,,13,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,12.6,2,1,0,207193,116.18,43.41,0,0,,24,LEG SPIN,97,BACKFOOT PUSH,0,0,6,12,109,4,0,0,2,0,0,0,0,0
82,1,519,1,14,Delhi Capitals,Rovman Powell,Liam Livingstone,,14,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.1,2,1,0,207194,89.94,111.09,1,0,,24,LEG SPIN,97,BACKFOOT PUSH,0,0,1,13,110,4,1,0,2,0,0,0,0,0
83,2,519,1,14,Delhi Capitals,Mitchell Marsh,Liam Livingstone,,14,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,13.2,2,1,1,207195,89.94,111.09,1,0,,24,LEG SPIN,105,LEFT ALONE,0,0,2,13,111,4,0,0,2,0,0,0,0,0
84,3,519,1,14,Delhi Capitals,Mitchell Marsh,Liam Livingstone,,14,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,13.2,2,1,0,207196,-133.37,53.08,1,0,,24,LEG SPIN,52,BACKFOOT COVERDRIVE,0,0,3,13,112,4,0,0,2,0,0,0,0,0
