,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
0,1,1850,1,19,Royal Challengers Bengaluru,Jacob Bethell,Khaleel Ahmed,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,1,1,0,622481,56.00,105.00,0,0,https://scores.bcci.tv/matchcentre/commentaryFiles/TATA-IPL-2025/Royal-Challengers-Bengaluru-VS-Chennai-Super-Kings-(03-May-2025)/File_1-1-622481.png,41,INSWINGER,27,FORWARD PUSH,0,0,1,0,0,0,Outside Off stump,Full Length,1,0,0,0,0,0,0,0
1,2,1850,1,19,Royal Challengers Bengaluru,Jacob Bethell,Khaleel Ahmed,,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.2,1,1,0,622482,77.50,-19.50,0,0,,41,INSWINGER,50,BACKFOOT DEFENCE,0,0,2,0,0,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
2,3,1850,1,19,Royal Challengers Bengaluru,Jacob Bethell,Khaleel Ahmed,,1,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.3,1,1,0,622485,172.00,-60.50,4,0,,38,STRAIGHT BALL,36,CUT SHOT,0,0,3,0,4,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
3,4,1850,1,19,Royal Challengers Bengaluru,Jacob Bethell,Khaleel Ahmed,,1,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.4,1,1,0,622488,84.50,-135.00,4,0,,38,STRAIGHT BALL,44,GLIDE,0,0,4,0,8,0,Outside Off stump,Short of Good Length,0,0,0,0,0,0,0,0
4,5,1850,1,19,Royal Challengers Bengaluru,Jacob Bethell,Khaleel Ahmed,,1,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0.5,1,1,0,622492,159.50,-74.50,4,0,,38,STRAIGHT BALL,59,FRONTFOOT SQUARE DRIVE,0,0,5,0,12,0,Outside Off stump,Full Length,0,0,0,0,0,0,0,0
5,6,1850,1,19,Royal Challengers Bengaluru,Jacob Bethell,Khaleel Ahmed,,1,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.6,1,1,0,622494,129.00,-48.00,1,0,,39,ANGLED IN,27,FORWARD PUSH,0,0,6,0,13,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
6,1,1850,1,19,Royal Challengers Bengaluru,Jacob Bethell,Anshul Kamboj,,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.1,1,1,0,622497,129.00,-48.00,0,0,,37,NIPPED AWAY,49,FORWARD DEFENCE,0,0,1,1,13,0,Leg stump,Short of Good Length,1,0,0,0,0,0,0,0
7,2,1850,1,19,Royal Challengers Bengaluru,Jacob Bethell,Anshul Kamboj,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,1,1,0,622499,8.50,57.00,0,0,,38,STRAIGHT BALL,49,FORWARD DEFENCE,0,0,2,1,13,0,Leg stump,Good Length,0,0,0,0,0,0,0,0
8,3,1850,1,19,Royal Challengers Bengaluru,Jacob Bethell,Anshul Kamboj,,2,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.3,1,1,0,622501,69.50,88.00,1,0,,38,STRAIGHT BALL,84,FRONTFOOT OFF DRIVE,0,0,3,1,14,0,Off stump,Good Length,0,0,0,0,0,0,0,0
9,4,1850,1,19,Royal Challengers Bengaluru,Virat Kohli,Anshul Kamboj,,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.4,1,1,0,622502,-61.50,93.00,1,0,,38,STRAIGHT BALL,27,FORWARD PUSH,0,0,4,1,15,0,Outside Off stump,Good Length,0,0,0,0,0,0,0,0
